LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1742899443.870845,386802.000,61050,2,PR,1,100,162297
1742899443.910846,386842.000,61068,3,PR,1,100,162214
1742899443.950846,386882.000,61068,3,PR,1,100,162214
1742899443.990847,386922.000,61068,3,PR,1,100,162214
1742899444.030847,386962.000,61082,2,PR,1,100,162250
1742899444.070848,387002.000,61082,2,PR,1,100,162110
1742899444.110848,387042.000,61101,3,PR,1,100,162106
1742899444.150848,387082.000,61101,3,PR,1,100,162397
1742899444.190849,387122.000,61101,3,PR,1,100,162738
1742899444.230849,387162.000,61118,2,PR,1,100,162881
1742899444.270850,387202.000,61118,2,PR,1,100,162975
1742899444.310850,387242.000,61135,3,PR,1,100,163061
1742899444.350851,387282.000,61135,3,PR,1,100,163133
1742899444.390851,387322.000,61135,3,PR,1,100,163176
1742899444.430851,387362.000,61150,2,PR,1,100,162960
1742899444.470852,387402.000,61150,2,PR,1,100,162554
1742899444.510852,387442.000,61172,4,PR,1,100,162290
1742899444.550853,387482.000,61172,4,PR,1,100,162228
1742899444.590853,387522.000,61172,4,PR,1,100,162085
1742899444.630853,387562.000,61172,4,PR,1,100,162101
1742899444.670854,387602.000,61188,2,PR,1,100,162226
1742899444.710854,387642.000,61188,2,PR,1,100,162415
1742899444.750855,387682.000,61209,3,PR,1,100,162703
1742899444.790855,387722.000,61209,3,PR,1,100,162666
1742899444.830856,387762.000,61209,3,PR,1,100,162820
1742899444.870856,387802.000,61226,2,PR,1,100,162962
1742899444.910856,387842.000,61226,2,PR,1,100,162989
1742899444.950857,387882.000,61243,3,PR,1,100,163003
1742899444.990857,387922.000,61243,3,PR,1,100,163001
1742899445.030858,387962.000,61243,3,PR,1,100,163069
1742899445.070858,388002.000,61259,2,PR,1,100,163114
1742899445.110859,388042.000,61259,2,PR,1,100,162918
1742899445.150859,388082.000,61276,3,PR,1,100,162521
1742899445.190860,388122.000,61276,3,PR,1,100,162363
1742899445.230860,388162.000,61276,3,PR,1,100,162360
1742899445.270860,388202.000,61293,2,PR,1,100,162357
1742899445.310861,388242.000,61293,2,PR,1,100,162413
1742899445.350861,388282.000,61310,3,PR,1,100,162527
1742899445.390862,388322.000,61310,3,PR,1,100,162573
1742899445.430862,388362.000,61310,3,PR,1,100,162572
1742899445.470862,388402.000,61324,2,PR,1,100,162587
1742899445.510863,388442.000,61324,2,PR,1,100,162666
1742899445.550863,388482.000,61344,3,PR,1,100,162774
1742899445.590864,388522.000,61344,3,PR,1,100,162893
1742899445.630864,388562.000,61344,3,PR,1,100,162935
1742899445.670865,388602.000,61360,3,PR,1,100,162960
1742899445.710865,388642.000,61360,3,PR,1,100,163050
1742899445.750865,388682.000,61360,3,PR,1,100,163077
1742899445.790866,388722.000,61377,2,PR,1,100,162970
1742899445.830866,388762.000,61377,2,PR,1,100,162613
1742899445.870867,388802.000,61392,3,PR,1,100,162367
1742899445.910867,388842.000,61392,3,PR,1,100,162276
1742899445.950868,388882.000,61392,3,PR,1,100,162318
1742899445.990868,388922.000,61409,2,PR,1,100,162455
1742899446.030869,388962.000,61409,2,PR,1,100,162570
1742899446.070869,389002.000,61427,3,PR,1,100,162563
1742899446.110869,389042.000,61427,3,PR,1,100,162610
1742899446.150870,389082.000,61427,3,PR,1,100,162698
1742899446.190870,389122.000,61444,2,PR,1,100,162752
1742899446.230870,389162.000,61444,2,PR,1,100,162811
1742899446.270871,389202.000,61459,3,PR,1,100,162895
1742899446.310871,389242.000,61459,3,PR,1,100,162977
1742899446.350872,389282.000,61459,3,PR,1,100,163054
1742899446.390872,389322.000,61476,2,PR,1,100,163140
1742899446.430873,389362.000,61476,2,PR,1,100,163156
1742899446.470873,389402.000,61492,3,PR,1,100,162885
1742899446.510874,389442.000,61492,3,PR,1,100,162617
1742899446.550874,389482.000,61492,3,PR,1,100,162536
1742899446.590874,389522.000,61510,2,PR,1,100,162636
1742899446.630875,389562.000,61510,2,PR,1,100,162748
1742899446.670875,389602.000,61527,3,PR,1,100,162833
1742899446.710876,389642.000,61527,3,PR,1,100,162864
1742899446.750876,389682.000,61527,3,PR,1,100,162853
1742899446.790877,389722.000,61543,3,PR,1,100,162864
1742899446.830877,389762.000,61543,3,PR,1,100,162898
1742899446.870878,389802.000,61543,3,PR,1,100,162948
1742899446.910878,389842.000,61560,2,PR,1,100,163020
1742899446.950878,389882.000,61560,2,PR,1,100,163112
1742899446.990879,389922.000,61577,3,PR,1,100,163188
1742899447.030879,389962.000,61577,3,PR,1,100,163265
1742899447.070879,390002.000,61577,3,PR,1,100,163234
1742899447.110880,390042.000,61595,2,PR,1,100,162892
1742899447.150880,390082.000,61595,2,PR,1,100,162597
1742899447.190881,390122.000,61611,3,PR,1,100,162516
1742899447.230881,390162.000,61611,3,PR,1,100,162532
1742899447.270882,390202.000,61611,3,PR,1,100,162578
1742899447.310882,390242.000,61627,2,PR,1,100,162658
1742899447.350883,390282.000,61627,2,PR,1,100,162710
1742899447.390883,390322.000,61646,3,PR,1,100,162730
1742899447.430883,390362.000,61646,3,PR,1,100,162739
1742899447.470884,390402.000,61646,3,PR,1,100,162779
1742899447.510884,390442.000,61662,2,PR,1,100,162846
1742899447.550885,390482.000,61662,2,PR,1,100,162902
1742899447.590885,390522.000,61678,3,PR,1,100,162993
1742899447.630886,390562.000,61678,3,PR,1,100,163055
1742899447.670886,390602.000,61678,3,PR,1,100,163115
1742899447.710553,390641.667,61694,3,PR,1,100,163057
1742899447.750220,390681.333,61694,3,PR,1,100,162730
1742899447.789887,390721.000,61694,3,PR,1,100,162437
1742899447.830388,390761.500,61711,2,PR,1,100,162343
1742899447.870888,390802.000,61711,2,PR,1,100,162385
1742899447.910555,390841.667,61728,3,PR,1,100,162469
1742899447.950222,390881.333,61728,3,PR,1,100,162558
1742899447.989889,390921.000,61728,3,PR,1,100,162612
1742899448.029890,390961.000,61745,2,PR,1,100,162626
1742899448.069890,391001.000,61745,2,PR,1,100,162670
1742899448.109891,391041.000,61761,3,PR,1,100,162726
1742899448.149891,391081.000,61761,3,PR,1,100,162800
1742899448.189892,391121.000,61761,3,PR,1,100,162857
1742899448.229892,391161.000,61781,2,PR,1,100,162866
1742899448.269892,391201.000,61781,2,PR,1,100,162932
1742899448.309893,391241.000,61799,3,PR,1,100,163040
1742899448.349893,391281.000,61799,3,PR,1,100,163088
1742899448.389894,391321.000,61799,3,PR,1,100,162828
1742899448.430394,391361.500,61815,2,PR,1,100,162545
1742899448.470895,391402.000,61815,2,PR,1,100,162456
1742899448.510562,391441.667,61831,3,PR,1,100,162504
1742899448.550229,391481.333,61831,3,PR,1,100,162615
1742899448.589896,391521.000,61831,3,PR,1,100,162702
1742899448.629896,391561.000,61848,2,PR,1,100,162749
1742899448.669897,391601.000,61848,2,PR,1,100,162755
1742899448.709897,391641.000,61866,3,PR,1,100,162763
1742899448.749897,391681.000,61866,3,PR,1,100,162794
1742899448.789898,391721.000,61866,3,PR,1,100,162866
1742899448.829898,391761.000,61883,2,PR,1,100,162911
1742899448.869899,391801.000,61883,2,PR,1,100,162948
1742899448.909899,391841.000,61898,3,PR,1,100,163030
1742899448.949900,391881.000,61898,3,PR,1,100,163098
1742899448.989900,391921.000,61898,3,PR,1,100,163149
1742899449.029901,391961.000,61915,3,PR,1,100,162904
1742899449.069901,392001.000,61915,3,PR,1,100,162635
1742899449.109901,392041.000,61915,3,PR,1,100,162506
1742899449.149902,392081.000,61931,2,PR,1,100,162549
1742899449.189902,392121.000,61931,2,PR,1,100,162658
1742899449.229903,392161.000,61949,3,PR,1,100,162712
1742899449.269903,392201.000,61949,3,PR,1,100,162743
1742899449.309903,392241.000,61949,3,PR,1,100,162752
1742899449.349904,392281.000,61965,2,PR,1,100,162710
1742899449.389904,392321.000,61965,2,PR,1,100,162803
1742899449.429905,392361.000,61982,3,PR,1,100,162834
1742899449.469905,392401.000,61982,3,PR,1,100,162785
1742899449.509906,392441.000,61982,3,PR,1,100,162763
1742899449.549906,392481.000,61999,2,PR,1,100,162805
1742899449.589906,392521.000,61999,2,PR,1,100,162908
1742899449.629907,392561.000,62021,4,PR,1,100,162922
1742899449.669907,392601.000,62021,4,PR,1,100,162619
1742899449.709908,392641.000,62021,4,PR,1,100,162252
1742899449.749908,392681.000,62021,4,PR,1,100,162060
1742899449.789909,392721.000,62037,3,PR,1,100,162165
1742899449.829909,392761.000,62037,3,PR,1,100,162299
1742899449.869910,392801.000,62037,3,PR,1,100,162590
1742899449.909910,392841.000,62057,2,PR,1,100,162772
1742899449.949910,392881.000,62057,2,PR,1,100,162763
1742899449.989911,392921.000,62071,3,PR,1,100,162662
1742899450.029911,392961.000,62071,3,PR,1,100,162544
1742899450.069912,393001.000,62071,3,PR,1,100,162574
1742899450.109912,393041.000,62088,2,PR,1,100,162620
1742899450.149912,393081.000,62088,2,PR,1,100,162714
1742899450.189913,393121.000,62105,3,PR,1,100,162752
1742899450.229913,393161.000,62105,3,PR,1,100,162807
1742899450.269914,393201.000,62105,3,PR,1,100,162726
1742899450.309914,393241.000,62122,2,PR,1,100,162375
1742899450.349915,393281.000,62122,2,PR,1,100,162183
1742899450.389915,393321.000,62136,3,PR,1,100,162183
1742899450.429915,393361.000,62136,3,PR,1,100,162283
1742899450.469916,393401.000,62136,3,PR,1,100,162357
1742899450.509916,393441.000,62153,2,PR,1,100,162420
1742899450.549917,393481.000,62153,2,PR,1,100,162422
1742899450.589917,393521.000,62172,3,PR,1,100,162435
1742899450.629918,393561.000,62172,3,PR,1,100,162451
1742899450.669918,393601.000,62172,3,PR,1,100,162462
1742899450.709918,393641.000,62189,2,PR,1,100,162526
1742899450.749919,393681.000,62189,2,PR,1,100,162596
1742899450.789919,393721.000,62203,3,PR,1,100,162641
1742899450.829920,393761.000,62203,3,PR,1,100,162675
1742899450.869920,393801.000,62203,3,PR,1,100,162707
1742899450.909921,393841.000,62221,2,PR,1,100,162617
1742899450.949921,393881.000,62221,2,PR,1,100,162315
1742899450.989921,393921.000,62237,3,PR,1,100,162092
1742899451.029922,393961.000,62237,3,PR,1,100,162028
1742899451.069922,394001.000,62237,3,PR,1,100,162058
1742899451.109923,394041.000,62254,3,PR,1,100,162089
1742899451.149923,394081.000,62254,3,PR,1,100,162136
1742899451.189924,394121.000,62254,3,PR,1,100,162128
1742899451.229924,394161.000,62269,2,PR,1,100,162125
1742899451.269924,394201.000,62269,2,PR,1,100,162143
1742899451.309925,394241.000,62288,3,PR,1,100,162163
1742899451.349925,394281.000,62288,3,PR,1,100,162190
1742899451.389926,394321.000,62288,3,PR,1,100,162216
1742899451.429926,394361.000,62304,3,PR,1,100,162275
1742899451.469927,394401.000,62304,3,PR,1,100,162352
1742899451.509927,394441.000,62304,3,PR,1,100,162444
1742899451.549927,394481.000,62322,2,PR,1,100,162260
1742899451.589928,394521.000,62322,2,PR,1,100,161914
1742899451.629928,394561.000,62338,3,PR,1,100,161771
1742899451.669929,394601.000,62338,3,PR,1,100,161864
1742899451.709929,394641.000,62338,3,PR,1,100,161994
1742899451.749930,394681.000,62353,2,PR,1,100,162089
1742899451.789930,394721.000,62353,2,PR,1,100,162120
1742899451.829930,394761.000,62371,3,PR,1,100,162144
1742899451.869931,394801.000,62371,3,PR,1,100,162148
1742899451.909931,394841.000,62371,3,PR,1,100,162129
1742899451.949932,394881.000,62389,2,PR,1,100,162151
1742899451.989932,394921.000,62389,2,PR,1,100,162189
1742899452.029932,394961.000,62405,3,PR,1,100,162243
1742899452.069933,395001.000,62405,3,PR,1,100,162296
1742899452.109933,395041.000,62405,3,PR,1,100,162353
1742899452.149934,395081.000,62420,2,PR,1,100,162379
1742899452.189934,395121.000,62420,2,PR,1,100,162152
1742899452.229935,395161.000,62437,3,PR,1,100,161814
1742899452.269935,395201.000,62437,3,PR,1,100,161722
1742899452.309936,395241.000,62437,3,PR,1,100,161736
1742899452.349936,395281.000,62454,3,PR,1,100,161837
1742899452.389936,395321.000,62454,3,PR,1,100,161892
1742899452.429937,395361.000,62454,3,PR,1,100,161881
1742899452.469937,395401.000,62470,2,PR,1,100,161871
1742899452.509938,395441.000,62470,2,PR,1,100,161863
1742899452.549938,395481.000,62489,3,PR,1,100,161891
1742899452.589939,395521.000,62489,3,PR,1,100,161906
1742899452.629939,395561.000,62489,3,PR,1,100,161924
1742899452.669939,395601.000,62504,2,PR,1,100,161992
1742899452.709940,395641.000,62504,2,PR,1,100,162026
1742899452.749940,395681.000,62521,3,PR,1,100,162052
1742899452.789941,395721.000,62521,3,PR,1,100,161878
1742899452.829941,395761.000,62521,3,PR,1,100,161481
1742899452.869941,395801.000,62538,2,PR,1,100,161259
1742899452.909942,395841.000,62538,2,PR,1,100,161193
1742899452.949942,395881.000,62555,3,PR,1,100,161211
1742899452.989943,395921.000,62555,3,PR,1,100,161306
1742899453.029943,395961.000,62555,3,PR,1,100,161376
1742899453.069944,396001.000,62569,2,PR,1,100,161366
1742899453.109944,396041.000,62569,2,PR,1,100,161339
1742899453.149945,396081.000,62586,3,PR,1,100,161340
1742899453.189945,396121.000,62586,3,PR,1,100,161389
1742899453.229945,396161.000,62586,3,PR,1,100,161443
1742899453.269946,396201.000,62607,2,PR,1,100,161483
1742899453.309946,396241.000,62607,2,PR,1,100,161582
1742899453.349947,396281.000,62624,3,PR,1,100,161667
1742899453.389947,396321.000,62624,3,PR,1,100,161664
1742899453.429948,396361.000,62624,3,PR,1,100,161352
1742899453.469948,396401.000,62638,2,PR,1,100,161001
1742899453.509948,396441.000,62638,2,PR,1,100,160854
1742899453.549949,396481.000,62656,3,PR,1,100,160837
1742899453.589949,396521.000,62656,3,PR,1,100,160874
1742899453.629950,396561.000,62656,3,PR,1,100,160945
1742899453.669950,396601.000,62672,3,PR,1,100,160987
1742899453.709950,396641.000,62672,3,PR,1,100,160979
1742899453.749951,396681.000,62672,3,PR,1,100,160991
1742899453.789951,396721.000,62689,2,PR,1,100,161014
1742899453.829952,396761.000,62689,2,PR,1,100,161060
1742899453.869952,396801.000,62706,3,PR,1,100,161130
1742899453.909953,396841.000,62706,3,PR,1,100,161219
1742899453.949953,396881.000,62706,3,PR,1,100,161306
1742899453.989954,396921.000,62723,2,PR,1,100,161378
1742899454.029954,396961.000,62723,2,PR,1,100,161343
1742899454.069954,397001.000,62739,3,PR,1,100,160952
1742899454.109955,397041.000,62739,3,PR,1,100,160540
1742899454.149955,397081.000,62739,3,PR,1,100,160384
1742899454.189956,397121.000,62756,2,PR,1,100,160345
1742899454.229956,397161.000,62756,2,PR,1,100,160388
1742899454.269957,397201.000,62771,3,PR,1,100,160513
1742899454.309957,397241.000,62771,3,PR,1,100,160612
1742899454.349957,397281.000,62771,3,PR,1,100,160677
1742899454.389958,397321.000,62788,2,PR,1,100,160726
1742899454.429958,397361.000,62788,2,PR,1,100,160775
1742899454.469959,397401.000,62808,3,PR,1,100,160865
1742899454.509959,397441.000,62808,3,PR,1,100,160939
1742899454.549959,397481.000,62808,3,PR,1,100,161048
1742899454.589960,397521.000,62826,2,PR,1,100,161150
1742899454.629960,397561.000,62826,2,PR,1,100,161245
1742899454.669961,397601.000,62847,6,PR,1,100,161291
1742899454.709961,397641.000,62847,6,PR,1,100,161048
1742899454.749962,397681.000,62847,6,PR,1,100,160573
1742899454.789962,397721.000,62847,6,PR,1,100,160323
1742899454.829962,397761.000,62847,6,PR,1,100,160299
1742899454.869963,397801.000,62847,6,PR,1,100,160396
1742899454.909963,397841.000,62864,2,PR,1,100,160504
1742899454.949964,397881.000,62864,2,PR,1,100,160559
1742899454.989964,397921.000,62883,3,PR,1,100,160588
1742899455.029965,397961.000,62883,3,PR,1,100,160682
1742899455.069965,398001.000,62883,3,PR,1,100,160718
1742899455.109966,398041.000,62899,2,PR,1,100,160831
1742899455.149966,398081.000,62899,2,PR,1,100,160978
1742899455.189966,398121.000,62915,3,PR,1,100,161102
1742899455.229967,398161.000,62915,3,PR,1,100,161249
1742899455.269967,398201.000,62915,3,PR,1,100,161412
1742899455.309968,398241.000,62931,2,PR,1,100,161587
1742899455.349968,398281.000,62931,2,PR,1,100,161641
1742899455.389968,398321.000,62948,3,PR,1,100,161303
1742899455.429969,398361.000,62948,3,PR,1,100,160871
1742899455.469969,398401.000,62948,3,PR,1,100,160712
1742899455.509970,398441.000,62964,2,PR,1,100,160655
1742899455.549970,398481.000,62964,2,PR,1,100,160621
1742899455.589971,398521.000,62980,3,PR,1,100,160710
1742899455.629971,398561.000,62980,3,PR,1,100,160745
1742899455.669971,398601.000,62980,3,PR,1,100,160772
1742899455.709972,398641.000,62998,3,PR,1,100,160832
1742899455.749972,398681.000,62998,3,PR,1,100,160902
1742899455.789973,398721.000,62998,3,PR,1,100,161005
1742899455.829973,398761.000,63015,2,PR,1,100,161104
1742899455.869974,398801.000,63015,2,PR,1,100,161196
1742899455.909974,398841.000,63032,3,PR,1,100,161268
1742899455.949975,398881.000,63032,3,PR,1,100,161301
1742899455.989975,398921.000,63032,3,PR,1,100,161381
1742899456.029975,398961.000,63047,2,PR,1,100,161386
1742899456.069976,399001.000,63047,2,PR,1,100,161026
1742899456.109976,399041.000,63063,3,PR,1,100,160641
1742899456.149976,399081.000,63063,3,PR,1,100,160541
1742899456.189977,399121.000,63063,3,PR,1,100,160575
1742899456.229977,399161.000,63081,2,PR,1,100,160692
1742899456.269978,399201.000,63081,2,PR,1,100,160808
1742899456.309978,399241.000,63097,3,PR,1,100,160837
1742899456.349979,399281.000,63097,3,PR,1,100,160833
1742899456.389979,399321.000,63097,3,PR,1,100,160813
1742899456.429980,399361.000,63115,2,PR,1,100,160885
1742899456.469980,399401.000,63115,2,PR,1,100,161030
1742899456.509980,399441.000,63130,3,PR,1,100,161170
1742899456.549981,399481.000,63130,3,PR,1,100,161360
1742899456.589981,399521.000,63130,3,PR,1,100,161493
1742899456.629982,399561.000,63148,2,PR,1,100,161618
1742899456.669982,399601.000,63148,2,PR,1,100,161545
1742899456.709983,399641.000,63164,3,PR,1,100,161156
1742899456.749983,399681.000,63164,3,PR,1,100,160858
1742899456.789984,399721.000,63164,3,PR,1,100,160833
1742899456.829984,399761.000,63181,2,PR,1,100,160884
1742899456.869984,399801.000,63181,2,PR,1,100,160982
1742899456.909985,399841.000,63196,3,PR,1,100,161063
1742899456.949985,399881.000,63196,3,PR,1,100,161110
1742899456.989985,399921.000,63196,3,PR,1,100,161162
1742899457.029986,399961.000,63215,2,PR,1,100,161199
1742899457.069986,400001.000,63215,2,PR,1,100,161285
1742899457.109987,400041.000,63231,3,PR,1,100,161395
1742899457.149987,400081.000,63231,3,PR,1,100,161499
1742899457.189988,400121.000,63231,3,PR,1,100,161632
1742899457.229988,400161.000,63249,3,PR,1,100,161720
1742899457.269989,400201.000,63249,3,PR,1,100,161761
1742899457.309989,400241.000,63249,3,PR,1,100,161545
1742899457.349989,400281.000,63263,2,PR,1,100,161076
1742899457.389990,400321.000,63263,2,PR,1,100,160789
1742899457.429990,400361.000,63280,3,PR,1,100,160733
1742899457.469991,400401.000,63280,3,PR,1,100,160753
1742899457.509991,400441.000,63280,3,PR,1,100,160798
1742899457.549992,400481.000,63297,2,PR,1,100,160884
1742899457.589992,400521.000,63297,2,PR,1,100,160957
1742899457.629992,400561.000,63316,3,PR,1,100,160996
1742899457.669993,400601.000,63316,3,PR,1,100,161048
1742899457.709993,400641.000,63316,3,PR,1,100,161151
1742899457.749994,400681.000,63330,2,PR,1,100,161258
1742899457.789994,400721.000,63330,2,PR,1,100,161363
1742899457.829994,400761.000,63347,3,PR,1,100,161487
1742899457.869995,400801.000,63347,3,PR,1,100,161609
1742899457.909995,400841.000,63347,3,PR,1,100,161701
1742899457.949496,400880.500,63366,2,PR,1,100,161520
1742899457.988996,400920.000,63366,2,PR,1,100,161134
1742899458.029330,400960.333,63383,3,PR,1,100,160935
1742899458.069664,401000.667,63383,3,PR,1,100,160961
1742899458.109998,401041.000,63383,3,PR,1,100,161043
1742899458.149498,401080.500,63397,2,PR,1,100,161153
1742899458.188998,401120.000,63397,2,PR,1,100,161275
1742899458.229332,401160.333,63417,3,PR,1,100,161351
1742899458.269666,401200.667,63417,3,PR,1,100,161394
1742899458.310000,401241.000,63417,3,PR,1,100,161454
1742899458.350000,401281.000,63435,3,PR,1,100,161515
1742899458.390001,401321.000,63435,3,PR,1,100,161606
1742899458.430001,401361.000,63435,3,PR,1,100,161724
1742899458.469501,401400.500,63452,2,PR,1,100,161836
1742899458.509002,401440.000,63452,2,PR,1,100,161910
1742899458.549002,401480.000,63468,3,PR,1,100,161974
1742899458.589003,401520.000,63468,3,PR,1,100,161785
1742899458.629003,401560.000,63468,3,PR,1,100,161376
1742899458.669503,401600.500,63484,2,PR,1,100,161164
1742899458.710004,401641.000,63484,2,PR,1,100,161159
1742899458.749671,401680.667,63500,3,PR,1,100,161242
1742899458.789338,401720.333,63500,3,PR,1,100,161344
1742899458.829005,401760.000,63500,3,PR,1,100,161408
1742899458.869506,401800.500,63518,2,PR,1,100,161402
1742899458.910006,401841.000,63518,2,PR,1,100,161432
1742899458.950006,401881.000,63536,3,PR,1,100,161505
1742899458.990007,401921.000,63536,3,PR,1,100,161592
1742899459.030007,401961.000,63536,3,PR,1,100,161717
1742899459.069508,402000.500,63551,2,PR,1,100,161805
1742899459.109008,402040.000,63551,2,PR,1,100,161902
1742899459.149009,402080.000,63567,3,PR,1,100,161986
1742899459.189009,402120.000,63567,3,PR,1,100,161939
1742899459.229009,402160.000,63567,3,PR,1,100,161577
1742899459.269010,402200.000,63585,2,PR,1,100,161302
1742899459.309010,402240.000,63585,2,PR,1,100,161258
1742899459.349011,402280.000,63601,3,PR,1,100,161279
1742899459.389011,402320.000,63601,3,PR,1,100,161337
1742899459.429012,402360.000,63601,3,PR,1,100,161436
1742899459.469012,402400.000,63618,3,PR,1,100,161532
1742899459.509012,402440.000,63618,3,PR,1,100,161569
1742899459.549013,402480.000,63618,3,PR,1,100,161620
1742899459.589013,402520.000,63635,2,PR,1,100,161717
1742899459.629014,402560.000,63635,2,PR,1,100,161803
1742899459.669014,402600.000,63652,3,PR,1,100,161922
1742899459.709015,402640.000,63652,3,PR,1,100,162031
1742899459.749015,402680.000,63652,3,PR,1,100,162140
1742899459.789016,402720.000,63668,2,PR,1,100,162198
1742899459.829016,402760.000,63668,2,PR,1,100,161929
1742899459.869016,402800.000,63691,4,PR,1,100,161544
1742899459.909017,402840.000,63691,4,PR,1,100,161367
1742899459.949017,402880.000,63691,4,PR,1,100,161324
1742899459.989017,402920.000,63691,4,PR,1,100,161352
1742899460.029018,402960.000,63707,2,PR,1,100,161419
1742899460.069018,403000.000,63707,2,PR,1,100,161554
1742899460.109019,403040.000,63725,3,PR,1,100,161633
1742899460.149019,403080.000,63725,3,PR,1,100,161728
1742899460.189020,403120.000,63725,3,PR,1,100,161828
1742899460.229020,403160.000,63742,2,PR,1,100,161985
1742899460.269021,403200.000,63742,2,PR,1,100,162168
1742899460.309021,403240.000,63759,3,PR,1,100,162302
1742899460.349021,403280.000,63759,3,PR,1,100,162374
1742899460.389022,403320.000,63759,3,PR,1,100,162490
1742899460.429022,403360.000,63774,2,PR,1,100,162495
1742899460.469023,403400.000,63774,2,PR,1,100,162182
1742899460.509023,403440.000,63793,3,PR,1,100,161805
1742899460.549024,403480.000,63793,3,PR,1,100,161588
1742899460.589024,403520.000,63793,3,PR,1,100,161495
1742899460.629025,403560.000,63809,2,PR,1,100,161485
1742899460.669025,403600.000,63809,2,PR,1,100,161516
1742899460.709025,403640.000,63826,3,PR,1,100,161567
1742899460.749026,403680.000,63826,3,PR,1,100,161593
1742899460.789026,403720.000,63826,3,PR,1,100,161670
1742899460.829026,403760.000,63844,3,PR,1,100,161762
1742899460.869027,403800.000,63844,3,PR,1,100,161924
1742899460.909027,403840.000,63844,3,PR,1,100,162068
1742899460.949028,403880.000,63860,2,PR,1,100,162207
1742899460.989028,403920.000,63860,2,PR,1,100,162255
1742899461.029029,403960.000,63876,3,PR,1,100,162297
1742899461.069029,404000.000,63876,3,PR,1,100,162320
1742899461.109030,404040.000,63876,3,PR,1,100,162053
1742899461.149030,404080.000,63893,2,PR,1,100,161646
1742899461.189030,404120.000,63893,2,PR,1,100,161472
1742899461.229031,404160.000,63910,3,PR,1,100,161420
1742899461.269031,404200.000,63910,3,PR,1,100,161423
1742899461.309032,404240.000,63910,3,PR,1,100,161506
1742899461.349032,404280.000,63925,2,PR,1,100,161612
1742899461.389033,404320.000,63925,2,PR,1,100,161694
1742899461.429033,404360.000,63943,3,PR,1,100,161763
1742899461.469033,404400.000,63943,3,PR,1,100,161853
1742899461.509034,404440.000,63943,3,PR,1,100,161941
1742899461.549034,404480.000,63961,2,PR,1,100,162020
1742899461.589035,404520.000,63961,2,PR,1,100,162117
1742899461.629035,404560.000,63977,3,PR,1,100,162214
1742899461.669035,404600.000,63977,3,PR,1,100,162284
1742899461.709036,404640.000,63977,3,PR,1,100,162369
1742899461.749036,404680.000,63992,2,PR,1,100,162368
1742899461.789037,404720.000,63992,2,PR,1,100,162076
1742899461.829037,404760.000,64008,3,PR,1,100,161727
1742899461.869038,404800.000,64008,3,PR,1,100,161597
1742899461.909038,404840.000,64008,3,PR,1,100,161585
1742899461.949039,404880.000,64026,2,PR,1,100,161624
1742899461.989039,404920.000,64026,2,PR,1,100,161690
1742899462.029039,404960.000,64042,3,PR,1,100,161722
1742899462.069040,405000.000,64042,3,PR,1,100,161692
1742899462.109040,405040.000,64042,3,PR,1,100,161774
1742899462.149041,405080.000,64059,3,PR,1,100,161882
1742899462.189041,405120.000,64059,3,PR,1,100,161975
1742899462.229042,405160.000,64059,3,PR,1,100,162099
1742899462.269042,405200.000,64076,2,PR,1,100,162238
1742899462.309042,405240.000,64076,2,PR,1,100,162289
1742899462.349043,405280.000,64093,3,PR,1,100,162335
1742899462.389043,405320.000,64093,3,PR,1,100,162379
1742899462.429044,405360.000,64093,3,PR,1,100,162202
1742899462.469044,405400.000,64109,2,PR,1,100,161850
1742899462.509044,405440.000,64109,2,PR,1,100,161674
1742899462.549045,405480.000,64126,3,PR,1,100,161650
1742899462.589045,405520.000,64126,3,PR,1,100,161685
1742899462.629046,405560.000,64126,3,PR,1,100,161746
1742899462.669046,405600.000,64141,2,PR,1,100,161760
1742899462.709047,405640.000,64141,2,PR,1,100,161791
1742899462.749047,405680.000,64160,3,PR,1,100,161796
1742899462.789047,405720.000,64160,3,PR,1,100,161815
1742899462.829048,405760.000,64160,3,PR,1,100,161896
1742899462.869048,405800.000,64177,2,PR,1,100,161970
1742899462.909049,405840.000,64177,2,PR,1,100,162057
1742899462.949049,405880.000,64194,3,PR,1,100,162145
1742899462.989050,405920.000,64194,3,PR,1,100,162238
1742899463.029050,405960.000,64194,3,PR,1,100,162309
1742899463.069051,406000.000,64208,2,PR,1,100,162154
1742899463.109051,406040.000,64208,2,PR,1,100,161740
1742899463.149051,406080.000,64225,3,PR,1,100,161453
1742899463.189052,406120.000,64225,3,PR,1,100,161382
1742899463.229052,406160.000,64225,3,PR,1,100,161363
1742899463.269053,406200.000,64245,3,PR,1,100,161430
1742899463.309053,406240.000,64245,3,PR,1,100,161475
1742899463.349053,406280.000,64245,3,PR,1,100,161522
1742899463.389054,406320.000,64262,2,PR,1,100,161555
1742899463.429054,406360.000,64262,2,PR,1,100,161597
1742899463.469055,406400.000,64280,3,PR,1,100,161709
1742899463.509055,406440.000,64280,3,PR,1,100,161803
1742899463.549056,406480.000,64280,3,PR,1,100,161882
1742899463.589056,406520.000,64298,2,PR,1,100,161957
1742899463.629056,406560.000,64298,2,PR,1,100,162034
1742899463.669057,406600.000,64314,3,PR,1,100,162110
1742899463.709057,406640.000,64314,3,PR,1,100,162097
