LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1742899466.009082,408940.000,64692,1,TH,1,100,32.546
1742899466.142083,409073.000,64725,1,TH,1,100,32.546
1742899466.275085,409206.000,64743,1,TH,1,100,32.637
1742899466.409086,409340.000,64759,1,TH,1,100,32.637
1742899466.542088,409473.000,64791,1,TH,1,100,32.582
1742899466.675089,409606.000,64810,1,TH,1,100,32.582
1742899466.809090,409740.000,64826,1,TH,1,100,32.546
1742899466.942092,409873.000,64844,1,TH,1,100,32.554
1742899467.075093,410006.000,64875,1,TH,1,100,32.602
1742899467.209095,410140.000,64891,1,TH,1,100,32.602
1742899467.342096,410273.000,64909,1,TH,1,100,32.592
1742899467.475098,410406.000,64942,1,TH,1,100,32.592
1742899467.609099,410540.000,64959,1,TH,1,100,32.607
1742899467.742100,410673.000,64976,1,TH,1,100,32.607
1742899467.875102,410806.000,65008,1,TH,1,100,32.630
1742899468.009103,410940.000,65024,1,TH,1,100,32.630
1742899468.142105,411073.000,65045,1,TH,1,100,32.620
1742899468.275106,411206.000,65079,1,TH,1,100,32.620
1742899468.409107,411340.000,65095,1,TH,1,100,32.548
1742899468.542109,411473.000,65112,1,TH,1,100,32.555
1742899468.675110,411606.000,65146,1,TH,1,100,32.642
1742899468.809112,411740.000,65162,1,TH,1,100,32.642
1742899468.942113,411873.000,65180,1,TH,1,100,32.562
1742899469.075115,412006.000,65196,1,TH,1,100,32.562
1742899469.209116,412140.000,65228,1,TH,1,100,32.665
1742899469.342118,412273.000,65245,1,TH,1,100,32.665
1742899469.475119,412406.000,65263,1,TH,1,100,32.644
1742899469.608120,412539.000,65295,1,TH,1,100,32.644
1742899469.742122,412673.000,65312,1,TH,1,100,32.644
1742899469.875123,412806.000,65328,1,TH,1,100,32.644
1742899470.008125,412939.000,65362,1,TH,1,100,32.657
1742899470.142126,413073.000,65384,1,TH,1,100,32.657
1742899470.275127,413206.000,65401,1,TH,1,100,32.646
1742899470.408129,413339.000,65420,1,TH,1,100,32.654
1742899470.542130,413473.000,65436,1,TH,1,100,32.618
1742899470.675132,413606.000,65470,1,TH,1,100,32.618
1742899470.808133,413739.000,65487,1,TH,1,100,32.623
1742899470.942135,413873.000,65504,1,TH,1,100,32.623
1742899471.075136,414006.000,1,1,TH,1,100,32.651
1742899471.208138,414139.000,18,1,TH,1,100,32.651
1742899471.342139,414273.000,35,1,TH,1,100,32.553
1742899471.475140,414406.000,68,1,TH,1,100,32.553
1742899471.608142,414539.000,86,1,TH,1,100,32.599
1742899471.742143,414673.000,102,1,TH,1,100,32.607
1742899471.875144,414806.000,134,1,TH,1,100,32.619
1742899472.008146,414939.000,151,1,TH,1,100,32.619
1742899472.141147,415072.000,169,1,TH,1,100,32.658
1742899472.275149,415206.000,201,1,TH,1,100,32.658
1742899472.408150,415339.000,218,1,TH,1,100,32.627
1742899472.541152,415472.000,234,1,TH,1,100,32.627
1742899472.675153,415606.000,252,1,TH,1,100,32.596
1742899472.808155,415739.000,285,1,TH,1,100,32.596
1742899472.941156,415872.000,302,1,TH,1,100,32.624
1742899473.075157,416006.000,319,1,TH,1,100,32.624
1742899473.208159,416139.000,351,1,TH,1,100,32.573
1742899473.341160,416272.000,369,1,TH,1,100,32.580
1742899473.475162,416406.000,388,1,TH,1,100,32.669
1742899473.608163,416539.000,420,1,TH,1,100,32.669
1742899473.741164,416672.000,436,1,TH,1,100,32.621
1742899473.875166,416806.000,453,1,TH,1,100,32.621
1742899474.008167,416939.000,485,1,TH,1,100,32.611
1742899474.141169,417072.000,503,1,TH,1,100,32.611
1742899474.275170,417206.000,521,1,TH,1,100,32.690
1742899474.408172,417339.000,552,1,TH,1,100,32.690
1742899474.541173,417472.000,568,1,TH,1,100,32.654
1742899474.675174,417606.000,586,1,TH,1,100,32.661
1742899474.808176,417739.000,619,1,TH,1,100,32.689
1742899474.941177,417872.000,636,1,TH,1,100,32.689
1742899475.075179,418006.000,653,1,TH,1,100,32.628
1742899475.208180,418139.000,669,1,TH,1,100,32.628
1742899475.341182,418272.000,692,1,TH,1,100,32.625
1742899475.474183,418405.000,725,1,TH,1,100,32.625
1742899475.608184,418539.000,742,1,TH,1,100,32.655
1742899475.741186,418672.000,759,1,TH,1,100,32.655
1742899475.875187,418806.000,791,1,TH,1,100,32.650
1742899476.008189,418939.000,807,1,TH,1,100,32.657
1742899476.141190,419072.000,824,1,TH,1,100,32.657
1742899476.274192,419205.000,858,1,TH,1,100,32.657
1742899476.408193,419339.000,874,1,TH,1,100,32.663
1742899476.541194,419472.000,891,1,TH,1,100,32.663
1742899476.674196,419605.000,923,1,TH,1,100,32.755
1742899476.808197,419739.000,943,1,TH,1,100,32.755
1742899476.941199,419872.000,961,1,TH,1,100,32.731
1742899477.074200,420005.000,977,1,TH,1,100,32.731
1742899477.208202,420139.000,1009,1,TH,1,100,32.719
1742899477.341203,420272.000,1026,1,TH,1,100,32.726
1742899477.474204,420405.000,1042,1,TH,1,100,32.728
1742899477.608206,420539.000,1076,1,TH,1,100,32.728
1742899477.741207,420672.000,1093,1,TH,1,100,32.698
1742899477.874209,420805.000,1109,1,TH,1,100,32.698
1742899478.008210,420939.000,1141,1,TH,1,100,32.766
1742899478.141212,421072.000,1160,1,TH,1,100,32.766
1742899478.274213,421205.000,1177,1,TH,1,100,32.677
1742899478.408214,421339.000,1210,1,TH,1,100,32.677
1742899478.541216,421472.000,1227,1,TH,1,100,32.692
1742899478.674217,421605.000,1244,1,TH,1,100,32.692
1742899478.807219,421738.000,1277,1,TH,1,100,32.789
1742899478.941220,421872.000,1295,1,TH,1,100,32.796
1742899479.074221,422005.000,1311,1,TH,1,100,32.738
1742899479.207223,422138.000,1328,1,TH,1,100,32.738
1742899479.341224,422272.000,1360,1,TH,1,100,32.714
1742899479.474226,422405.000,1378,1,TH,1,100,32.714
1742899479.607227,422538.000,1396,1,TH,1,100,32.740
1742899479.741229,422672.000,1427,1,TH,1,100,32.740
1742899479.874230,422805.000,1443,1,TH,1,100,32.724
1742899480.007231,422938.000,1461,1,TH,1,100,32.724
1742899480.141233,423072.000,1494,1,TH,1,100,32.760
1742899480.274234,423205.000,1511,1,TH,1,100,32.760
1742899480.407236,423338.000,1533,1,TH,1,100,32.745
1742899480.541237,423472.000,1549,1,TH,1,100,32.752
1742899480.674239,423605.000,1567,1,TH,1,100,32.765
1742899480.807240,423738.000,1600,1,TH,1,100,32.765
1742899480.941242,423872.000,1617,1,TH,1,100,32.721
1742899481.074243,424005.000,1634,1,TH,1,100,32.721
1742899481.207244,424138.000,1666,1,TH,1,100,32.691
1742899481.341246,424272.000,1684,1,TH,1,100,32.691
1742899481.474247,424405.000,1701,1,TH,1,100,32.595
1742899481.607249,424538.000,1735,1,TH,1,100,32.595
1742899481.740250,424671.000,1751,1,TH,1,100,32.775
1742899481.874251,424805.000,1768,1,TH,1,100,32.775
1742899482.007253,424938.000,1802,1,TH,1,100,32.844
1742899482.141254,425072.000,1818,1,TH,1,100,32.844
1742899482.274256,425205.000,1838,1,TH,1,100,32.792
1742899482.407257,425338.000,1854,1,TH,1,100,32.792
1742899482.540258,425471.000,1886,1,TH,1,100,32.777
1742899482.674260,425605.000,1905,1,TH,1,100,32.784
1742899482.807261,425738.000,1921,1,TH,1,100,32.759
1742899482.941263,425872.000,1953,1,TH,1,100,32.759
1742899483.074264,426005.000,1970,1,TH,1,100,32.661
1742899483.207266,426138.000,1986,1,TH,1,100,32.661
1742899483.340267,426271.000,2022,1,TH,1,100,32.838
1742899483.474268,426405.000,2041,1,TH,1,100,32.838
1742899483.607270,426538.000,2058,1,TH,1,100,32.728
1742899483.740271,426671.000,2089,1,TH,1,100,32.728
1742899483.874273,426805.000,2108,1,TH,1,100,32.754
1742899484.007274,426938.000,2125,1,TH,1,100,32.753
1742899484.140276,427071.000,2156,1,TH,1,100,32.710
1742899484.274277,427205.000,2174,1,TH,1,100,32.710
1742899484.407279,427338.000,2190,1,TH,1,100,32.784
1742899484.540280,427471.000,2224,1,TH,1,100,32.784
1742899484.674281,427605.000,2241,1,TH,1,100,32.778
1742899484.807283,427738.000,2257,1,TH,1,100,32.786
1742899484.940284,427871.000,2289,1,TH,1,100,32.727
1742899485.074286,428005.000,2308,1,TH,1,100,32.727
1742899485.207287,428138.000,2324,1,TH,1,100,32.809
1742899485.340288,428271.000,2342,1,TH,1,100,32.809
1742899485.474290,428405.000,2378,1,TH,1,100,32.816
1742899485.607291,428538.000,2395,1,TH,1,100,32.816
1742899485.740293,428671.000,2414,1,TH,1,100,32.847
1742899485.873294,428804.000,2446,1,TH,1,100,32.847
1742899486.007296,428938.000,2462,1,TH,1,100,32.745
1742899486.140297,429071.000,2479,1,TH,1,100,32.745
1742899486.273299,429204.000,2513,1,TH,1,100,32.886
1742899486.407300,429338.000,2529,1,TH,1,100,32.893
1742899486.540301,429471.000,2546,1,TH,1,100,32.808
1742899486.673303,429604.000,2563,1,TH,1,100,32.808
1742899486.807304,429738.000,2594,1,TH,1,100,32.706
1742899486.940305,429871.000,2614,1,TH,1,100,32.706
1742899487.073307,430004.000,2630,1,TH,1,100,32.772
1742899487.207308,430138.000,2647,1,TH,1,100,32.772
1742899487.340310,430271.000,2679,1,TH,1,100,32.815
1742899487.473311,430404.000,2695,1,TH,1,100,32.815
1742899487.607313,430538.000,2713,1,TH,1,100,32.785
1742899487.740314,430671.000,2746,1,TH,1,100,32.785
1742899487.873316,430804.000,2762,1,TH,1,100,32.739
1742899488.007317,430938.000,2780,1,TH,1,100,32.739
1742899488.140318,431071.000,2811,1,TH,1,100,32.803
1742899488.273320,431204.000,2830,1,TH,1,100,32.803
1742899488.407321,431338.000,2849,1,TH,1,100,32.718
1742899488.540323,431471.000,2881,1,TH,1,100,32.718
1742899488.673324,431604.000,2897,1,TH,1,100,32.710
1742899488.807325,431738.000,2914,1,TH,1,100,32.717
1742899488.940327,431871.000,2948,1,TH,1,100,32.802
1742899489.073328,432004.000,2964,1,TH,1,100,32.802
1742899489.206330,432137.000,2981,1,TH,1,100,32.818
1742899489.340331,432271.000,2998,1,TH,1,100,32.818
1742899489.473333,432404.000,3029,1,TH,1,100,32.856
1742899489.606334,432537.000,3049,1,TH,1,100,32.855
1742899489.740335,432671.000,3065,1,TH,1,100,32.771
1742899489.873337,432804.000,3097,1,TH,1,100,32.771
1742899490.006338,432937.000,3114,1,TH,1,100,32.779
1742899490.140340,433071.000,3130,1,TH,1,100,32.779
1742899490.273341,433204.000,3164,1,TH,1,100,32.771
1742899490.406343,433337.000,3181,1,TH,1,100,32.771
1742899490.540344,433471.000,3197,1,TH,1,100,32.883
1742899490.673345,433604.000,3234,1,TH,1,100,32.883
1742899490.806347,433737.000,3251,1,TH,1,100,32.809
1742899490.940348,433871.000,3270,1,TH,1,100,32.817
1742899491.073350,434004.000,3301,1,TH,1,100,32.896
1742899491.206351,434137.000,3319,1,TH,1,100,32.896
1742899491.340353,434271.000,3335,1,TH,1,100,32.931
1742899491.473354,434404.000,3352,1,TH,1,100,32.931
1742899491.606355,434537.000,3386,1,TH,1,100,32.793
1742899491.740357,434671.000,3402,1,TH,1,100,32.793
1742899491.873358,434804.000,3419,1,TH,1,100,32.885
1742899492.006360,434937.000,3451,1,TH,1,100,32.885
1742899492.139361,435070.000,3467,1,TH,1,100,32.834
1742899492.273362,435204.000,3487,1,TH,1,100,32.834
1742899492.406364,435337.000,3518,1,TH,1,100,32.775
1742899492.539365,435470.000,3534,1,TH,1,100,32.775
1742899492.673367,435604.000,3552,1,TH,1,100,32.836
1742899492.806368,435737.000,3583,1,TH,1,100,32.836
1742899492.939370,435870.000,3602,1,TH,1,100,32.811
1742899493.073371,436004.000,3619,1,TH,1,100,32.818
1742899493.206372,436137.000,3651,1,TH,1,100,32.811
1742899493.339374,436270.000,3669,1,TH,1,100,32.811
1742899493.473375,436404.000,3686,1,TH,1,100,32.864
1742899493.606377,436537.000,3702,1,TH,1,100,32.864
1742899493.739378,436670.000,3736,1,TH,1,100,32.748
1742899493.873380,436804.000,3753,1,TH,1,100,32.748
1742899494.006381,436937.000,3770,1,TH,1,100,32.838
1742899494.139382,437070.000,3801,1,TH,1,100,32.838
1742899494.273384,437204.000,3821,1,TH,1,100,32.910
1742899494.406385,437337.000,3837,1,TH,1,100,32.910
1742899494.539387,437470.000,3869,1,TH,1,100,32.866
1742899494.673388,437604.000,3886,1,TH,1,100,32.866
1742899494.806390,437737.000,3902,1,TH,1,100,32.897
1742899494.939391,437870.000,3936,1,TH,1,100,32.897
1742899495.072392,438003.000,3953,1,TH,1,100,32.904
1742899495.206394,438137.000,3969,1,TH,1,100,32.911
1742899495.339395,438270.000,4001,1,TH,1,100,32.865
1742899495.472397,438403.000,4018,1,TH,1,100,32.865
1742899495.606398,438537.000,4035,1,TH,1,100,32.825
1742899495.739399,438670.000,4073,1,TH,1,100,32.825
1742899495.872401,438803.000,4090,1,TH,1,100,32.868
1742899496.006402,438937.000,4107,1,TH,1,100,32.868
1742899496.139404,439070.000,4124,1,TH,1,100,32.889
1742899496.272405,439203.000,4158,1,TH,1,100,32.889
1742899496.406407,439337.000,4174,1,TH,1,100,32.870
1742899496.539408,439470.000,4191,1,TH,1,100,32.870
1742899496.672410,439603.000,4223,1,TH,1,100,32.957
1742899496.806411,439737.000,4239,1,TH,1,100,32.957
1742899496.939412,439870.000,4257,1,TH,1,100,32.876
1742899497.072414,440003.000,4290,1,TH,1,100,32.883
1742899497.206415,440137.000,4306,1,TH,1,100,32.931
1742899497.339417,440270.000,4324,1,TH,1,100,32.931
1742899497.472418,440403.000,4355,1,TH,1,100,32.878
1742899497.606420,440537.000,4372,1,TH,1,100,32.878
1742899497.739421,440670.000,4391,1,TH,1,100,32.905
1742899497.872422,440803.000,4407,1,TH,1,100,32.905
1742899498.006424,440937.000,4439,1,TH,1,100,32.813
1742899498.139425,441070.000,4456,1,TH,1,100,32.813
1742899498.272427,441203.000,4473,1,TH,1,100,32.926
1742899498.406428,441337.000,4508,1,TH,1,100,32.926
1742899498.539429,441470.000,4525,1,TH,1,100,32.848
1742899498.672431,441603.000,4542,1,TH,1,100,32.848
1742899498.805432,441736.000,4573,1,TH,1,100,32.979
1742899498.939434,441870.000,4591,1,TH,1,100,32.986
1742899499.072435,442003.000,4609,1,TH,1,100,32.843
1742899499.205436,442136.000,4626,1,TH,1,100,32.843
1742899499.339438,442270.000,4658,1,TH,1,100,32.840
1742899499.472440,442403.000,4674,1,TH,1,100,32.840
1742899499.605441,442536.000,4692,1,TH,1,100,32.871
1742899499.739442,442670.000,4725,1,TH,1,100,32.871
1742899499.872444,442803.000,4741,1,TH,1,100,32.835
1742899500.005445,442936.000,4759,1,TH,1,100,32.835
1742899500.139446,443070.000,4790,1,TH,1,100,32.850
1742899500.272448,443203.000,4807,1,TH,1,100,32.858
1742899500.405449,443336.000,4826,1,TH,1,100,32.937
1742899500.539451,443470.000,4858,1,TH,1,100,32.937
1742899500.672452,443603.000,4874,1,TH,1,100,32.970
1742899500.805454,443736.000,4896,1,TH,1,100,32.970
1742899500.939455,443870.000,4913,1,TH,1,100,33.044
