LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1742899449.410655,392341.750,61980,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899449.460905,392392.000,61980,4,EM,1,100,PS
1742899449.536656,392467.750,62019,4,EM,1,100,RS
1742899449.612407,392543.500,62019,4,EM,1,100,RB
1742899449.688158,392619.250,62019,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899449.763908,392695.000,62019,4,EM,1,100,PS
1742899449.814159,392745.250,62052,4,EM,1,100,RS
1742899449.864409,392795.500,62052,4,EM,1,100,RB
1742899449.914660,392845.750,62052,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899449.964911,392896.000,62052,4,EM,1,100,PS
1742899450.015161,392946.250,62086,4,EM,1,100,RS
1742899450.065412,392996.500,62086,4,EM,1,100,RB
1742899450.115662,393046.750,62086,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899450.165913,393097.000,62086,4,EM,1,100,PS
1742899450.216163,393147.250,62120,4,EM,1,100,RS
1742899450.266414,393197.500,62120,4,EM,1,100,RB
1742899450.316664,393247.750,62120,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899450.366915,393298.000,62120,4,EM,1,100,PS
1742899450.417415,393348.500,62151,4,EM,1,100,RS
1742899450.467916,393399.000,62151,4,EM,1,100,RB
1742899450.518416,393449.500,62151,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899450.568917,393500.000,62151,4,EM,1,100,PS
1742899450.619168,393550.250,62187,4,EM,1,100,RS
1742899450.669418,393600.500,62187,4,EM,1,100,RB
1742899450.719669,393650.750,62187,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899450.769919,393701.000,62187,4,EM,1,100,PS
1742899450.820170,393751.250,62218,4,EM,1,100,RS
1742899450.870420,393801.500,62218,4,EM,1,100,RB
1742899450.920671,393851.750,62218,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899450.970921,393902.000,62218,4,EM,1,100,PS
1742899451.021172,393952.250,62252,4,EM,1,100,RS
1742899451.071422,394002.500,62252,4,EM,1,100,RB
1742899451.121673,394052.750,62252,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899451.171923,394103.000,62252,4,EM,1,100,PS
1742899451.222174,394153.250,62284,4,EM,1,100,RS
1742899451.272424,394203.500,62284,4,EM,1,100,RB
1742899451.322675,394253.750,62284,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899451.372926,394304.000,62284,4,EM,1,100,PS
1742899451.423176,394354.250,62319,4,EM,1,100,RS
1742899451.473427,394404.500,62319,4,EM,1,100,RB
1742899451.523677,394454.750,62319,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899451.573928,394505.000,62319,4,EM,1,100,PS
1742899451.624678,394555.750,62351,4,EM,1,100,RS
1742899451.675429,394606.500,62351,4,EM,1,100,RB
1742899451.726179,394657.250,62351,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899451.776930,394708.000,62351,4,EM,1,100,PS
1742899451.827180,394758.250,62386,4,EM,1,100,RS
1742899451.877431,394808.500,62386,4,EM,1,100,RB
1742899451.927681,394858.750,62386,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899451.977932,394909.000,62386,4,EM,1,100,PS
1742899452.028933,394960.000,62418,4,EM,1,100,RS
1742899452.079933,395011.000,62418,4,EM,1,100,RB
1742899452.130934,395062.000,62418,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899452.181934,395113.000,62418,4,EM,1,100,PS
1742899452.232185,395163.250,62452,4,EM,1,100,RS
1742899452.282435,395213.500,62452,4,EM,1,100,RB
1742899452.332686,395263.750,62452,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899452.382936,395314.000,62452,4,EM,1,100,PS
1742899452.433187,395364.250,62484,4,EM,1,100,RS
1742899452.483437,395414.500,62484,4,EM,1,100,RB
1742899452.533688,395464.750,62484,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899452.583938,395515.000,62484,4,EM,1,100,PS
1742899452.634189,395565.250,62519,4,EM,1,100,RS
1742899452.684439,395615.500,62519,4,EM,1,100,RB
1742899452.734690,395665.750,62519,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899452.784941,395716.000,62519,4,EM,1,100,PS
1742899452.835191,395766.250,62553,4,EM,1,100,RS
1742899452.885442,395816.500,62553,4,EM,1,100,RB
1742899452.935692,395866.750,62553,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899452.985943,395917.000,62553,4,EM,1,100,PS
1742899453.036193,395967.250,62584,4,EM,1,100,RS
1742899453.086444,396017.500,62584,4,EM,1,100,RB
1742899453.136694,396067.750,62584,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899453.186945,396118.000,62584,4,EM,1,100,PS
1742899453.237946,396169.000,62622,4,EM,1,100,RS
1742899453.288946,396220.000,62622,4,EM,1,100,RB
1742899453.339947,396271.000,62622,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899453.390947,396322.000,62622,4,EM,1,100,PS
1742899453.440948,396372.000,62653,4,EM,1,100,RS
1742899453.490948,396422.000,62653,4,EM,1,100,RB
1742899453.540949,396472.000,62653,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899453.590949,396522.000,62653,4,EM,1,100,PS
1742899453.641200,396572.250,62687,4,EM,1,100,RS
1742899453.691450,396622.500,62687,4,EM,1,100,RB
1742899453.741701,396672.750,62687,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899453.791951,396723.000,62687,4,EM,1,100,PS
1742899453.842202,396773.250,62721,4,EM,1,100,RS
1742899453.892452,396823.500,62721,4,EM,1,100,RB
1742899453.942703,396873.750,62721,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899453.992954,396924.000,62721,4,EM,1,100,PS
1742899454.043204,396974.250,62754,4,EM,1,100,RS
1742899454.093455,397024.500,62754,4,EM,1,100,RB
1742899454.143705,397074.750,62754,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899454.193956,397125.000,62754,4,EM,1,100,PS
1742899454.244456,397175.500,62786,4,EM,1,100,RS
1742899454.294957,397226.000,62786,4,EM,1,100,RB
1742899454.345457,397276.500,62786,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899454.395958,397327.000,62786,4,EM,1,100,PS
1742899454.446208,397377.250,62823,4,EM,1,100,RS
1742899454.496459,397427.500,62823,4,EM,1,100,RB
1742899454.546710,397477.750,62823,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899454.596960,397528.000,62823,4,EM,1,100,PS
1742899454.665711,397596.750,62845,4,EM,1,100,RS
1742899454.734462,397665.500,62845,4,EM,1,100,RB
1742899454.803212,397734.250,62845,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899454.871963,397803.000,62845,4,EM,1,100,PS
1742899454.921963,397853.000,62879,4,EM,1,100,RS
1742899454.971964,397903.000,62879,4,EM,1,100,RB
1742899455.021965,397953.000,62879,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899455.071965,398003.000,62879,4,EM,1,100,PS
1742899455.122216,398053.250,62912,4,EM,1,100,RS
1742899455.172466,398103.500,62912,4,EM,1,100,RB
1742899455.222717,398153.750,62912,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899455.272967,398204.000,62912,4,EM,1,100,PS
1742899455.324468,398255.500,62946,4,EM,1,100,RS
1742899455.375968,398307.000,62946,4,EM,1,100,RB
1742899455.427469,398358.500,62946,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899455.478969,398410.000,62946,4,EM,1,100,PS
1742899455.528970,398460.000,62977,4,EM,1,100,RS
1742899455.578970,398510.000,62977,4,EM,1,100,RB
1742899455.628971,398560.000,62977,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899455.678972,398610.000,62977,4,EM,1,100,PS
1742899455.729222,398660.250,63013,4,EM,1,100,RS
1742899455.779473,398710.500,63013,4,EM,1,100,RB
1742899455.829723,398760.750,63013,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899455.879974,398811.000,63013,4,EM,1,100,PS
1742899455.930724,398861.750,63045,4,EM,1,100,RS
1742899455.981475,398912.500,63045,4,EM,1,100,RB
1742899456.032225,398963.250,63045,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899456.082976,399014.000,63045,4,EM,1,100,PS
1742899456.133226,399064.250,63078,4,EM,1,100,RS
1742899456.183477,399114.500,63078,4,EM,1,100,RB
1742899456.233727,399164.750,63078,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899456.283978,399215.000,63078,4,EM,1,100,PS
1742899456.334229,399265.250,63111,4,EM,1,100,RS
1742899456.384479,399315.500,63111,4,EM,1,100,RB
1742899456.434730,399365.750,63111,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899456.484980,399416.000,63111,4,EM,1,100,PS
1742899456.535231,399466.250,63145,4,EM,1,100,RS
1742899456.585481,399516.500,63145,4,EM,1,100,RB
1742899456.635732,399566.750,63145,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899456.685982,399617.000,63145,4,EM,1,100,PS
1742899456.736233,399667.250,63179,4,EM,1,100,RS
1742899456.786483,399717.500,63179,4,EM,1,100,RB
1742899456.836734,399767.750,63179,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899456.886984,399818.000,63179,4,EM,1,100,PS
1742899456.937235,399868.250,63211,4,EM,1,100,RS
1742899456.987485,399918.500,63211,4,EM,1,100,RB
1742899457.037736,399968.750,63211,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899457.087986,400019.000,63211,4,EM,1,100,PS
1742899457.138237,400069.250,63246,4,EM,1,100,RS
1742899457.188488,400119.500,63246,4,EM,1,100,RB
1742899457.238738,400169.750,63246,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899457.288989,400220.000,63246,4,EM,1,100,PS
1742899457.339239,400270.250,63278,4,EM,1,100,RS
1742899457.389490,400320.500,63278,4,EM,1,100,RB
1742899457.439740,400370.750,63278,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899457.489991,400421.000,63278,4,EM,1,100,PS
1742899457.540241,400471.250,63312,4,EM,1,100,RS
1742899457.590492,400521.500,63312,4,EM,1,100,RB
1742899457.640743,400571.750,63312,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899457.690993,400622.000,63312,4,EM,1,100,PS
1742899457.741244,400672.250,63345,4,EM,1,100,RS
1742899457.791494,400722.500,63345,4,EM,1,100,RB
1742899457.841745,400772.750,63345,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899457.891995,400823.000,63345,4,EM,1,100,PS
1742899457.942246,400873.250,63381,4,EM,1,100,RS
1742899457.992496,400923.500,63381,4,EM,1,100,RB
1742899458.042747,400973.750,63381,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899458.092997,401024.000,63381,4,EM,1,100,PS
1742899458.143748,401074.750,63412,4,EM,1,100,RS
1742899458.194498,401125.500,63412,4,EM,1,100,RB
1742899458.245249,401176.250,63412,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899458.296000,401227.000,63412,4,EM,1,100,PS
1742899458.346250,401277.250,63450,4,EM,1,100,RS
1742899458.396501,401327.500,63450,4,EM,1,100,RB
1742899458.446751,401377.750,63450,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899458.497002,401428.000,63450,4,EM,1,100,PS
1742899458.547252,401478.250,63482,4,EM,1,100,RS
1742899458.597503,401528.500,63482,4,EM,1,100,RB
1742899458.647753,401578.750,63482,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899458.698004,401629.000,63482,4,EM,1,100,PS
1742899458.748254,401679.250,63515,4,EM,1,100,RS
1742899458.798505,401729.500,63515,4,EM,1,100,RB
1742899458.848755,401779.750,63515,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899458.899006,401830.000,63515,4,EM,1,100,PS
1742899458.949256,401880.250,63549,4,EM,1,100,RS
1742899458.999507,401930.500,63549,4,EM,1,100,RB
1742899459.049757,401980.750,63549,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899459.100008,402031.000,63549,4,EM,1,100,PS
1742899459.150259,402081.250,63582,4,EM,1,100,RS
1742899459.200509,402131.500,63582,4,EM,1,100,RB
1742899459.250760,402181.750,63582,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899459.301010,402232.000,63582,4,EM,1,100,PS
1742899459.351261,402282.250,63614,4,EM,1,100,RS
1742899459.401511,402332.500,63614,4,EM,1,100,RB
1742899459.451762,402382.750,63614,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899459.502012,402433.000,63614,4,EM,1,100,PS
1742899459.552263,402483.250,63650,4,EM,1,100,RS
1742899459.602514,402533.500,63650,4,EM,1,100,RB
1742899459.652764,402583.750,63650,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899459.703015,402634.000,63650,4,EM,1,100,PS
1742899459.775265,402706.250,63686,4,EM,1,100,RS
1742899459.847516,402778.500,63686,4,EM,1,100,RB
1742899459.919767,402850.750,63686,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899459.992018,402923.000,63686,4,EM,1,100,PS
1742899460.042268,402973.250,63721,4,EM,1,100,RS
1742899460.092519,403023.500,63721,4,EM,1,100,RB
1742899460.142769,403073.750,63721,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899460.193020,403124.000,63721,4,EM,1,100,PS
1742899460.243520,403174.500,63757,4,EM,1,100,RS
1742899460.294021,403225.000,63757,4,EM,1,100,RB
1742899460.344521,403275.500,63757,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899460.395022,403326.000,63757,4,EM,1,100,PS
1742899460.445272,403376.250,63788,4,EM,1,100,RS
1742899460.495523,403426.500,63788,4,EM,1,100,RB
1742899460.545774,403476.750,63788,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899460.596024,403527.000,63788,4,EM,1,100,PS
1742899460.646275,403577.250,63824,4,EM,1,100,RS
1742899460.696525,403627.500,63824,4,EM,1,100,RB
1742899460.746776,403677.750,63824,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899460.797026,403728.000,63824,4,EM,1,100,PS
1742899460.847277,403778.250,63857,4,EM,1,100,RS
1742899460.897527,403828.500,63857,4,EM,1,100,RB
1742899460.947778,403878.750,63857,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899460.998028,403929.000,63857,4,EM,1,100,PS
1742899461.048279,403979.250,63891,4,EM,1,100,RS
1742899461.098529,404029.500,63891,4,EM,1,100,RB
1742899461.148780,404079.750,63891,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899461.199030,404130.000,63891,4,EM,1,100,PS
1742899461.250031,404181.000,63923,4,EM,1,100,RS
1742899461.301032,404232.000,63923,4,EM,1,100,RB
1742899461.352032,404283.000,63923,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899461.403033,404334.000,63923,4,EM,1,100,PS
1742899461.453033,404384.000,63958,4,EM,1,100,RS
1742899461.503034,404434.000,63958,4,EM,1,100,RB
1742899461.553034,404484.000,63958,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899461.603035,404534.000,63958,4,EM,1,100,PS
1742899461.653285,404584.250,63990,4,EM,1,100,RS
1742899461.703536,404634.500,63990,4,EM,1,100,RB
1742899461.753786,404684.750,63990,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899461.804037,404735.000,63990,4,EM,1,100,PS
1742899461.854288,404785.250,64023,4,EM,1,100,RS
1742899461.904538,404835.500,64023,4,EM,1,100,RB
1742899461.954789,404885.750,64023,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899462.005039,404936.000,64023,4,EM,1,100,PS
1742899462.055290,404986.250,64055,4,EM,1,100,RS
1742899462.105540,405036.500,64055,4,EM,1,100,RB
1742899462.155791,405086.750,64055,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899462.206041,405137.000,64055,4,EM,1,100,PS
1742899462.257542,405188.500,64091,4,EM,1,100,RS
1742899462.309042,405240.000,64091,4,EM,1,100,RB
1742899462.360543,405291.500,64091,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899462.412044,405343.000,64091,4,EM,1,100,PS
1742899462.462044,405393.000,64123,4,EM,1,100,RS
1742899462.512044,405443.000,64123,4,EM,1,100,RB
1742899462.562045,405493.000,64123,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899462.612046,405543.000,64123,4,EM,1,100,PS
1742899462.662296,405593.250,64156,4,EM,1,100,RS
1742899462.712547,405643.500,64156,4,EM,1,100,RB
1742899462.762797,405693.750,64156,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899462.813048,405744.000,64156,4,EM,1,100,PS
1742899462.864048,405795.000,64192,4,EM,1,100,RS
1742899462.915049,405846.000,64192,4,EM,1,100,RB
1742899462.966049,405897.000,64192,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899463.017050,405948.000,64192,4,EM,1,100,PS
1742899463.067301,405998.250,64223,4,EM,1,100,RS
1742899463.117551,406048.500,64223,4,EM,1,100,RB
1742899463.167802,406098.750,64223,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899463.218052,406149.000,64223,4,EM,1,100,PS
1742899463.268303,406199.250,64260,4,EM,1,100,RS
1742899463.318553,406249.500,64260,4,EM,1,100,RB
1742899463.368804,406299.750,64260,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899463.419054,406350.000,64260,4,EM,1,100,PS
1742899463.469305,406400.250,64295,4,EM,1,100,RS
1742899463.519555,406450.500,64295,4,EM,1,100,RB
1742899463.569806,406500.750,64295,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899463.620056,406551.000,64295,4,EM,1,100,PS
1742899463.670307,406601.250,64329,4,EM,1,100,RS
1742899463.720557,406651.500,64329,4,EM,1,100,RB
1742899463.770808,406701.750,64329,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899463.821059,406752.000,64329,4,EM,1,100,PS
1742899463.871309,406802.250,64361,4,EM,1,100,RS
1742899463.921560,406852.500,64361,4,EM,1,100,RB
1742899463.971810,406902.750,64361,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899464.022061,406953.000,64361,4,EM,1,100,PS
1742899464.072311,407003.250,64396,4,EM,1,100,RS
1742899464.122562,407053.500,64396,4,EM,1,100,RB
1742899464.172812,407103.750,64396,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899464.223063,407154.000,64396,4,EM,1,100,PS
1742899464.273313,407204.250,64428,4,EM,1,100,RS
1742899464.323564,407254.500,64428,4,EM,1,100,RB
1742899464.373814,407304.750,64428,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899464.424065,407355.000,64428,4,EM,1,100,PS
1742899464.474315,407405.250,64463,4,EM,1,100,RS
1742899464.524566,407455.500,64463,4,EM,1,100,RB
1742899464.574816,407505.750,64463,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899464.625067,407556.000,64463,4,EM,1,100,PS
1742899464.675318,407606.250,64497,4,EM,1,100,RS
1742899464.725568,407656.500,64497,4,EM,1,100,RB
1742899464.775819,407706.750,64497,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899464.826069,407757.000,64497,4,EM,1,100,PS
1742899464.897070,407828.000,64536,4,EM,1,100,RS
1742899464.968071,407899.000,64536,4,EM,1,100,RB
1742899465.039072,407970.000,64536,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899465.110072,408041.000,64536,4,EM,1,100,PS
1742899465.160323,408091.250,64569,4,EM,1,100,RS
1742899465.210573,408141.500,64569,4,EM,1,100,RB
1742899465.260824,408191.750,64569,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899465.311074,408242.000,64569,4,EM,1,100,PS
1742899465.361325,408292.250,64603,4,EM,1,100,RS
1742899465.411576,408342.500,64603,4,EM,1,100,RB
1742899465.461826,408392.750,64603,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899465.512077,408443.000,64603,4,EM,1,100,PS
1742899465.562327,408493.250,64637,4,EM,1,100,RS
1742899465.612578,408543.500,64637,4,EM,1,100,RB
1742899465.662828,408593.750,64637,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899465.713079,408644.000,64637,4,EM,1,100,PS
1742899465.763329,408694.250,64668,4,EM,1,100,RS
1742899465.813580,408744.500,64668,4,EM,1,100,RB
1742899465.863830,408794.750,64668,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899465.914081,408845.000,64668,4,EM,1,100,PS
1742899465.964331,408895.250,64702,4,EM,1,100,RS
1742899466.014582,408945.500,64702,4,EM,1,100,RB
1742899466.064832,408995.750,64702,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899466.115083,409046.000,64702,4,EM,1,100,PS
1742899466.165334,409096.250,64735,4,EM,1,100,RS
1742899466.215584,409146.500,64735,4,EM,1,100,RB
1742899466.265835,409196.750,64735,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899466.316085,409247.000,64735,4,EM,1,100,PS
1742899466.366336,409297.250,64769,4,EM,1,100,RS
1742899466.416586,409347.500,64769,4,EM,1,100,RB
1742899466.466837,409397.750,64769,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899466.517087,409448.000,64769,4,EM,1,100,PS
1742899466.568588,409499.500,64801,4,EM,1,100,RS
1742899466.620088,409551.000,64801,4,EM,1,100,RB
1742899466.671589,409602.500,64801,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899466.723089,409654.000,64801,4,EM,1,100,PS
1742899466.773090,409704.000,64836,4,EM,1,100,RS
1742899466.823091,409754.000,64836,4,EM,1,100,RB
1742899466.873091,409804.000,64836,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899466.923092,409854.000,64836,4,EM,1,100,PS
1742899466.973342,409904.250,64868,4,EM,1,100,RS
1742899467.023593,409954.500,64868,4,EM,1,100,RB
1742899467.073843,410004.750,64868,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899467.124094,410055.000,64868,4,EM,1,100,PS
1742899467.174344,410105.250,64901,4,EM,1,100,RS
1742899467.224595,410155.500,64901,4,EM,1,100,RB
1742899467.274845,410205.750,64901,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899467.325096,410256.000,64901,4,EM,1,100,PS
1742899467.375346,410306.250,64935,4,EM,1,100,RS
1742899467.425597,410356.500,64935,4,EM,1,100,RB
1742899467.475847,410406.750,64935,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899467.526098,410457.000,64935,4,EM,1,100,PS
1742899467.576599,410507.500,64969,4,EM,1,100,RS
1742899467.627099,410558.000,64969,4,EM,1,100,RB
1742899467.677600,410608.500,64969,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899467.728100,410659.000,64969,4,EM,1,100,PS
1742899467.778351,410709.250,65000,4,EM,1,100,RS
1742899467.828601,410759.500,65000,4,EM,1,100,RB
1742899467.878852,410809.750,65000,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899467.929102,410860.000,65000,4,EM,1,100,PS
1742899467.979353,410910.250,65034,4,EM,1,100,RS
1742899468.029603,410960.500,65034,4,EM,1,100,RB
1742899468.079854,411010.750,65034,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899468.130105,411061.000,65034,4,EM,1,100,PS
1742899468.180355,411111.250,65072,4,EM,1,100,RS
1742899468.230606,411161.500,65072,4,EM,1,100,RB
1742899468.280856,411211.750,65072,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899468.331107,411262.000,65072,4,EM,1,100,PS
1742899468.381357,411312.250,65105,4,EM,1,100,RS
1742899468.431608,411362.500,65105,4,EM,1,100,RB
1742899468.481858,411412.750,65105,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899468.532109,411463.000,65105,4,EM,1,100,PS
1742899468.583109,411514.000,65138,4,EM,1,100,RS
1742899468.634110,411565.000,65138,4,EM,1,100,RB
1742899468.685111,411616.000,65138,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899468.736111,411667.000,65138,4,EM,1,100,PS
1742899468.786361,411717.250,65172,4,EM,1,100,RS
1742899468.836612,411767.500,65172,4,EM,1,100,RB
1742899468.886863,411817.750,65172,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899468.937113,411868.000,65172,4,EM,1,100,PS
1742899468.987364,411918.250,65206,4,EM,1,100,RS
1742899469.037614,411968.500,65206,4,EM,1,100,RB
1742899469.087865,412018.750,65206,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899469.138115,412069.000,65206,4,EM,1,100,PS
1742899469.188366,412119.250,65238,4,EM,1,100,RS
1742899469.238616,412169.500,65238,4,EM,1,100,RB
1742899469.288867,412219.750,65238,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899469.339118,412270.000,65238,4,EM,1,100,PS
1742899469.389368,412320.250,65273,4,EM,1,100,RS
1742899469.439619,412370.500,65273,4,EM,1,100,RB
1742899469.489869,412420.750,65273,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899469.540120,412471.000,65273,4,EM,1,100,PS
1742899469.591120,412522.000,65305,4,EM,1,100,RS
1742899469.642121,412573.000,65305,4,EM,1,100,RB
1742899469.693121,412624.000,65305,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899469.744122,412675.000,65305,4,EM,1,100,PS
1742899469.794372,412725.250,65338,4,EM,1,100,RS
1742899469.844623,412775.500,65338,4,EM,1,100,RB
1742899469.894873,412825.750,65338,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899469.945124,412876.000,65338,4,EM,1,100,PS
1742899470.015125,412946.000,65377,4,EM,1,100,RS
1742899470.085125,413016.000,65377,4,EM,1,100,RB
1742899470.155126,413086.000,65377,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899470.225127,413156.000,65377,4,EM,1,100,PS
1742899470.275877,413206.750,65411,4,EM,1,100,RS
1742899470.326628,413257.500,65411,4,EM,1,100,RB
1742899470.377378,413308.250,65411,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899470.428129,413359.000,65411,4,EM,1,100,PS
1742899470.478380,413409.250,65446,4,EM,1,100,RS
1742899470.528630,413459.500,65446,4,EM,1,100,RB
1742899470.578881,413509.750,65446,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899470.629131,413560.000,65446,4,EM,1,100,PS
1742899470.679382,413610.250,65480,4,EM,1,100,RS
1742899470.729632,413660.500,65480,4,EM,1,100,RB
1742899470.779883,413710.750,65480,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899470.830133,413761.000,65480,4,EM,1,100,PS
1742899470.880384,413811.250,65514,4,EM,1,100,RS
1742899470.930634,413861.500,65514,4,EM,1,100,RB
1742899470.980885,413911.750,65514,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899471.031136,413962.000,65514,4,EM,1,100,PS
1742899471.081386,414012.250,11,4,EM,1,100,RS
1742899471.131637,414062.500,11,4,EM,1,100,RB
1742899471.181887,414112.750,11,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899471.232138,414163.000,11,4,EM,1,100,PS
1742899471.282388,414213.250,45,4,EM,1,100,RS
1742899471.332639,414263.500,45,4,EM,1,100,RB
1742899471.382889,414313.750,45,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899471.433140,414364.000,45,4,EM,1,100,PS
1742899471.483390,414414.250,78,4,EM,1,100,RS
1742899471.533641,414464.500,78,4,EM,1,100,RB
1742899471.583891,414514.750,78,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899471.634142,414565.000,78,4,EM,1,100,PS
1742899471.684392,414615.250,112,4,EM,1,100,RS
1742899471.734643,414665.500,112,4,EM,1,100,RB
