LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1742899456.109976,399041.000,63062,3,PI,1,100,167031
1742899456.149976,399081.000,63062,3,PI,1,100,166698
1742899456.189977,399121.000,63062,3,PI,1,100,166816
1742899456.229977,399161.000,63080,2,PI,1,100,167058
1742899456.269978,399201.000,63080,2,PI,1,100,167280
1742899456.309978,399241.000,63096,3,PI,1,100,167354
1742899456.349979,399281.000,63096,3,PI,1,100,167305
1742899456.389979,399321.000,63096,3,PI,1,100,167344
1742899456.429980,399361.000,63114,2,PI,1,100,167519
1742899456.469980,399401.000,63114,2,PI,1,100,167850
1742899456.509980,399441.000,63129,3,PI,1,100,168191
1742899456.549981,399481.000,63129,3,PI,1,100,168505
1742899456.589981,399521.000,63129,3,PI,1,100,168785
1742899456.629982,399561.000,63147,2,PI,1,100,168979
1742899456.669982,399601.000,63147,2,PI,1,100,168766
1742899456.709983,399641.000,63163,3,PI,1,100,167780
1742899456.749983,399681.000,63163,3,PI,1,100,167036
1742899456.789984,399721.000,63163,3,PI,1,100,166925
1742899456.829984,399761.000,63180,2,PI,1,100,167037
1742899456.869984,399801.000,63180,2,PI,1,100,167210
1742899456.909985,399841.000,63195,3,PI,1,100,167451
1742899456.949985,399881.000,63195,3,PI,1,100,167576
1742899456.989985,399921.000,63195,3,PI,1,100,167652
1742899457.029986,399961.000,63214,2,PI,1,100,167756
1742899457.069986,400001.000,63214,2,PI,1,100,167935
1742899457.109987,400041.000,63230,3,PI,1,100,168137
1742899457.149987,400081.000,63230,3,PI,1,100,168361
1742899457.189988,400121.000,63230,3,PI,1,100,168600
1742899457.229988,400161.000,63248,3,PI,1,100,168817
1742899457.269989,400201.000,63248,3,PI,1,100,168996
1742899457.309989,400241.000,63248,3,PI,1,100,168461
1742899457.349989,400281.000,63262,2,PI,1,100,167294
1742899457.389990,400321.000,63262,2,PI,1,100,166601
1742899457.429990,400361.000,63279,3,PI,1,100,166482
1742899457.469991,400401.000,63279,3,PI,1,100,166559
1742899457.509991,400441.000,63279,3,PI,1,100,166713
1742899457.549992,400481.000,63296,2,PI,1,100,166948
1742899457.589992,400521.000,63296,2,PI,1,100,167147
1742899457.629659,400560.667,63315,3,PI,1,100,167267
1742899457.669326,400600.333,63315,3,PI,1,100,167418
1742899457.708993,400640.000,63315,3,PI,1,100,167634
1742899457.749494,400680.500,63329,2,PI,1,100,167899
1742899457.789994,400721.000,63329,2,PI,1,100,168170
1742899457.829994,400761.000,63346,3,PI,1,100,168451
1742899457.869995,400801.000,63346,3,PI,1,100,168748
1742899457.909995,400841.000,63346,3,PI,1,100,168972
1742899457.949496,400880.500,63365,2,PI,1,100,168491
1742899457.988996,400920.000,63365,2,PI,1,100,167468
1742899458.029330,400960.333,63382,3,PI,1,100,166920
1742899458.069664,401000.667,63382,3,PI,1,100,166893
1742899458.109998,401041.000,63382,3,PI,1,100,167057
1742899458.149498,401080.500,63396,2,PI,1,100,167299
1742899458.188998,401120.000,63396,2,PI,1,100,167551
1742899458.229332,401160.333,63416,3,PI,1,100,167690
1742899458.269666,401200.667,63416,3,PI,1,100,167787
1742899458.310000,401241.000,63416,3,PI,1,100,167899
1742899458.350000,401281.000,63434,3,PI,1,100,168050
1742899458.390001,401321.000,63434,3,PI,1,100,168257
1742899458.430001,401361.000,63434,3,PI,1,100,168437
1742899458.469501,401400.500,63451,2,PI,1,100,168587
1742899458.509002,401440.000,63451,2,PI,1,100,168771
1742899458.549002,401480.000,63467,3,PI,1,100,168911
1742899458.589003,401520.000,63467,3,PI,1,100,168448
1742899458.629003,401560.000,63467,3,PI,1,100,167501
1742899458.669503,401600.500,63483,2,PI,1,100,167048
1742899458.710004,401641.000,63483,2,PI,1,100,167047
1742899458.749671,401680.667,63499,3,PI,1,100,167204
1742899458.789338,401720.333,63499,3,PI,1,100,167451
1742899458.829005,401760.000,63499,3,PI,1,100,167589
1742899458.869506,401800.500,63517,2,PI,1,100,167610
1742899458.910006,401841.000,63517,2,PI,1,100,167676
1742899458.950006,401881.000,63535,3,PI,1,100,167835
1742899458.990007,401921.000,63535,3,PI,1,100,168049
1742899459.030007,401961.000,63535,3,PI,1,100,168311
1742899459.069508,402000.500,63550,2,PI,1,100,168576
1742899459.109008,402040.000,63550,2,PI,1,100,168824
1742899459.149009,402080.000,63566,3,PI,1,100,169064
1742899459.189009,402120.000,63566,3,PI,1,100,168908
1742899459.229009,402160.000,63566,3,PI,1,100,167973
1742899459.269010,402200.000,63584,2,PI,1,100,167317
1742899459.309010,402240.000,63584,2,PI,1,100,167194
1742899459.349011,402280.000,63600,3,PI,1,100,167265
1742899459.389011,402320.000,63600,3,PI,1,100,167415
1742899459.429012,402360.000,63600,3,PI,1,100,167645
1742899459.469012,402400.000,63617,3,PI,1,100,167841
1742899459.509012,402440.000,63617,3,PI,1,100,167957
1742899459.549013,402480.000,63617,3,PI,1,100,168081
1742899459.589013,402520.000,63634,2,PI,1,100,168300
1742899459.629014,402560.000,63634,2,PI,1,100,168545
1742899459.669014,402600.000,63651,3,PI,1,100,168788
1742899459.709015,402640.000,63651,3,PI,1,100,169081
1742899459.749015,402680.000,63651,3,PI,1,100,169341
1742899459.789016,402720.000,63667,2,PI,1,100,169492
1742899459.829016,402760.000,63667,2,PI,1,100,168830
1742899459.869016,402800.000,63690,4,PI,1,100,167875
1742899459.909017,402840.000,63690,4,PI,1,100,167491
1742899459.949017,402880.000,63690,4,PI,1,100,167425
1742899459.989017,402920.000,63690,4,PI,1,100,167485
1742899460.029018,402960.000,63706,2,PI,1,100,167673
1742899460.069018,403000.000,63706,2,PI,1,100,167945
1742899460.109019,403040.000,63724,3,PI,1,100,168128
1742899460.149019,403080.000,63724,3,PI,1,100,168302
1742899460.189020,403120.000,63724,3,PI,1,100,168576
1742899460.229020,403160.000,63741,2,PI,1,100,168959
1742899460.269021,403200.000,63741,2,PI,1,100,169369
1742899460.309021,403240.000,63758,3,PI,1,100,169661
1742899460.349021,403280.000,63758,3,PI,1,100,169924
1742899460.389022,403320.000,63758,3,PI,1,100,170256
1742899460.429022,403360.000,63773,2,PI,1,100,170278
1742899460.469023,403400.000,63773,2,PI,1,100,169448
1742899460.509023,403440.000,63792,3,PI,1,100,168638
1742899460.549024,403480.000,63792,3,PI,1,100,168281
1742899460.589024,403520.000,63792,3,PI,1,100,168197
1742899460.629025,403560.000,63808,2,PI,1,100,168257
1742899460.669025,403600.000,63808,2,PI,1,100,168443
1742899460.709025,403640.000,63825,3,PI,1,100,168609
1742899460.749026,403680.000,63825,3,PI,1,100,168739
1742899460.789026,403720.000,63825,3,PI,1,100,168912
1742899460.829026,403760.000,63843,3,PI,1,100,169125
1742899460.869027,403800.000,63843,3,PI,1,100,169406
1742899460.909027,403840.000,63843,3,PI,1,100,169689
1742899460.949028,403880.000,63859,2,PI,1,100,169923
1742899460.989028,403920.000,63859,2,PI,1,100,170079
1742899461.029029,403960.000,63875,3,PI,1,100,170207
1742899461.069029,404000.000,63875,3,PI,1,100,170242
1742899461.109030,404040.000,63875,3,PI,1,100,169590
1742899461.149030,404080.000,63892,2,PI,1,100,168651
1742899461.189030,404120.000,63892,2,PI,1,100,168230
1742899461.229031,404160.000,63909,3,PI,1,100,168132
1742899461.269031,404200.000,63909,3,PI,1,100,168180
1742899461.309032,404240.000,63909,3,PI,1,100,168393
1742899461.349032,404280.000,63924,2,PI,1,100,168658
1742899461.389033,404320.000,63924,2,PI,1,100,168832
1742899461.429033,404360.000,63942,3,PI,1,100,169013
1742899461.469033,404400.000,63942,3,PI,1,100,169194
1742899461.509034,404440.000,63942,3,PI,1,100,169401
1742899461.549034,404480.000,63960,2,PI,1,100,169630
1742899461.589035,404520.000,63960,2,PI,1,100,169865
1742899461.629035,404560.000,63976,3,PI,1,100,170077
1742899461.669035,404600.000,63976,3,PI,1,100,170301
1742899461.709036,404640.000,63976,3,PI,1,100,170494
1742899461.749036,404680.000,63991,2,PI,1,100,170503
1742899461.789037,404720.000,63991,2,PI,1,100,169741
1742899461.829037,404760.000,64007,3,PI,1,100,168931
1742899461.869038,404800.000,64007,3,PI,1,100,168618
1742899461.909038,404840.000,64007,3,PI,1,100,168604
1742899461.949039,404880.000,64025,2,PI,1,100,168626
1742899461.989039,404920.000,64025,2,PI,1,100,168772
1742899462.029039,404960.000,64041,3,PI,1,100,168821
1742899462.069040,405000.000,64041,3,PI,1,100,168797
1742899462.109040,405040.000,64041,3,PI,1,100,168967
1742899462.149041,405080.000,64058,3,PI,1,100,169205
1742899462.189041,405120.000,64058,3,PI,1,100,169426
1742899462.229042,405160.000,64058,3,PI,1,100,169692
1742899462.269042,405200.000,64075,2,PI,1,100,169957
1742899462.309042,405240.000,64075,2,PI,1,100,170124
1742899462.349043,405280.000,64092,3,PI,1,100,170230
1742899462.389043,405320.000,64092,3,PI,1,100,170381
1742899462.429044,405360.000,64092,3,PI,1,100,169950
1742899462.469044,405400.000,64108,2,PI,1,100,169074
1742899462.509044,405440.000,64108,2,PI,1,100,168650
1742899462.549045,405480.000,64125,3,PI,1,100,168620
1742899462.589045,405520.000,64125,3,PI,1,100,168721
1742899462.629046,405560.000,64125,3,PI,1,100,168865
1742899462.669046,405600.000,64140,2,PI,1,100,168990
1742899462.709047,405640.000,64140,2,PI,1,100,169038
1742899462.749047,405680.000,64159,3,PI,1,100,169110
1742899462.789047,405720.000,64159,3,PI,1,100,169217
1742899462.829048,405760.000,64159,3,PI,1,100,169371
1742899462.869048,405800.000,64176,2,PI,1,100,169545
1742899462.909049,405840.000,64176,2,PI,1,100,169764
1742899462.949049,405880.000,64193,3,PI,1,100,169988
1742899462.989050,405920.000,64193,3,PI,1,100,170211
1742899463.029050,405960.000,64193,3,PI,1,100,170378
1742899463.069051,406000.000,64207,2,PI,1,100,169989
1742899463.109051,406040.000,64207,2,PI,1,100,168956
1742899463.149051,406080.000,64224,3,PI,1,100,168309
1742899463.189052,406120.000,64224,3,PI,1,100,168159
1742899463.229052,406160.000,64224,3,PI,1,100,168165
1742899463.269053,406200.000,64244,3,PI,1,100,168282
1742899463.309053,406240.000,64244,3,PI,1,100,168418
1742899463.349053,406280.000,64244,3,PI,1,100,168520
1742899463.389054,406320.000,64261,2,PI,1,100,168600
1742899463.429054,406360.000,64261,2,PI,1,100,168755
1742899463.469055,406400.000,64279,3,PI,1,100,168937
1742899463.509055,406440.000,64279,3,PI,1,100,169117
1742899463.549056,406480.000,64279,3,PI,1,100,169308
1742899463.589056,406520.000,64297,2,PI,1,100,169523
1742899463.629056,406560.000,64297,2,PI,1,100,169724
1742899463.669057,406600.000,64313,3,PI,1,100,169916
1742899463.709057,406640.000,64313,3,PI,1,100,169812
1742899463.749058,406680.000,64313,3,PI,1,100,168888
1742899463.789058,406720.000,64330,2,PI,1,100,168052
1742899463.829059,406760.000,64330,2,PI,1,100,167825
1742899463.869059,406800.000,64346,3,PI,1,100,167842
1742899463.909060,406840.000,64346,3,PI,1,100,167945
1742899463.949060,406880.000,64346,3,PI,1,100,168145
1742899463.989060,406920.000,64362,2,PI,1,100,168316
1742899464.029061,406960.000,64362,2,PI,1,100,168412
1742899464.069061,407000.000,64380,3,PI,1,100,168538
1742899464.109061,407040.000,64380,3,PI,1,100,168728
1742899464.149062,407080.000,64380,3,PI,1,100,168972
1742899464.189062,407120.000,64397,2,PI,1,100,169155
1742899464.229063,407160.000,64397,2,PI,1,100,169336
1742899464.269063,407200.000,64413,3,PI,1,100,169552
1742899464.309064,407240.000,64413,3,PI,1,100,169761
1742899464.349064,407280.000,64413,3,PI,1,100,169924
1742899464.389065,407320.000,64431,3,PI,1,100,169461
1742899464.429065,407360.000,64431,3,PI,1,100,168492
1742899464.469065,407400.000,64431,3,PI,1,100,167978
1742899464.509066,407440.000,64447,2,PI,1,100,167940
1742899464.549066,407480.000,64447,2,PI,1,100,168066
1742899464.589067,407520.000,64465,3,PI,1,100,168292
1742899464.629067,407560.000,64465,3,PI,1,100,168502
1742899464.669068,407600.000,64465,3,PI,1,100,168615
1742899464.709068,407640.000,64483,2,PI,1,100,168751
1742899464.749068,407680.000,64483,2,PI,1,100,168934
1742899464.789069,407720.000,64498,3,PI,1,100,169163
1742899464.829069,407760.000,64498,3,PI,1,100,169428
1742899464.869070,407800.000,64498,3,PI,1,100,169705
1742899464.904737,407835.667,64515,3,PI,1,100,169994
1742899464.940404,407871.333,64515,3,PI,1,100,170294
1742899464.976071,407907.000,64515,3,PI,1,100,170452
1742899465.015738,407946.667,64537,3,PI,1,100,170015
1742899465.055405,407986.333,64537,3,PI,1,100,169185
1742899465.095072,408026.000,64537,3,PI,1,100,168710
1742899465.135072,408066.000,64553,3,PI,1,100,168609
1742899465.175073,408106.000,64553,3,PI,1,100,168665
1742899465.215073,408146.000,64553,3,PI,1,100,168808
1742899465.255074,408186.000,64571,2,PI,1,100,168946
1742899465.295074,408226.000,64571,2,PI,1,100,169063
1742899465.335075,408266.000,64587,3,PI,1,100,169104
1742899465.375075,408306.000,64587,3,PI,1,100,169207
1742899465.415076,408346.000,64587,3,PI,1,100,169360
1742899465.455076,408386.000,64604,2,PI,1,100,169555
1742899465.495076,408426.000,64604,2,PI,1,100,169724
1742899465.535077,408466.000,64621,3,PI,1,100,169918
1742899465.575077,408506.000,64621,3,PI,1,100,170120
1742899465.615078,408546.000,64621,3,PI,1,100,170312
1742899465.655078,408586.000,64638,2,PI,1,100,170239
1742899465.695079,408626.000,64638,2,PI,1,100,169376
1742899465.735079,408666.000,64652,3,PI,1,100,168531
1742899465.775079,408706.000,64652,3,PI,1,100,168226
1742899465.815080,408746.000,64652,3,PI,1,100,168215
1742899465.855080,408786.000,64669,2,PI,1,100,168327
1742899465.895081,408826.000,64669,2,PI,1,100,168519
1742899465.935081,408866.000,64686,3,PI,1,100,168721
1742899465.975081,408906.000,64686,3,PI,1,100,168861
1742899466.015082,408946.000,64686,3,PI,1,100,169001
1742899466.055082,408986.000,64705,2,PI,1,100,169193
1742899466.095083,409026.000,64705,2,PI,1,100,169461
1742899466.135083,409066.000,64719,3,PI,1,100,169722
1742899466.175084,409106.000,64719,3,PI,1,100,169995
1742899466.215084,409146.000,64719,3,PI,1,100,170261
1742899466.255085,409186.000,64737,2,PI,1,100,170433
1742899466.295085,409226.000,64737,2,PI,1,100,170563
1742899466.335085,409266.000,64753,3,PI,1,100,170362
1742899466.375086,409306.000,64753,3,PI,1,100,169480
1742899466.415086,409346.000,64753,3,PI,1,100,168689
1742899466.455087,409386.000,64770,2,PI,1,100,168409
1742899466.495087,409426.000,64770,2,PI,1,100,168429
1742899466.535088,409466.000,64786,3,PI,1,100,168591
1742899466.575088,409506.000,64786,3,PI,1,100,168836
1742899466.615088,409546.000,64786,3,PI,1,100,169012
1742899466.655089,409586.000,64804,3,PI,1,100,169129
1742899466.695089,409626.000,64804,3,PI,1,100,169256
1742899466.735090,409666.000,64804,3,PI,1,100,169420
1742899466.775090,409706.000,64820,2,PI,1,100,169619
1742899466.815090,409746.000,64820,2,PI,1,100,169832
1742899466.855091,409786.000,64838,3,PI,1,100,170032
1742899466.895091,409826.000,64838,3,PI,1,100,170252
1742899466.935092,409866.000,64838,3,PI,1,100,170464
1742899466.975092,409906.000,64854,2,PI,1,100,170659
1742899467.015093,409946.000,64854,2,PI,1,100,170530
1742899467.055093,409986.000,64869,3,PI,1,100,169667
1742899467.095093,410026.000,64869,3,PI,1,100,168983
1742899467.135094,410066.000,64869,3,PI,1,100,168819
1742899467.175094,410106.000,64885,2,PI,1,100,168943
1742899467.215095,410146.000,64885,2,PI,1,100,169137
1742899467.255095,410186.000,64903,3,PI,1,100,169346
1742899467.295096,410226.000,64903,3,PI,1,100,169429
1742899467.335096,410266.000,64903,3,PI,1,100,169483
1742899467.375097,410306.000,64921,2,PI,1,100,169567
1742899467.415097,410346.000,64921,2,PI,1,100,169710
1742899467.455097,410386.000,64936,3,PI,1,100,169906
1742899467.495098,410426.000,64936,3,PI,1,100,170113
1742899467.535098,410466.000,64936,3,PI,1,100,170279
1742899467.575099,410506.000,64953,2,PI,1,100,170520
1742899467.615099,410546.000,64953,2,PI,1,100,170749
1742899467.655099,410586.000,64970,3,PI,1,100,170867
1742899467.695100,410626.000,64970,3,PI,1,100,170264
1742899467.735100,410666.000,64970,3,PI,1,100,169335
1742899467.775101,410706.000,64986,3,PI,1,100,168870
1742899467.815101,410746.000,64986,3,PI,1,100,168831
1742899467.855102,410786.000,64986,3,PI,1,100,168937
1742899467.895102,410826.000,65002,2,PI,1,100,169124
1742899467.935102,410866.000,65002,2,PI,1,100,169264
1742899467.975103,410906.000,65018,3,PI,1,100,169335
1742899468.015103,410946.000,65018,3,PI,1,100,169408
1742899468.055104,410986.000,65018,3,PI,1,100,169485
1742899468.095104,411026.000,65039,2,PI,1,100,169680
1742899468.135105,411066.000,65039,2,PI,1,100,169894
1742899468.175105,411106.000,65055,3,PI,1,100,170104
1742899468.215106,411146.000,65055,3,PI,1,100,170295
1742899468.255106,411186.000,65055,3,PI,1,100,170503
1742899468.295106,411226.000,65074,2,PI,1,100,170720
1742899468.335107,411266.000,65074,2,PI,1,100,170804
1742899468.375107,411306.000,65089,3,PI,1,100,170074
1742899468.415107,411346.000,65089,3,PI,1,100,169135
1742899468.455108,411386.000,65089,3,PI,1,100,168725
1742899468.495108,411426.000,65106,2,PI,1,100,168749
1742899468.535109,411466.000,65106,2,PI,1,100,168921
1742899468.575109,411506.000,65123,3,PI,1,100,169090
1742899468.615110,411546.000,65123,3,PI,1,100,169241
1742899468.655110,411586.000,65123,3,PI,1,100,169316
1742899468.695111,411626.000,65141,2,PI,1,100,169377
1742899468.735111,411666.000,65141,2,PI,1,100,169484
1742899468.775111,411706.000,65156,3,PI,1,100,169679
1742899468.815112,411746.000,65156,3,PI,1,100,169852
1742899468.855112,411786.000,65156,3,PI,1,100,170040
1742899468.895113,411826.000,65174,2,PI,1,100,170234
1742899468.935113,411866.000,65174,2,PI,1,100,170455
1742899468.975114,411906.000,65190,3,PI,1,100,170608
1742899469.015114,411946.000,65190,3,PI,1,100,170490
1742899469.055115,411986.000,65190,3,PI,1,100,169607
1742899469.095115,412026.000,65207,2,PI,1,100,168886
1742899469.135115,412066.000,65207,2,PI,1,100,168699
1742899469.175116,412106.000,65222,3,PI,1,100,168831
1742899469.215116,412146.000,65222,3,PI,1,100,169045
1742899469.255116,412186.000,65222,3,PI,1,100,169221
1742899469.295117,412226.000,65239,3,PI,1,100,169309
1742899469.335117,412266.000,65239,3,PI,1,100,169345
1742899469.375118,412306.000,65239,3,PI,1,100,169420
1742899469.415118,412346.000,65257,2,PI,1,100,169575
1742899469.455119,412386.000,65257,2,PI,1,100,169832
1742899469.495119,412426.000,65274,3,PI,1,100,170100
1742899469.535120,412466.000,65274,3,PI,1,100,170372
1742899469.575120,412506.000,65274,3,PI,1,100,170660
1742899469.615120,412546.000,65289,2,PI,1,100,170907
1742899469.655121,412586.000,65289,2,PI,1,100,170878
1742899469.695121,412626.000,65306,3,PI,1,100,169909
1742899469.735122,412666.000,65306,3,PI,1,100,169051
1742899469.775122,412706.000,65306,3,PI,1,100,168764
1742899469.815123,412746.000,65322,2,PI,1,100,168803
1742899469.855123,412786.000,65322,2,PI,1,100,168973
1742899469.895123,412826.000,65340,3,PI,1,100,169209
1742899469.935124,412866.000,65340,3,PI,1,100,169350
1742899469.975124,412906.000,65340,3,PI,1,100,169437
1742899470.015125,412946.000,65356,2,PI,1,100,169492
1742899470.055125,412986.000,65356,2,PI,1,100,169661
1742899470.095125,413026.000,65378,4,PI,1,100,169858
1742899470.135126,413066.000,65378,4,PI,1,100,170075
1742899470.175126,413106.000,65378,4,PI,1,100,170333
1742899470.215127,413146.000,65378,4,PI,1,100,170602
1742899470.255127,413186.000,65395,2,PI,1,100,170868
1742899470.295128,413226.000,65395,2,PI,1,100,170990
1742899470.335128,413266.000,65414,3,PI,1,100,170175
1742899470.375129,413306.000,65414,3,PI,1,100,169145
1742899470.415129,413346.000,65414,3,PI,1,100,168635
1742899470.455129,413386.000,65430,3,PI,1,100,168539
1742899470.495130,413426.000,65430,3,PI,1,100,168582
1742899470.535130,413466.000,65430,3,PI,1,100,168756
1742899470.575131,413506.000,65448,2,PI,1,100,168947
1742899470.615131,413546.000,65448,2,PI,1,100,169065
1742899470.655132,413586.000,65464,3,PI,1,100,169163
1742899470.695132,413626.000,65464,3,PI,1,100,169302
1742899470.735132,413666.000,65464,3,PI,1,100,169499
1742899470.775133,413706.000,65481,2,PI,1,100,169731
1742899470.815133,413746.000,65481,2,PI,1,100,169966
1742899470.855134,413786.000,65498,3,PI,1,100,170211
1742899470.895134,413826.000,65498,3,PI,1,100,170464
1742899470.935134,413866.000,65498,3,PI,1,100,170719
1742899470.975135,413906.000,65515,2,PI,1,100,170649
1742899471.015135,413946.000,65515,2,PI,1,100,169603
1742899471.055136,413986.000,65531,3,PI,1,100,168586
1742899471.095136,414026.000,65531,3,PI,1,100,168113
1742899471.135137,414066.000,65531,3,PI,1,100,167957
1742899471.175137,414106.000,12,2,PI,1,100,168005
1742899471.215137,414146.000,12,2,PI,1,100,168174
1742899471.255138,414186.000,29,3,PI,1,100,168365
1742899471.295138,414226.000,29,3,PI,1,100,168484
1742899471.335139,414266.000,29,3,PI,1,100,168611
1742899471.375139,414306.000,48,2,PI,1,100,168797
1742899471.415140,414346.000,48,2,PI,1,100,169021
1742899471.455140,414386.000,62,3,PI,1,100,169297
1742899471.495141,414426.000,62,3,PI,1,100,169574
1742899471.535141,414466.000,62,3,PI,1,100,169817
1742899471.575141,414506.000,80,3,PI,1,100,170105
1742899471.615142,414546.000,80,3,PI,1,100,170345
1742899471.655142,414586.000,80,3,PI,1,100,170507
1742899471.695143,414626.000,96,2,PI,1,100,169827
1742899471.735143,414666.000,96,2,PI,1,100,168638
1742899471.775143,414706.000,113,3,PI,1,100,167951
1742899471.815144,414746.000,113,3,PI,1,100,167745
1742899471.855144,414786.000,113,3,PI,1,100,167752
1742899471.895145,414826.000,128,2,PI,1,100,167898
1742899471.935145,414866.000,128,2,PI,1,100,168137
1742899471.975146,414906.000,145,3,PI,1,100,168292
1742899472.015146,414946.000,145,3,PI,1,100,168376
1742899472.055146,414986.000,145,3,PI,1,100,168556
1742899472.095147,415026.000,163,2,PI,1,100,168774
1742899472.135147,415066.000,163,2,PI,1,100,169053
1742899472.175148,415106.000,180,3,PI,1,100,169314
1742899472.215148,415146.000,180,3,PI,1,100,169575
1742899472.255149,415186.000,180,3,PI,1,100,169824
1742899472.295149,415226.000,196,2,PI,1,100,170053
1742899472.335150,415266.000,196,2,PI,1,100,170202
1742899472.375150,415306.000,212,3,PI,1,100,169560
1742899472.415150,415346.000,212,3,PI,1,100,168401
1742899472.455151,415386.000,212,3,PI,1,100,167767
1742899472.495151,415426.000,228,2,PI,1,100,167630
1742899472.535152,415466.000,228,2,PI,1,100,167714
1742899472.575152,415506.000,246,3,PI,1,100,167909
1742899472.615152,415546.000,246,3,PI,1,100,168158
1742899472.655153,415586.000,246,3,PI,1,100,168280
1742899472.695153,415626.000,262,2,PI,1,100,168401
1742899472.735154,415666.000,262,2,PI,1,100,168579
1742899472.775154,415706.000,279,3,PI,1,100,168820
1742899472.815155,415746.000,279,3,PI,1,100,169107
1742899472.855155,415786.000,279,3,PI,1,100,169365
1742899472.895155,415826.000,296,2,PI,1,100,169673
1742899472.935156,415866.000,296,2,PI,1,100,169941
1742899472.975156,415906.000,313,3,PI,1,100,170182
1742899473.015157,415946.000,313,3,PI,1,100,170305
1742899473.055157,415986.000,313,3,PI,1,100,169472
1742899473.095158,416026.000,329,3,PI,1,100,168335
1742899473.135158,416066.000,329,3,PI,1,100,167790
1742899473.175159,416106.000,329,3,PI,1,100,167691
1742899473.215159,416146.000,345,2,PI,1,100,167722
1742899473.255159,416186.000,345,2,PI,1,100,167929
1742899473.295160,416226.000,363,3,PI,1,100,168194
1742899473.335160,416266.000,363,3,PI,1,100,168344
1742899473.375161,416306.000,363,3,PI,1,100,168465
1742899473.415161,416346.000,382,2,PI,1,100,168619
1742899473.455161,416386.000,382,2,PI,1,100,168876
1742899473.495162,416426.000,398,3,PI,1,100,169162
1742899473.535162,416466.000,398,3,PI,1,100,169432
1742899473.575163,416506.000,398,3,PI,1,100,169724
1742899473.615163,416546.000,414,2,PI,1,100,169994
1742899473.655164,416586.000,414,2,PI,1,100,170240
1742899473.695164,416626.000,430,3,PI,1,100,170436
1742899473.735164,416666.000,430,3,PI,1,100,169847
1742899473.775165,416706.000,430,3,PI,1,100,168669
1742899473.815165,416746.000,447,2,PI,1,100,168015
1742899473.855166,416786.000,447,2,PI,1,100,167862
1742899473.895166,416826.000,464,3,PI,1,100,167891
1742899473.935167,416866.000,464,3,PI,1,100,168025
1742899473.975167,416906.000,464,3,PI,1,100,168258
1742899474.015167,416946.000,479,2,PI,1,100,168399
1742899474.055168,416986.000,479,2,PI,1,100,168437
1742899474.095168,417026.000,497,3,PI,1,100,168489
1742899474.135169,417066.000,497,3,PI,1,100,168468
1742899474.175169,417106.000,497,3,PI,1,100,168494
1742899474.215170,417146.000,515,2,PI,1,100,168618
1742899474.255170,417186.000,515,2,PI,1,100,168760
1742899474.295170,417226.000,531,3,PI,1,100,168922
1742899474.335171,417266.000,531,3,PI,1,100,169083
1742899474.375171,417306.000,531,3,PI,1,100,169237
1742899474.415172,417346.000,546,3,PI,1,100,169245
1742899474.455172,417386.000,546,3,PI,1,100,168384
1742899474.495173,417426.000,546,3,PI,1,100,167220
1742899474.535173,417466.000,562,2,PI,1,100,166629
1742899474.575173,417506.000,562,2,PI,1,100,166439
1742899474.615174,417546.000,580,3,PI,1,100,166408
1742899474.655174,417586.000,580,3,PI,1,100,166528
1742899474.695175,417626.000,580,3,PI,1,100,166693
1742899474.735175,417666.000,596,2,PI,1,100,166828
1742899474.775176,417706.000,596,2,PI,1,100,166991
1742899474.815176,417746.000,614,3,PI,1,100,167221
1742899474.855176,417786.000,614,3,PI,1,100,167481
1742899474.895177,417826.000,614,3,PI,1,100,167758
1742899474.934677,417865.500,630,2,PI,1,100,168053
1742899474.974178,417905.000,630,2,PI,1,100,168382
1742899475.014178,417945.000,647,3,PI,1,100,168651
1742899475.054178,417985.000,647,3,PI,1,100,168950
1742899475.094179,418025.000,647,3,PI,1,100,169214
1742899475.134179,418065.000,663,2,PI,1,100,168896
1742899475.174180,418105.000,663,2,PI,1,100,167859
1742899475.214430,418145.250,686,4,PI,1,100,167144
1742899475.254681,418185.500,686,4,PI,1,100,166948
1742899475.294931,418225.750,686,4,PI,1,100,166941
1742899475.335181,418266.000,686,4,PI,1,100,167059
1742899475.374682,418305.500,702,2,PI,1,100,167331
1742899475.414182,418345.000,702,2,PI,1,100,167524
1742899475.454183,418385.000,719,3,PI,1,100,167680
1742899475.494183,418425.000,719,3,PI,1,100,167857
1742899475.534184,418465.000,719,3,PI,1,100,168078
1742899475.574684,418505.500,736,2,PI,1,100,168410
1742899475.615185,418546.000,736,2,PI,1,100,168746
1742899475.654852,418585.667,753,3,PI,1,100,169094
1742899475.694519,418625.333,753,3,PI,1,100,169398
1742899475.734186,418665.000,753,3,PI,1,100,169678
1742899475.774186,418705.000,769,3,PI,1,100,169931
1742899475.814187,418745.000,769,3,PI,1,100,169908
1742899475.854187,418785.000,769,3,PI,1,100,168941
1742899475.894187,418825.000,785,2,PI,1,100,168054
1742899475.934188,418865.000,785,2,PI,1,100,167746
1742899475.974188,418905.000,801,3,PI,1,100,167787
1742899476.014189,418945.000,801,3,PI,1,100,167977
1742899476.054189,418985.000,801,3,PI,1,100,168222
1742899476.094190,419025.000,818,2,PI,1,100,168395
1742899476.134190,419065.000,818,2,PI,1,100,168476
