LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1742899443.602843,386534.000,61020,2,EL,1,100,-18754.000000
1742899443.669843,386601.000,61020,2,EL,1,100,-18753.800781
1742899443.735844,386667.000,61037,1,EL,1,100,-18753.599609
1742899443.802845,386734.000,61053,2,EL,1,100,-18753.400391
1742899443.869845,386801.000,61053,2,EL,1,100,-18759.199219
1742899443.935846,386867.000,61071,1,EL,1,100,-18766.199219
1742899444.002847,386934.000,61085,2,EL,1,100,-18767.400391
1742899444.069848,387001.000,61085,2,EL,1,100,-18763.599609
1742899444.135848,387067.000,61104,1,EL,1,100,-18759.400391
1742899444.202849,387134.000,61121,2,EL,1,100,-18759.400391
1742899444.269850,387201.000,61121,2,EL,1,100,-18761.599609
1742899444.335850,387267.000,61138,1,EL,1,100,-18764.199219
1742899444.402851,387334.000,61153,2,EL,1,100,-18768.000000
1742899444.469852,387401.000,61153,2,EL,1,100,-18770.800781
1742899444.536352,387467.500,61175,2,EL,1,100,-18773.599609
1742899444.602853,387534.000,61175,2,EL,1,100,-18771.599609
1742899444.669354,387600.500,61191,2,EL,1,100,-18779.599609
1742899444.735855,387667.000,61191,2,EL,1,100,-18779.400391
1742899444.802855,387734.000,61212,1,EL,1,100,-18777.000000
1742899444.869356,387800.500,61229,2,EL,1,100,-18779.400391
1742899444.935857,387867.000,61229,2,EL,1,100,-18783.800781
1742899445.002857,387934.000,61246,1,EL,1,100,-18785.800781
1742899445.069358,388000.500,61262,2,EL,1,100,-18784.000000
1742899445.135859,388067.000,61262,2,EL,1,100,-18781.400391
1742899445.202860,388134.000,61279,1,EL,1,100,-18779.000000
1742899445.269360,388200.500,61296,2,EL,1,100,-18775.800781
1742899445.335861,388267.000,61296,2,EL,1,100,-18771.400391
1742899445.402862,388334.000,61313,1,EL,1,100,-18771.000000
1742899445.469362,388400.500,61327,2,EL,1,100,-18771.599609
1742899445.535863,388467.000,61327,2,EL,1,100,-18771.599609
1742899445.602864,388534.000,61347,1,EL,1,100,-18773.199219
1742899445.669365,388600.500,61363,2,EL,1,100,-18773.000000
1742899445.735865,388667.000,61363,2,EL,1,100,-18772.000000
1742899445.802866,388734.000,61380,1,EL,1,100,-18771.400391
1742899445.869367,388800.500,61395,2,EL,1,100,-18771.800781
1742899445.935868,388867.000,61395,2,EL,1,100,-18772.400391
1742899446.002868,388934.000,61412,1,EL,1,100,-18773.199219
1742899446.069369,389000.500,61430,2,EL,1,100,-18773.400391
1742899446.135870,389067.000,61430,2,EL,1,100,-18773.000000
1742899446.202870,389134.000,61447,1,EL,1,100,-18773.800781
1742899446.269371,389200.500,61462,2,EL,1,100,-18774.599609
1742899446.335872,389267.000,61462,2,EL,1,100,-18775.199219
1742899446.402872,389334.000,61479,1,EL,1,100,-18776.000000
1742899446.469373,389400.500,61495,2,EL,1,100,-18776.599609
1742899446.535874,389467.000,61495,2,EL,1,100,-18777.400391
1742899446.602875,389534.000,61513,1,EL,1,100,-18778.000000
1742899446.669375,389600.500,61530,2,EL,1,100,-18778.800781
1742899446.735876,389667.000,61530,2,EL,1,100,-18780.000000
1742899446.802877,389734.000,61546,2,EL,1,100,-18786.800781
1742899446.869877,389801.000,61546,2,EL,1,100,-18794.199219
1742899446.935878,389867.000,61563,1,EL,1,100,-18796.800781
1742899447.002379,389933.500,61580,2,EL,1,100,-18796.800781
1742899447.068880,390000.000,61580,2,EL,1,100,-18796.400391
1742899447.135880,390067.000,61598,1,EL,1,100,-18796.599609
1742899447.202381,390133.500,61614,2,EL,1,100,-18796.800781
1742899447.268882,390200.000,61614,2,EL,1,100,-18797.000000
1742899447.335882,390267.000,61630,1,EL,1,100,-18797.400391
1742899447.402383,390333.500,61649,2,EL,1,100,-18798.599609
1742899447.468884,390400.000,61649,2,EL,1,100,-18799.599609
1742899447.535885,390467.000,61665,1,EL,1,100,-18801.599609
1742899447.602385,390533.500,61681,2,EL,1,100,-18804.800781
1742899447.668886,390600.000,61681,2,EL,1,100,-18809.000000
1742899447.735887,390667.000,61697,1,EL,1,100,-18813.599609
1742899447.802387,390733.500,61714,2,EL,1,100,-18820.000000
1742899447.868888,390800.000,61714,2,EL,1,100,-18828.000000
1742899447.935889,390867.000,61731,1,EL,1,100,-18834.400391
1742899448.002389,390933.500,61748,2,EL,1,100,-18838.199219
1742899448.068890,391000.000,61748,2,EL,1,100,-18841.199219
1742899448.135891,391067.000,61764,1,EL,1,100,-18843.599609
1742899448.202392,391133.500,61784,2,EL,1,100,-18842.199219
1742899448.268892,391200.000,61784,2,EL,1,100,-18836.800781
1742899448.335893,391267.000,61802,1,EL,1,100,-18829.400391
1742899448.402394,391333.500,61818,2,EL,1,100,-18822.400391
1742899448.468894,391400.000,61818,2,EL,1,100,-18815.199219
1742899448.535395,391466.500,61834,2,EL,1,100,-18808.400391
1742899448.601896,391533.000,61834,2,EL,1,100,-18801.400391
1742899448.668897,391600.000,61851,1,EL,1,100,-18794.800781
1742899448.735397,391666.500,61869,2,EL,1,100,-18786.599609
1742899448.801898,391733.000,61869,2,EL,1,100,-18779.000000
1742899448.868899,391800.000,61886,1,EL,1,100,-18772.599609
1742899448.935400,391866.500,61901,2,EL,1,100,-18766.400391
1742899449.001900,391933.000,61901,2,EL,1,100,-18760.400391
1742899449.068901,392000.000,61918,1,EL,1,100,-18755.000000
1742899449.135402,392066.500,61934,2,EL,1,100,-18749.599609
1742899449.201902,392133.000,61934,2,EL,1,100,-18744.000000
1742899449.268903,392200.000,61952,1,EL,1,100,-18739.199219
1742899449.335404,392266.500,61968,2,EL,1,100,-18735.000000
1742899449.401905,392333.000,61968,2,EL,1,100,-18730.000000
1742899449.468905,392400.000,61985,1,EL,1,100,-18723.400391
1742899449.535406,392466.500,62002,2,EL,1,100,-18716.000000
1742899449.601907,392533.000,62002,2,EL,1,100,-18707.800781
1742899449.668907,392600.000,62024,2,EL,1,100,-18701.000000
1742899449.735908,392667.000,62024,2,EL,1,100,-18692.000000
1742899449.802409,392733.500,62040,2,EL,1,100,-18682.199219
1742899449.868909,392800.000,62040,2,EL,1,100,-18678.599609
1742899449.935910,392867.000,62060,1,EL,1,100,-18681.599609
1742899450.002411,392933.500,62074,2,EL,1,100,-18685.199219
1742899450.068912,393000.000,62074,2,EL,1,100,-18682.400391
1742899450.135912,393067.000,62091,1,EL,1,100,-18676.800781
1742899450.202413,393133.500,62108,2,EL,1,100,-18673.599609
1742899450.268914,393200.000,62108,2,EL,1,100,-18671.599609
1742899450.335914,393267.000,62125,1,EL,1,100,-18670.400391
1742899450.402415,393333.500,62139,2,EL,1,100,-18669.800781
1742899450.468916,393400.000,62139,2,EL,1,100,-18669.800781
1742899450.535917,393467.000,62156,1,EL,1,100,-18670.000000
1742899450.602417,393533.500,62175,2,EL,1,100,-18670.599609
1742899450.668918,393600.000,62175,2,EL,1,100,-18670.800781
1742899450.735919,393667.000,62192,1,EL,1,100,-18671.800781
1742899450.802419,393733.500,62206,2,EL,1,100,-18674.400391
1742899450.868920,393800.000,62206,2,EL,1,100,-18676.599609
1742899450.935921,393867.000,62224,1,EL,1,100,-18678.800781
1742899451.002422,393933.500,62240,2,EL,1,100,-18681.400391
1742899451.068922,394000.000,62240,2,EL,1,100,-18683.199219
1742899451.135923,394067.000,62257,1,EL,1,100,-18685.199219
1742899451.202424,394133.500,62272,2,EL,1,100,-18687.199219
1742899451.268924,394200.000,62272,2,EL,1,100,-18689.000000
1742899451.335925,394267.000,62291,1,EL,1,100,-18690.199219
1742899451.402426,394333.500,62307,2,EL,1,100,-18691.599609
1742899451.468927,394400.000,62307,2,EL,1,100,-18693.199219
1742899451.535427,394466.500,62325,2,EL,1,100,-18694.599609
1742899451.601928,394533.000,62325,2,EL,1,100,-18695.599609
1742899451.668929,394600.000,62341,1,EL,1,100,-18696.000000
1742899451.735429,394666.500,62356,2,EL,1,100,-18697.199219
1742899451.801930,394733.000,62356,2,EL,1,100,-18697.800781
1742899451.868931,394800.000,62374,1,EL,1,100,-18698.199219
1742899451.935431,394866.500,62392,2,EL,1,100,-18699.000000
1742899452.001932,394933.000,62392,2,EL,1,100,-18698.599609
1742899452.068933,395000.000,62408,1,EL,1,100,-18698.800781
1742899452.135434,395066.500,62423,2,EL,1,100,-18699.800781
1742899452.201934,395133.000,62423,2,EL,1,100,-18698.800781
1742899452.268935,395200.000,62440,1,EL,1,100,-18699.000000
1742899452.335436,395266.500,62457,2,EL,1,100,-18700.000000
1742899452.401937,395333.000,62457,2,EL,1,100,-18700.800781
1742899452.468937,395400.000,62473,1,EL,1,100,-18702.000000
1742899452.535438,395466.500,62492,2,EL,1,100,-18703.199219
1742899452.601939,395533.000,62492,2,EL,1,100,-18704.199219
1742899452.668939,395600.000,62507,1,EL,1,100,-18706.199219
1742899452.735440,395666.500,62524,2,EL,1,100,-18706.599609
1742899452.801941,395733.000,62524,2,EL,1,100,-18708.400391
1742899452.868442,395799.500,62541,2,EL,1,100,-18709.000000
1742899452.934942,395866.000,62541,2,EL,1,100,-18709.800781
1742899453.001943,395933.000,62558,1,EL,1,100,-18710.800781
1742899453.068444,395999.500,62572,2,EL,1,100,-18711.800781
1742899453.134944,396066.000,62572,2,EL,1,100,-18713.800781
1742899453.201945,396133.000,62589,1,EL,1,100,-18716.199219
1742899453.268446,396199.500,62610,2,EL,1,100,-18718.800781
1742899453.334946,396266.000,62610,2,EL,1,100,-18720.000000
1742899453.401947,396333.000,62627,1,EL,1,100,-18721.800781
1742899453.468448,396399.500,62641,2,EL,1,100,-18722.800781
1742899453.534949,396466.000,62641,2,EL,1,100,-18724.000000
1742899453.601949,396533.000,62659,1,EL,1,100,-18725.800781
1742899453.668450,396599.500,62675,2,EL,1,100,-18729.000000
1742899453.734951,396666.000,62675,2,EL,1,100,-18730.599609
1742899453.801951,396733.000,62692,1,EL,1,100,-18733.400391
1742899453.868452,396799.500,62709,2,EL,1,100,-18737.000000
1742899453.934953,396866.000,62709,2,EL,1,100,-18741.599609
1742899454.001954,396933.000,62726,1,EL,1,100,-18747.199219
1742899454.068454,396999.500,62742,2,EL,1,100,-18753.000000
1742899454.134955,397066.000,62742,2,EL,1,100,-18758.199219
1742899454.201956,397133.000,62759,1,EL,1,100,-18763.599609
1742899454.268456,397199.500,62774,2,EL,1,100,-18767.800781
1742899454.334957,397266.000,62774,2,EL,1,100,-18771.400391
1742899454.401958,397333.000,62791,1,EL,1,100,-18774.000000
1742899454.468459,397399.500,62811,2,EL,1,100,-18776.000000
1742899454.534959,397466.000,62811,2,EL,1,100,-18777.000000
1742899454.601960,397533.000,62829,1,EL,1,100,-18775.599609
1742899454.668711,397599.750,62850,4,EL,1,100,-18772.800781
1742899454.735461,397666.500,62850,4,EL,1,100,-18769.000000
1742899454.802212,397733.250,62850,4,EL,1,100,-18764.800781
1742899454.868963,397800.000,62850,4,EL,1,100,-18760.599609
1742899454.934963,397866.000,62867,1,EL,1,100,-18756.000000
1742899455.001464,397932.500,62886,2,EL,1,100,-18751.599609
1742899455.067965,397999.000,62886,2,EL,1,100,-18749.000000
1742899455.134966,398066.000,62902,1,EL,1,100,-18747.599609
1742899455.201466,398132.500,62918,2,EL,1,100,-18745.000000
1742899455.267967,398199.000,62918,2,EL,1,100,-18742.199219
1742899455.334968,398266.000,62934,1,EL,1,100,-18739.199219
1742899455.401469,398332.500,62951,2,EL,1,100,-18735.599609
1742899455.467969,398399.000,62951,2,EL,1,100,-18732.400391
1742899455.534970,398466.000,62967,1,EL,1,100,-18729.000000
1742899455.601471,398532.500,62983,2,EL,1,100,-18726.400391
1742899455.667971,398599.000,62983,2,EL,1,100,-18724.800781
1742899455.734972,398666.000,63001,1,EL,1,100,-18723.000000
1742899455.801973,398733.000,63018,2,EL,1,100,-18721.199219
1742899455.868973,398800.000,63018,2,EL,1,100,-18720.400391
1742899455.934974,398866.000,63035,1,EL,1,100,-18719.599609
1742899456.001475,398932.500,63050,2,EL,1,100,-18719.000000
1742899456.067976,398999.000,63050,2,EL,1,100,-18718.199219
1742899456.134976,399066.000,63066,1,EL,1,100,-18717.800781
1742899456.201477,399132.500,63084,2,EL,1,100,-18718.400391
1742899456.267978,399199.000,63084,2,EL,1,100,-18719.400391
1742899456.334979,399266.000,63100,1,EL,1,100,-18720.199219
1742899456.401479,399332.500,63118,2,EL,1,100,-18720.000000
1742899456.467980,399399.000,63118,2,EL,1,100,-18721.000000
1742899456.534981,399466.000,63133,1,EL,1,100,-18721.599609
1742899456.601481,399532.500,63151,2,EL,1,100,-18722.400391
1742899456.667982,399599.000,63151,2,EL,1,100,-18722.400391
1742899456.734983,399666.000,63167,2,EL,1,100,-18723.000000
1742899456.801984,399733.000,63167,2,EL,1,100,-18724.199219
1742899456.867984,399799.000,63184,1,EL,1,100,-18725.599609
1742899456.934985,399866.000,63199,2,EL,1,100,-18727.599609
1742899457.001986,399933.000,63199,2,EL,1,100,-18729.800781
1742899457.067986,399999.000,63218,1,EL,1,100,-18732.400391
1742899457.134987,400066.000,63234,2,EL,1,100,-18734.800781
1742899457.201988,400133.000,63234,2,EL,1,100,-18737.800781
1742899457.267988,400199.000,63252,1,EL,1,100,-18739.599609
1742899457.334989,400266.000,63266,2,EL,1,100,-18740.599609
1742899457.401990,400333.000,63266,2,EL,1,100,-18741.599609
1742899457.467991,400399.000,63283,1,EL,1,100,-18743.599609
1742899457.534991,400466.000,63300,2,EL,1,100,-18745.000000
1742899457.601992,400533.000,63300,2,EL,1,100,-18746.400391
1742899457.667993,400599.000,63319,1,EL,1,100,-18747.800781
1742899457.734993,400666.000,63333,2,EL,1,100,-18749.400391
1742899457.801994,400733.000,63333,2,EL,1,100,-18750.400391
1742899457.867995,400799.000,63350,1,EL,1,100,-18751.599609
1742899457.934996,400866.000,63369,2,EL,1,100,-18751.400391
1742899458.001996,400933.000,63369,2,EL,1,100,-18750.800781
1742899458.067997,400999.000,63386,1,EL,1,100,-18751.000000
1742899458.134998,401066.000,63400,2,EL,1,100,-18751.000000
1742899458.201998,401133.000,63400,2,EL,1,100,-18751.199219
1742899458.267999,401199.000,63420,1,EL,1,100,-18751.199219
1742899458.334500,401265.500,63438,2,EL,1,100,-18751.000000
1742899458.401000,401332.000,63438,2,EL,1,100,-18750.800781
1742899458.468001,401399.000,63455,1,EL,1,100,-18752.000000
1742899458.534502,401465.500,63471,2,EL,1,100,-18751.599609
1742899458.601003,401532.000,63471,2,EL,1,100,-18752.800781
1742899458.668004,401599.000,63487,2,EL,1,100,-18753.800781
1742899458.735004,401666.000,63487,2,EL,1,100,-18753.199219
1742899458.801005,401732.000,63503,1,EL,1,100,-18753.400391
1742899458.868006,401799.000,63521,2,EL,1,100,-18752.800781
1742899458.935006,401866.000,63521,2,EL,1,100,-18752.199219
1742899459.001007,401932.000,63539,1,EL,1,100,-18753.000000
1742899459.068008,401999.000,63554,2,EL,1,100,-18753.199219
1742899459.135009,402066.000,63554,2,EL,1,100,-18753.599609
1742899459.201009,402132.000,63570,1,EL,1,100,-18753.800781
1742899459.268010,402199.000,63588,2,EL,1,100,-18753.000000
1742899459.335011,402266.000,63588,2,EL,1,100,-18753.599609
1742899459.401011,402332.000,63604,1,EL,1,100,-18757.000000
1742899459.468012,402399.000,63621,2,EL,1,100,-18758.800781
1742899459.535013,402466.000,63621,2,EL,1,100,-18761.000000
1742899459.601013,402532.000,63638,1,EL,1,100,-18762.400391
1742899459.668014,402599.000,63655,2,EL,1,100,-18763.800781
1742899459.735015,402666.000,63655,2,EL,1,100,-18765.000000
1742899459.801016,402732.000,63671,1,EL,1,100,-18765.800781
1742899459.868016,402799.000,63694,2,EL,1,100,-18766.400391
1742899459.935017,402866.000,63694,2,EL,1,100,-18766.599609
1742899460.001518,402932.500,63710,2,EL,1,100,-18767.400391
1742899460.068018,402999.000,63710,2,EL,1,100,-18769.199219
1742899460.135019,403066.000,63728,1,EL,1,100,-18772.199219
1742899460.201520,403132.500,63745,2,EL,1,100,-18775.800781
1742899460.268021,403199.000,63745,2,EL,1,100,-18780.199219
1742899460.335021,403266.000,63762,1,EL,1,100,-18784.800781
1742899460.401522,403332.500,63777,2,EL,1,100,-18788.000000
1742899460.468023,403399.000,63777,2,EL,1,100,-18790.400391
1742899460.534523,403465.500,63796,2,EL,1,100,-18792.000000
1742899460.601024,403532.000,63796,2,EL,1,100,-18792.000000
1742899460.668025,403599.000,63812,1,EL,1,100,-18791.800781
1742899460.734525,403665.500,63829,2,EL,1,100,-18788.800781
1742899460.801026,403732.000,63829,2,EL,1,100,-18782.599609
1742899460.868027,403799.000,63847,1,EL,1,100,-18773.800781
1742899460.934528,403865.500,63863,2,EL,1,100,-18764.800781
1742899461.001028,403932.000,63863,2,EL,1,100,-18755.199219
1742899461.068029,403999.000,63879,1,EL,1,100,-18747.800781
1742899461.134530,404065.500,63896,2,EL,1,100,-18741.800781
1742899461.201030,404132.000,63896,2,EL,1,100,-18734.400391
1742899461.268031,404199.000,63913,1,EL,1,100,-18726.800781
1742899461.334532,404265.500,63928,2,EL,1,100,-18719.000000
1742899461.401033,404332.000,63928,2,EL,1,100,-18712.199219
1742899461.468033,404399.000,63946,1,EL,1,100,-18708.599609
1742899461.534534,404465.500,63964,2,EL,1,100,-18704.599609
1742899461.601035,404532.000,63964,2,EL,1,100,-18701.199219
1742899461.668036,404599.000,63980,1,EL,1,100,-18698.000000
1742899461.734536,404665.500,63995,2,EL,1,100,-18695.000000
1742899461.801037,404732.000,63995,2,EL,1,100,-18693.199219
1742899461.868038,404799.000,64011,1,EL,1,100,-18692.800781
1742899461.934538,404865.500,64029,2,EL,1,100,-18692.599609
1742899462.001039,404932.000,64029,2,EL,1,100,-18693.000000
1742899462.068040,404999.000,64045,1,EL,1,100,-18695.400391
1742899462.134541,405065.500,64062,2,EL,1,100,-18698.400391
1742899462.201041,405132.000,64062,2,EL,1,100,-18701.400391
1742899462.268042,405199.000,64079,1,EL,1,100,-18704.400391
1742899462.334543,405265.500,64096,2,EL,1,100,-18707.000000
1742899462.401043,405332.000,64096,2,EL,1,100,-18708.800781
1742899462.468044,405399.000,64112,1,EL,1,100,-18714.400391
1742899462.534545,405465.500,64129,2,EL,1,100,-18723.599609
1742899462.601045,405532.000,64129,2,EL,1,100,-18727.800781
1742899462.667546,405598.500,64144,2,EL,1,100,-18728.000000
1742899462.734047,405665.000,64144,2,EL,1,100,-18726.400391
1742899462.801048,405732.000,64163,1,EL,1,100,-18724.400391
1742899462.867548,405798.500,64180,2,EL,1,100,-18723.199219
1742899462.934049,405865.000,64180,2,EL,1,100,-18721.599609
1742899463.001050,405932.000,64197,1,EL,1,100,-18720.599609
1742899463.067550,405998.500,64211,2,EL,1,100,-18719.400391
1742899463.134051,406065.000,64211,2,EL,1,100,-18716.400391
1742899463.201052,406132.000,64228,1,EL,1,100,-18716.800781
1742899463.267553,406198.500,64248,2,EL,1,100,-18717.400391
1742899463.334053,406265.000,64248,2,EL,1,100,-18716.000000
1742899463.401054,406332.000,64265,1,EL,1,100,-18714.599609
1742899463.467555,406398.500,64283,2,EL,1,100,-18714.000000
1742899463.534055,406465.000,64283,2,EL,1,100,-18714.800781
1742899463.601056,406532.000,64301,1,EL,1,100,-18718.400391
1742899463.667557,406598.500,64317,2,EL,1,100,-18721.000000
1742899463.734058,406665.000,64317,2,EL,1,100,-18723.800781
1742899463.801058,406732.000,64334,1,EL,1,100,-18728.400391
1742899463.867559,406798.500,64350,2,EL,1,100,-18735.599609
1742899463.934060,406865.000,64350,2,EL,1,100,-18740.800781
1742899464.001060,406932.000,64366,1,EL,1,100,-18743.599609
1742899464.067561,406998.500,64384,2,EL,1,100,-18744.000000
1742899464.134062,407065.000,64384,2,EL,1,100,-18744.800781
1742899464.201063,407132.000,64401,1,EL,1,100,-18747.400391
1742899464.267563,407198.500,64417,2,EL,1,100,-18749.199219
1742899464.334064,407265.000,64417,2,EL,1,100,-18750.199219
1742899464.401065,407332.000,64435,2,EL,1,100,-18750.400391
1742899464.468066,407399.000,64435,2,EL,1,100,-18748.400391
1742899464.534066,407465.000,64451,1,EL,1,100,-18745.199219
1742899464.601067,407532.000,64469,2,EL,1,100,-18741.000000
1742899464.668067,407599.000,64469,2,EL,1,100,-18736.199219
1742899464.734068,407665.000,64487,1,EL,1,100,-18730.000000
1742899464.801069,407732.000,64502,2,EL,1,100,-18724.800781
1742899464.868070,407799.000,64502,2,EL,1,100,-18718.599609
1742899464.934070,407865.000,64519,1,EL,1,100,-18712.800781
1742899465.001071,407932.000,64541,2,EL,1,100,-18708.400391
1742899465.068072,407999.000,64541,2,EL,1,100,-18705.400391
1742899465.134573,408065.500,64557,2,EL,1,100,-18704.400391
1742899465.201073,408132.000,64557,2,EL,1,100,-18706.000000
1742899465.267074,408198.000,64575,1,EL,1,100,-18707.599609
1742899465.334075,408265.000,64591,2,EL,1,100,-18709.199219
1742899465.401075,408332.000,64591,2,EL,1,100,-18710.400391
1742899465.467076,408398.000,64608,1,EL,1,100,-18712.000000
1742899465.534077,408465.000,64625,2,EL,1,100,-18713.800781
1742899465.601078,408532.000,64625,2,EL,1,100,-18715.599609
1742899465.667078,408598.000,64642,1,EL,1,100,-18717.199219
1742899465.734079,408665.000,64656,2,EL,1,100,-18719.000000
1742899465.801080,408732.000,64656,2,EL,1,100,-18720.199219
1742899465.867080,408798.000,64673,1,EL,1,100,-18720.199219
1742899465.934081,408865.000,64690,2,EL,1,100,-18720.000000
1742899466.001082,408932.000,64690,2,EL,1,100,-18719.400391
1742899466.067082,408998.000,64709,1,EL,1,100,-18719.800781
1742899466.134083,409065.000,64723,2,EL,1,100,-18719.800781
1742899466.201084,409132.000,64723,2,EL,1,100,-18720.400391
1742899466.267085,409198.000,64741,1,EL,1,100,-18723.000000
1742899466.334085,409265.000,64757,2,EL,1,100,-18726.000000
1742899466.401086,409332.000,64757,2,EL,1,100,-18728.199219
1742899466.467087,409398.000,64774,1,EL,1,100,-18730.000000
1742899466.534087,409465.000,64790,2,EL,1,100,-18731.400391
1742899466.601088,409532.000,64790,2,EL,1,100,-18733.199219
1742899466.667589,409598.500,64808,2,EL,1,100,-18734.599609
1742899466.734090,409665.000,64808,2,EL,1,100,-18735.400391
1742899466.801090,409732.000,64824,1,EL,1,100,-18737.400391
1742899466.867591,409798.500,64842,2,EL,1,100,-18740.000000
1742899466.934092,409865.000,64842,2,EL,1,100,-18742.199219
1742899467.001092,409932.000,64858,1,EL,1,100,-18745.599609
1742899467.067593,409998.500,64873,2,EL,1,100,-18749.199219
1742899467.134094,410065.000,64873,2,EL,1,100,-18751.400391
1742899467.201095,410132.000,64889,1,EL,1,100,-18754.000000
1742899467.267595,410198.500,64907,2,EL,1,100,-18756.599609
1742899467.334096,410265.000,64907,2,EL,1,100,-18759.400391
1742899467.401097,410332.000,64925,1,EL,1,100,-18762.199219
1742899467.467597,410398.500,64940,2,EL,1,100,-18765.199219
1742899467.534098,410465.000,64940,2,EL,1,100,-18767.000000
1742899467.601099,410532.000,64957,1,EL,1,100,-18769.400391
1742899467.667600,410598.500,64974,2,EL,1,100,-18772.000000
1742899467.734100,410665.000,64974,2,EL,1,100,-18774.199219
1742899467.801101,410732.000,64990,1,EL,1,100,-18778.000000
1742899467.867602,410798.500,65006,2,EL,1,100,-18783.800781
1742899467.934103,410865.000,65006,2,EL,1,100,-18787.199219
1742899468.001103,410932.000,65022,1,EL,1,100,-18789.599609
1742899468.067604,410998.500,65043,2,EL,1,100,-18791.000000
1742899468.134104,411065.000,65043,2,EL,1,100,-18792.599609
1742899468.201105,411132.000,65059,1,EL,1,100,-18794.199219
1742899468.267606,411198.500,65078,2,EL,1,100,-18796.400391
1742899468.334107,411265.000,65078,2,EL,1,100,-18799.000000
1742899468.401108,411332.000,65093,1,EL,1,100,-18800.400391
1742899468.467608,411398.500,65110,2,EL,1,100,-18801.000000
1742899468.534109,411465.000,65110,2,EL,1,100,-18801.599609
1742899468.601110,411532.000,65127,1,EL,1,100,-18802.000000
1742899468.667610,411598.500,65145,2,EL,1,100,-18802.800781
1742899468.734111,411665.000,65145,2,EL,1,100,-18803.599609
1742899468.800612,411731.500,65160,2,EL,1,100,-18804.199219
1742899468.867112,411798.000,65160,2,EL,1,100,-18805.000000
1742899468.934113,411865.000,65178,1,EL,1,100,-18806.000000
1742899469.000614,411931.500,65194,2,EL,1,100,-18806.599609
1742899469.067115,411998.000,65194,2,EL,1,100,-18806.800781
1742899469.134115,412065.000,65211,1,EL,1,100,-18807.800781
1742899469.200616,412131.500,65226,2,EL,1,100,-18807.800781
1742899469.267117,412198.000,65226,2,EL,1,100,-18808.400391
1742899469.334117,412265.000,65243,1,EL,1,100,-18809.000000
1742899469.400618,412331.500,65261,2,EL,1,100,-18808.599609
1742899469.467119,412398.000,65261,2,EL,1,100,-18809.000000
1742899469.534120,412465.000,65278,1,EL,1,100,-18808.800781
1742899469.600620,412531.500,65293,2,EL,1,100,-18810.000000
1742899469.667121,412598.000,65293,2,EL,1,100,-18810.000000
1742899469.734122,412665.000,65310,1,EL,1,100,-18810.800781
1742899469.800622,412731.500,65326,2,EL,1,100,-18810.400391
1742899469.867123,412798.000,65326,2,EL,1,100,-18810.599609
1742899469.934124,412865.000,65344,1,EL,1,100,-18812.000000
1742899470.000625,412931.500,65360,2,EL,1,100,-18812.599609
1742899470.067125,412998.000,65360,2,EL,1,100,-18813.199219
1742899470.133626,413064.500,65382,2,EL,1,100,-18813.800781
1742899470.200127,413131.000,65382,2,EL,1,100,-18814.599609
1742899470.267127,413198.000,65399,1,EL,1,100,-18816.000000
1742899470.333628,413264.500,65418,2,EL,1,100,-18816.800781
1742899470.400129,413331.000,65418,2,EL,1,100,-18817.199219
1742899470.467129,413398.000,65434,2,EL,1,100,-18818.000000
1742899470.534130,413465.000,65434,2,EL,1,100,-18819.199219
1742899470.600131,413531.000,65452,1,EL,1,100,-18820.400391
1742899470.667132,413598.000,65468,2,EL,1,100,-18821.599609
1742899470.734132,413665.000,65468,2,EL,1,100,-18823.400391
1742899470.800133,413731.000,65485,1,EL,1,100,-18824.800781
1742899470.867134,413798.000,65502,2,EL,1,100,-18825.599609
1742899470.934134,413865.000,65502,2,EL,1,100,-18826.599609
1742899471.000135,413931.000,65519,1,EL,1,100,-18827.199219
1742899471.067136,413998.000,65535,2,EL,1,100,-18827.000000
1742899471.134137,414065.000,65535,2,EL,1,100,-18826.199219
1742899471.200137,414131.000,16,1,EL,1,100,-18826.400391
1742899471.267138,414198.000,33,2,EL,1,100,-18826.599609
1742899471.334139,414265.000,33,2,EL,1,100,-18827.000000
1742899471.400140,414331.000,52,1,EL,1,100,-18827.199219
1742899471.467140,414398.000,66,2,EL,1,100,-18827.000000
1742899471.534141,414465.000,66,2,EL,1,100,-18827.000000
1742899471.600142,414531.000,84,1,EL,1,100,-18826.800781
1742899471.666642,414597.500,100,2,EL,1,100,-18826.800781
1742899471.733143,414664.000,100,2,EL,1,100,-18826.199219
1742899471.800144,414731.000,117,1,EL,1,100,-18825.599609
1742899471.866644,414797.500,132,2,EL,1,100,-18825.000000
1742899471.933145,414864.000,132,2,EL,1,100,-18825.199219
1742899472.000146,414931.000,149,1,EL,1,100,-18825.000000
1742899472.066647,414997.500,167,2,EL,1,100,-18824.599609
1742899472.133147,415064.000,167,2,EL,1,100,-18824.599609
1742899472.200148,415131.000,184,1,EL,1,100,-18825.000000
1742899472.266649,415197.500,200,2,EL,1,100,-18825.199219
1742899472.333149,415264.000,200,2,EL,1,100,-18825.599609
1742899472.400150,415331.000,216,1,EL,1,100,-18825.599609
1742899472.466651,415397.500,232,2,EL,1,100,-18824.800781
1742899472.533152,415464.000,232,2,EL,1,100,-18825.000000
1742899472.600152,415531.000,250,2,EL,1,100,-18825.199219
