LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1742899455.029965,397961.000,62897,3,MZ,1,100,181
1742899455.069965,398001.000,62897,3,MZ,1,100,181
1742899455.109966,398041.000,62911,2,MZ,1,100,182
1742899455.149966,398081.000,62911,2,MZ,1,100,181
1742899455.189966,398121.000,62929,3,MZ,1,100,183
1742899455.229967,398161.000,62929,3,MZ,1,100,182
1742899455.269967,398201.000,62929,3,MZ,1,100,184
1742899455.309968,398241.000,62945,2,MZ,1,100,183
1742899455.349968,398281.000,62945,2,MZ,1,100,183
1742899455.389968,398321.000,62962,3,MZ,1,100,183
1742899455.429969,398361.000,62962,3,MZ,1,100,184
1742899455.469969,398401.000,62962,3,MZ,1,100,183
1742899455.509970,398441.000,62976,2,MZ,1,100,181
1742899455.549970,398481.000,62976,2,MZ,1,100,182
1742899455.589971,398521.000,62994,3,MZ,1,100,182
1742899455.629971,398561.000,62994,3,MZ,1,100,181
1742899455.669971,398601.000,62994,3,MZ,1,100,181
1742899455.705305,398636.333,63012,3,MZ,1,100,182
1742899455.740639,398671.667,63012,3,MZ,1,100,182
1742899455.775973,398707.000,63012,3,MZ,1,100,181
1742899455.815973,398747.000,63029,2,MZ,1,100,182
1742899455.855973,398787.000,63029,2,MZ,1,100,182
1742899455.895974,398827.000,63044,3,MZ,1,100,182
1742899455.935974,398867.000,63044,3,MZ,1,100,182
1742899455.975975,398907.000,63044,3,MZ,1,100,182
1742899456.015975,398947.000,63061,2,MZ,1,100,181
1742899456.055976,398987.000,63061,2,MZ,1,100,182
1742899456.095976,399027.000,63077,3,MZ,1,100,181
1742899456.135976,399067.000,63077,3,MZ,1,100,181
1742899456.175977,399107.000,63077,3,MZ,1,100,181
1742899456.215977,399147.000,63095,3,MZ,1,100,181
1742899456.255978,399187.000,63095,3,MZ,1,100,182
1742899456.295978,399227.000,63095,3,MZ,1,100,179
1742899456.335979,399267.000,63110,2,MZ,1,100,178
1742899456.375979,399307.000,63110,2,MZ,1,100,180
1742899456.415979,399347.000,63128,3,MZ,1,100,178
1742899456.455980,399387.000,63128,3,MZ,1,100,179
1742899456.495980,399427.000,63128,3,MZ,1,100,179
1742899456.535981,399467.000,63144,2,MZ,1,100,178
1742899456.575981,399507.000,63144,2,MZ,1,100,178
1742899456.615982,399547.000,63162,3,MZ,1,100,179
1742899456.655982,399587.000,63162,3,MZ,1,100,178
1742899456.695982,399627.000,63162,3,MZ,1,100,180
1742899456.735983,399667.000,63178,2,MZ,1,100,180
1742899456.775983,399707.000,63178,2,MZ,1,100,180
1742899456.811317,399742.333,63193,3,MZ,1,100,178
1742899456.846651,399777.667,63193,3,MZ,1,100,180
1742899456.881984,399813.000,63193,3,MZ,1,100,180
1742899456.921985,399853.000,63210,3,MZ,1,100,179
1742899456.961985,399893.000,63210,3,MZ,1,100,179
1742899457.001986,399933.000,63210,3,MZ,1,100,179
1742899457.041986,399973.000,63229,2,MZ,1,100,178
1742899457.081986,400013.000,63229,2,MZ,1,100,180
1742899457.121987,400053.000,63245,3,MZ,1,100,178
1742899457.161987,400093.000,63245,3,MZ,1,100,179
1742899457.201988,400133.000,63245,3,MZ,1,100,179
1742899457.241988,400173.000,63261,2,MZ,1,100,180
1742899457.281989,400213.000,63261,2,MZ,1,100,180
1742899457.321989,400253.000,63277,3,MZ,1,100,179
1742899457.361989,400293.000,63277,3,MZ,1,100,179
1742899457.401990,400333.000,63277,3,MZ,1,100,179
1742899457.441990,400373.000,63294,2,MZ,1,100,180
1742899457.481991,400413.000,63294,2,MZ,1,100,178
1742899457.521991,400453.000,63311,3,MZ,1,100,179
1742899457.561992,400493.000,63311,3,MZ,1,100,179
1742899457.601992,400533.000,63311,3,MZ,1,100,178
1742899457.641993,400573.000,63328,2,MZ,1,100,180
1742899457.681993,400613.000,63328,2,MZ,1,100,178
1742899457.721993,400653.000,63344,3,MZ,1,100,178
1742899457.761994,400693.000,63344,3,MZ,1,100,178
1742899457.801994,400733.000,63344,3,MZ,1,100,180
1742899457.837995,400769.000,63361,3,MZ,1,100,179
1742899457.873995,400805.000,63361,3,MZ,1,100,178
1742899457.909995,400841.000,63361,3,MZ,1,100,178
1742899457.949496,400880.500,63380,2,MZ,1,100,178
1742899457.988996,400920.000,63380,2,MZ,1,100,178
1742899458.029330,400960.333,63395,3,MZ,1,100,179
1742899458.069664,401000.667,63395,3,MZ,1,100,180
1742899458.109998,401041.000,63395,3,MZ,1,100,180
1742899458.149498,401080.500,63411,2,MZ,1,100,178
1742899458.188998,401120.000,63411,2,MZ,1,100,179
1742899458.229332,401160.333,63431,3,MZ,1,100,179
1742899458.269666,401200.667,63431,3,MZ,1,100,180
1742899458.310000,401241.000,63431,3,MZ,1,100,179
1742899458.350000,401281.000,63449,3,MZ,1,100,179
1742899458.390001,401321.000,63449,3,MZ,1,100,182
1742899458.430001,401361.000,63449,3,MZ,1,100,182
1742899458.469501,401400.500,63465,2,MZ,1,100,180
1742899458.509002,401440.000,63465,2,MZ,1,100,179
1742899458.549002,401480.000,63481,3,MZ,1,100,180
1742899458.589003,401520.000,63481,3,MZ,1,100,178
1742899458.629003,401560.000,63481,3,MZ,1,100,178
1742899458.669503,401600.500,63498,2,MZ,1,100,178
1742899458.710004,401641.000,63498,2,MZ,1,100,178
1742899458.749671,401680.667,63514,3,MZ,1,100,179
1742899458.789338,401720.333,63514,3,MZ,1,100,178
1742899458.829005,401760.000,63514,3,MZ,1,100,179
1742899458.869506,401800.500,63532,2,MZ,1,100,179
1742899458.910006,401841.000,63532,2,MZ,1,100,180
1742899458.950006,401881.000,63548,3,MZ,1,100,182
1742899458.990007,401921.000,63548,3,MZ,1,100,182
1742899459.030007,401961.000,63548,3,MZ,1,100,182
1742899459.065008,401996.000,63565,3,MZ,1,100,182
1742899459.100008,402031.000,63565,3,MZ,1,100,182
1742899459.135009,402066.000,63565,3,MZ,1,100,184
1742899459.175009,402106.000,63581,2,MZ,1,100,182
1742899459.215009,402146.000,63581,2,MZ,1,100,181
1742899459.255343,402186.333,63599,3,MZ,1,100,183
1742899459.295677,402226.667,63599,3,MZ,1,100,182
1742899459.336011,402267.000,63599,3,MZ,1,100,182
1742899459.375511,402306.500,63613,2,MZ,1,100,182
1742899459.415011,402346.000,63613,2,MZ,1,100,182
1742899459.455012,402386.000,63632,3,MZ,1,100,182
1742899459.495012,402426.000,63632,3,MZ,1,100,182
1742899459.535013,402466.000,63632,3,MZ,1,100,182
1742899459.575013,402506.000,63649,2,MZ,1,100,182
1742899459.615014,402546.000,63649,2,MZ,1,100,182
1742899459.655014,402586.000,63666,3,MZ,1,100,182
1742899459.695014,402626.000,63666,3,MZ,1,100,183
1742899459.735015,402666.000,63666,3,MZ,1,100,181
1742899459.775015,402706.000,63680,2,MZ,1,100,183
1742899459.815016,402746.000,63680,2,MZ,1,100,183
1742899459.855016,402786.000,63705,4,MZ,1,100,182
1742899459.895017,402826.000,63705,4,MZ,1,100,182
1742899459.935017,402866.000,63705,4,MZ,1,100,182
1742899459.975018,402906.000,63705,4,MZ,1,100,182
1742899460.015018,402946.000,63720,3,MZ,1,100,182
1742899460.055018,402986.000,63720,3,MZ,1,100,182
1742899460.095019,403026.000,63720,3,MZ,1,100,182
1742899460.135019,403066.000,63739,2,MZ,1,100,182
1742899460.175020,403106.000,63739,2,MZ,1,100,182
1742899460.210687,403141.667,63756,3,MZ,1,100,183
1742899460.246354,403177.333,63756,3,MZ,1,100,182
1742899460.282021,403213.000,63756,3,MZ,1,100,183
1742899460.322021,403253.000,63772,2,MZ,1,100,183
1742899460.362021,403293.000,63772,2,MZ,1,100,182
1742899460.402022,403333.000,63787,3,MZ,1,100,181
1742899460.442022,403373.000,63787,3,MZ,1,100,178
1742899460.482023,403413.000,63787,3,MZ,1,100,177
1742899460.522023,403453.000,63807,3,MZ,1,100,177
1742899460.562024,403493.000,63807,3,MZ,1,100,176
1742899460.602024,403533.000,63807,3,MZ,1,100,176
1742899460.642025,403573.000,63823,2,MZ,1,100,175
1742899460.682025,403613.000,63823,2,MZ,1,100,174
1742899460.722025,403653.000,63840,3,MZ,1,100,176
1742899460.762026,403693.000,63840,3,MZ,1,100,176
1742899460.802026,403733.000,63840,3,MZ,1,100,174
1742899460.842027,403773.000,63856,2,MZ,1,100,175
1742899460.882027,403813.000,63856,2,MZ,1,100,174
1742899460.922028,403853.000,63874,3,MZ,1,100,174
1742899460.962028,403893.000,63874,3,MZ,1,100,174
1742899461.002028,403933.000,63874,3,MZ,1,100,174
1742899461.042029,403973.000,63890,2,MZ,1,100,174
1742899461.082029,404013.000,63890,2,MZ,1,100,174
1742899461.122030,404053.000,63907,3,MZ,1,100,174
1742899461.162030,404093.000,63907,3,MZ,1,100,174
1742899461.202030,404133.000,63907,3,MZ,1,100,172
1742899461.237698,404168.667,63922,3,MZ,1,100,175
1742899461.273365,404204.333,63922,3,MZ,1,100,173
1742899461.309032,404240.000,63922,3,MZ,1,100,174
1742899461.349032,404280.000,63939,2,MZ,1,100,172
1742899461.389033,404320.000,63939,2,MZ,1,100,174
1742899461.429033,404360.000,63957,3,MZ,1,100,174
1742899461.469033,404400.000,63957,3,MZ,1,100,173
1742899461.509034,404440.000,63957,3,MZ,1,100,173
1742899461.549034,404480.000,63975,2,MZ,1,100,172
1742899461.589035,404520.000,63975,2,MZ,1,100,173
1742899461.629035,404560.000,63989,3,MZ,1,100,172
1742899461.669035,404600.000,63989,3,MZ,1,100,172
1742899461.709036,404640.000,63989,3,MZ,1,100,173
1742899461.749036,404680.000,64006,2,MZ,1,100,174
1742899461.789037,404720.000,64006,2,MZ,1,100,174
1742899461.829037,404760.000,64022,3,MZ,1,100,174
1742899461.869038,404800.000,64022,3,MZ,1,100,173
1742899461.909038,404840.000,64022,3,MZ,1,100,174
1742899461.949039,404880.000,64040,2,MZ,1,100,176
1742899461.989039,404920.000,64040,2,MZ,1,100,175
1742899462.029039,404960.000,64054,3,MZ,1,100,174
1742899462.069040,405000.000,64054,3,MZ,1,100,173
1742899462.109040,405040.000,64054,3,MZ,1,100,173
1742899462.149041,405080.000,64073,3,MZ,1,100,173
1742899462.189041,405120.000,64073,3,MZ,1,100,174
1742899462.229042,405160.000,64073,3,MZ,1,100,174
1742899462.269042,405200.000,64090,2,MZ,1,100,177
1742899462.309042,405240.000,64090,2,MZ,1,100,178
1742899462.349043,405280.000,64107,3,MZ,1,100,176
1742899462.389043,405320.000,64107,3,MZ,1,100,176
1742899462.429044,405360.000,64107,3,MZ,1,100,177
1742899462.462044,405393.000,64122,2,MZ,1,100,178
1742899462.495044,405426.000,64122,2,MZ,1,100,178
1742899462.535045,405466.000,64139,3,MZ,1,100,178
1742899462.575045,405506.000,64139,3,MZ,1,100,179
1742899462.615046,405546.000,64139,3,MZ,1,100,179
1742899462.655046,405586.000,64155,3,MZ,1,100,178
1742899462.695046,405626.000,64155,3,MZ,1,100,179
1742899462.735047,405666.000,64155,3,MZ,1,100,179
1742899462.775047,405706.000,64174,2,MZ,1,100,178
1742899462.815048,405746.000,64174,2,MZ,1,100,177
1742899462.855048,405786.000,64191,3,MZ,1,100,178
1742899462.895049,405826.000,64191,3,MZ,1,100,178
1742899462.935049,405866.000,64191,3,MZ,1,100,178
1742899462.975049,405906.000,64206,2,MZ,1,100,179
1742899463.015050,405946.000,64206,2,MZ,1,100,179
1742899463.055050,405986.000,64222,3,MZ,1,100,179
1742899463.095051,406026.000,64222,3,MZ,1,100,181
1742899463.135051,406066.000,64222,3,MZ,1,100,181
1742899463.175052,406106.000,64239,2,MZ,1,100,180
1742899463.215052,406146.000,64239,2,MZ,1,100,180
1742899463.255053,406186.000,64259,3,MZ,1,100,180
1742899463.295053,406226.000,64259,3,MZ,1,100,181
1742899463.335053,406266.000,64259,3,MZ,1,100,181
1742899463.375054,406306.000,64274,2,MZ,1,100,180
1742899463.415054,406346.000,64274,2,MZ,1,100,180
1742899463.455055,406386.000,64294,3,MZ,1,100,180
1742899463.495055,406426.000,64294,3,MZ,1,100,181
1742899463.535055,406466.000,64294,3,MZ,1,100,182
1742899463.570723,406501.667,64312,3,MZ,1,100,180
1742899463.606390,406537.333,64312,3,MZ,1,100,180
1742899463.642057,406573.000,64312,3,MZ,1,100,179
1742899463.682057,406613.000,64328,3,MZ,1,100,181
1742899463.722058,406653.000,64328,3,MZ,1,100,181
1742899463.762058,406693.000,64328,3,MZ,1,100,181
1742899463.802058,406733.000,64344,2,MZ,1,100,182
1742899463.842059,406773.000,64344,2,MZ,1,100,180
1742899463.882059,406813.000,64360,3,MZ,1,100,181
1742899463.922060,406853.000,64360,3,MZ,1,100,180
1742899463.962060,406893.000,64360,3,MZ,1,100,182
1742899464.002060,406933.000,64377,2,MZ,1,100,181
1742899464.042061,406973.000,64377,2,MZ,1,100,181
1742899464.082061,407013.000,64395,3,MZ,1,100,181
1742899464.122062,407053.000,64395,3,MZ,1,100,182
1742899464.162062,407093.000,64395,3,MZ,1,100,183
1742899464.202063,407133.000,64411,2,MZ,1,100,182
1742899464.242063,407173.000,64411,2,MZ,1,100,183
1742899464.282063,407213.000,64427,3,MZ,1,100,184
1742899464.322064,407253.000,64427,3,MZ,1,100,183
1742899464.362064,407293.000,64427,3,MZ,1,100,183
1742899464.402065,407333.000,64446,2,MZ,1,100,182
1742899464.442065,407373.000,64446,2,MZ,1,100,183
1742899464.482066,407413.000,64462,3,MZ,1,100,183
1742899464.522066,407453.000,64462,3,MZ,1,100,183
1742899464.562067,407493.000,64462,3,MZ,1,100,182
1742899464.597733,407528.667,64480,3,MZ,1,100,182
1742899464.633400,407564.333,64480,3,MZ,1,100,182
1742899464.669068,407600.000,64480,3,MZ,1,100,182
1742899464.709068,407640.000,64496,2,MZ,1,100,181
1742899464.749068,407680.000,64496,2,MZ,1,100,182
1742899464.789069,407720.000,64513,3,MZ,1,100,180
1742899464.829069,407760.000,64513,3,MZ,1,100,181
1742899464.869070,407800.000,64513,3,MZ,1,100,180
1742899464.908570,407839.500,64530,2,MZ,1,100,179
1742899464.948071,407879.000,64530,2,MZ,1,100,180
1742899464.988071,407919.000,64552,4,MZ,1,100,179
1742899465.028071,407959.000,64552,4,MZ,1,100,179
1742899465.068072,407999.000,64552,4,MZ,1,100,178
1742899465.108072,408039.000,64552,4,MZ,1,100,179
1742899465.148073,408079.000,64568,2,MZ,1,100,178
1742899465.188073,408119.000,64568,2,MZ,1,100,179
1742899465.228074,408159.000,64584,3,MZ,1,100,178
1742899465.268074,408199.000,64584,3,MZ,1,100,180
1742899465.308074,408239.000,64584,3,MZ,1,100,178
1742899465.348075,408279.000,64602,2,MZ,1,100,180
1742899465.388075,408319.000,64602,2,MZ,1,100,178
1742899465.428076,408359.000,64619,3,MZ,1,100,178
1742899465.468076,408399.000,64619,3,MZ,1,100,178
1742899465.508076,408439.000,64619,3,MZ,1,100,178
1742899465.548077,408479.000,64636,2,MZ,1,100,179
1742899465.588077,408519.000,64636,2,MZ,1,100,178
1742899465.628078,408559.000,64651,3,MZ,1,100,178
1742899465.668078,408599.000,64651,3,MZ,1,100,178
1742899465.708079,408639.000,64651,3,MZ,1,100,179
1742899465.743746,408674.667,64667,3,MZ,1,100,177
1742899465.779413,408710.333,64667,3,MZ,1,100,179
1742899465.815080,408746.000,64667,3,MZ,1,100,178
1742899465.855080,408786.000,64684,2,MZ,1,100,178
1742899465.895081,408826.000,64684,2,MZ,1,100,178
1742899465.935081,408866.000,64701,3,MZ,1,100,179
1742899465.975081,408906.000,64701,3,MZ,1,100,179
1742899466.015082,408946.000,64701,3,MZ,1,100,178
1742899466.055082,408986.000,64718,2,MZ,1,100,179
1742899466.095083,409026.000,64718,2,MZ,1,100,179
1742899466.135083,409066.000,64734,3,MZ,1,100,178
1742899466.175084,409106.000,64734,3,MZ,1,100,179
1742899466.215084,409146.000,64734,3,MZ,1,100,179
1742899466.255085,409186.000,64752,2,MZ,1,100,178
1742899466.295085,409226.000,64752,2,MZ,1,100,179
1742899466.335085,409266.000,64768,3,MZ,1,100,178
1742899466.375086,409306.000,64768,3,MZ,1,100,178
1742899466.415086,409346.000,64768,3,MZ,1,100,179
1742899466.455087,409386.000,64784,2,MZ,1,100,180
1742899466.495087,409426.000,64784,2,MZ,1,100,179
1742899466.535088,409466.000,64800,3,MZ,1,100,178
1742899466.575088,409506.000,64800,3,MZ,1,100,178
1742899466.615088,409546.000,64800,3,MZ,1,100,179
1742899466.655089,409586.000,64819,3,MZ,1,100,179
1742899466.695089,409626.000,64819,3,MZ,1,100,179
1742899466.735090,409666.000,64819,3,MZ,1,100,178
1742899466.775090,409706.000,64835,2,MZ,1,100,178
1742899466.815090,409746.000,64835,2,MZ,1,100,178
1742899466.855091,409786.000,64853,3,MZ,1,100,178
1742899466.895091,409826.000,64853,3,MZ,1,100,178
1742899466.935092,409866.000,64853,3,MZ,1,100,178
1742899466.970426,409901.333,64867,3,MZ,1,100,178
1742899467.005759,409936.667,64867,3,MZ,1,100,180
1742899467.041093,409972.000,64867,3,MZ,1,100,178
1742899467.081093,410012.000,64884,2,MZ,1,100,179
1742899467.121094,410052.000,64884,2,MZ,1,100,178
1742899467.161427,410092.333,64900,3,MZ,1,100,179
1742899467.201761,410132.667,64900,3,MZ,1,100,179
1742899467.242095,410173.000,64900,3,MZ,1,100,178
1742899467.281595,410212.500,64918,2,MZ,1,100,178
1742899467.321096,410252.000,64918,2,MZ,1,100,179
1742899467.361096,410292.000,64934,3,MZ,1,100,179
1742899467.401097,410332.000,64934,3,MZ,1,100,178
1742899467.441097,410372.000,64934,3,MZ,1,100,180
1742899467.481098,410412.000,64951,2,MZ,1,100,179
1742899467.521098,410452.000,64951,2,MZ,1,100,179
1742899467.561099,410492.000,64968,3,MZ,1,100,179
1742899467.601099,410532.000,64968,3,MZ,1,100,180
1742899467.641099,410572.000,64968,3,MZ,1,100,179
1742899467.681100,410612.000,64985,2,MZ,1,100,179
1742899467.721100,410652.000,64985,2,MZ,1,100,179
1742899467.761101,410692.000,64999,3,MZ,1,100,179
1742899467.801101,410732.000,64999,3,MZ,1,100,179
1742899467.841101,410772.000,64999,3,MZ,1,100,179
1742899467.881102,410812.000,65017,2,MZ,1,100,178
1742899467.921102,410852.000,65017,2,MZ,1,100,179
1742899467.961103,410892.000,65033,3,MZ,1,100,179
1742899468.001103,410932.000,65033,3,MZ,1,100,178
1742899468.041104,410972.000,65033,3,MZ,1,100,179
1742899468.076771,411007.667,65054,3,MZ,1,100,179
1742899468.112438,411043.333,65054,3,MZ,1,100,179
1742899468.148105,411079.000,65054,3,MZ,1,100,180
1742899468.188105,411119.000,65069,2,MZ,1,100,179
1742899468.228106,411159.000,65069,2,MZ,1,100,179
1742899468.268106,411199.000,65088,3,MZ,1,100,179
1742899468.308106,411239.000,65088,3,MZ,1,100,180
1742899468.348107,411279.000,65088,3,MZ,1,100,179
1742899468.388107,411319.000,65104,2,MZ,1,100,179
1742899468.428108,411359.000,65104,2,MZ,1,100,179
1742899468.468108,411399.000,65121,3,MZ,1,100,180
1742899468.508109,411439.000,65121,3,MZ,1,100,181
1742899468.548109,411479.000,65121,3,MZ,1,100,179
1742899468.588109,411519.000,65137,2,MZ,1,100,180
1742899468.628110,411559.000,65137,2,MZ,1,100,179
1742899468.668110,411599.000,65155,3,MZ,1,100,178
1742899468.708111,411639.000,65155,3,MZ,1,100,178
1742899468.748111,411679.000,65155,3,MZ,1,100,179
1742899468.788112,411719.000,65171,3,MZ,1,100,181
1742899468.828112,411759.000,65171,3,MZ,1,100,179
1742899468.868112,411799.000,65171,3,MZ,1,100,180
1742899468.908113,411839.000,65189,2,MZ,1,100,179
1742899468.948113,411879.000,65189,2,MZ,1,100,181
1742899468.988114,411919.000,65205,3,MZ,1,100,179
1742899469.028114,411959.000,65205,3,MZ,1,100,181
1742899469.068115,411999.000,65205,3,MZ,1,100,181
1742899469.101615,412032.500,65220,2,MZ,1,100,178
1742899469.135115,412066.000,65220,2,MZ,1,100,179
1742899469.175116,412106.000,65237,3,MZ,1,100,181
1742899469.215116,412146.000,65237,3,MZ,1,100,179
1742899469.255116,412186.000,65237,3,MZ,1,100,180
1742899469.295117,412226.000,65254,3,MZ,1,100,180
1742899469.335117,412266.000,65254,3,MZ,1,100,179
1742899469.375118,412306.000,65254,3,MZ,1,100,178
1742899469.415118,412346.000,65272,2,MZ,1,100,178
1742899469.455119,412386.000,65272,2,MZ,1,100,180
1742899469.495119,412426.000,65287,3,MZ,1,100,180
1742899469.535120,412466.000,65287,3,MZ,1,100,179
1742899469.575120,412506.000,65287,3,MZ,1,100,180
1742899469.615120,412546.000,65304,2,MZ,1,100,180
1742899469.655121,412586.000,65304,2,MZ,1,100,179
1742899469.695121,412626.000,65321,3,MZ,1,100,180
1742899469.735122,412666.000,65321,3,MZ,1,100,178
1742899469.775122,412706.000,65321,3,MZ,1,100,179
1742899469.815123,412746.000,65337,2,MZ,1,100,179
1742899469.855123,412786.000,65337,2,MZ,1,100,179
1742899469.895123,412826.000,65353,3,MZ,1,100,179
1742899469.935124,412866.000,65353,3,MZ,1,100,179
1742899469.975124,412906.000,65353,3,MZ,1,100,179
1742899470.015125,412946.000,65371,2,MZ,1,100,178
1742899470.055125,412986.000,65371,2,MZ,1,100,179
1742899470.095125,413026.000,65393,4,MZ,1,100,179
1742899470.135126,413066.000,65393,4,MZ,1,100,178
1742899470.175126,413106.000,65393,4,MZ,1,100,178
1742899470.215127,413146.000,65393,4,MZ,1,100,179
1742899470.255127,413186.000,65410,2,MZ,1,100,179
1742899470.295128,413226.000,65410,2,MZ,1,100,180
1742899470.330462,413261.333,65429,3,MZ,1,100,178
1742899470.365795,413296.667,65429,3,MZ,1,100,179
1742899470.401129,413332.000,65429,3,MZ,1,100,178
1742899470.441129,413372.000,65445,3,MZ,1,100,179
1742899470.481130,413412.000,65445,3,MZ,1,100,179
1742899470.521130,413452.000,65445,3,MZ,1,100,179
1742899470.561131,413492.000,65461,2,MZ,1,100,179
1742899470.601131,413532.000,65461,2,MZ,1,100,179
1742899470.641131,413572.000,65479,3,MZ,1,100,179
1742899470.681132,413612.000,65479,3,MZ,1,100,179
1742899470.721132,413652.000,65479,3,MZ,1,100,180
1742899470.761133,413692.000,65496,3,MZ,1,100,180
1742899470.801133,413732.000,65496,3,MZ,1,100,181
1742899470.841134,413772.000,65496,3,MZ,1,100,179
1742899470.881134,413812.000,65513,2,MZ,1,100,178
1742899470.921134,413852.000,65513,2,MZ,1,100,179
1742899470.961135,413892.000,65528,3,MZ,1,100,178
1742899471.001135,413932.000,65528,3,MZ,1,100,178
1742899471.041136,413972.000,65528,3,MZ,1,100,179
1742899471.081136,414012.000,10,2,MZ,1,100,179
1742899471.121136,414052.000,10,2,MZ,1,100,178
1742899471.161137,414092.000,27,3,MZ,1,100,179
1742899471.201137,414132.000,27,3,MZ,1,100,179
1742899471.241138,414172.000,27,3,MZ,1,100,179
1742899471.281138,414212.000,44,2,MZ,1,100,180
1742899471.321139,414252.000,44,2,MZ,1,100,178
1742899471.361139,414292.000,61,3,MZ,1,100,179
1742899471.401139,414332.000,61,3,MZ,1,100,179
1742899471.441140,414372.000,61,3,MZ,1,100,178
1742899471.476807,414407.667,77,3,MZ,1,100,179
1742899471.512474,414443.333,77,3,MZ,1,100,179
1742899471.548141,414479.000,77,3,MZ,1,100,179
1742899471.588141,414519.000,95,2,MZ,1,100,179
1742899471.628142,414559.000,95,2,MZ,1,100,179
1742899471.668142,414599.000,111,3,MZ,1,100,178
1742899471.708143,414639.000,111,3,MZ,1,100,179
1742899471.748143,414679.000,111,3,MZ,1,100,179
1742899471.788144,414719.000,126,2,MZ,1,100,178
1742899471.828144,414759.000,126,2,MZ,1,100,179
1742899471.868145,414799.000,143,3,MZ,1,100,178
1742899471.908145,414839.000,143,3,MZ,1,100,179
1742899471.948145,414879.000,143,3,MZ,1,100,179
1742899471.987646,414918.500,160,2,MZ,1,100,177
1742899472.027146,414958.000,160,2,MZ,1,100,178
1742899472.067480,414998.333,178,3,MZ,1,100,178
1742899472.107814,415038.667,178,3,MZ,1,100,178
1742899472.148148,415079.000,178,3,MZ,1,100,178
1742899472.187648,415118.500,194,2,MZ,1,100,179
1742899472.227148,415158.000,194,2,MZ,1,100,178
1742899472.267482,415198.333,210,3,MZ,1,100,178
1742899472.307816,415238.667,210,3,MZ,1,100,178
1742899472.348150,415279.000,210,3,MZ,1,100,179
1742899472.388150,415319.000,227,3,MZ,1,100,179
1742899472.428150,415359.000,227,3,MZ,1,100,181
1742899472.468151,415399.000,227,3,MZ,1,100,178
1742899472.501651,415432.500,243,2,MZ,1,100,178
1742899472.535152,415466.000,243,2,MZ,1,100,179
1742899472.575152,415506.000,261,3,MZ,1,100,179
1742899472.615152,415546.000,261,3,MZ,1,100,179
1742899472.655153,415586.000,261,3,MZ,1,100,179
1742899472.695153,415626.000,275,2,MZ,1,100,178
1742899472.735154,415666.000,275,2,MZ,1,100,178
1742899472.775154,415706.000,294,3,MZ,1,100,178
1742899472.815155,415746.000,294,3,MZ,1,100,179
1742899472.855155,415786.000,294,3,MZ,1,100,179
1742899472.895155,415826.000,311,3,MZ,1,100,179
1742899472.935156,415866.000,311,3,MZ,1,100,179
1742899472.975156,415906.000,311,3,MZ,1,100,179
1742899473.015157,415946.000,328,2,MZ,1,100,179
1742899473.055157,415986.000,328,2,MZ,1,100,178
1742899473.095158,416026.000,342,3,MZ,1,100,179
1742899473.135158,416066.000,342,3,MZ,1,100,179
1742899473.175159,416106.000,342,3,MZ,1,100,179
1742899473.215159,416146.000,360,2,MZ,1,100,179
1742899473.255159,416186.000,360,2,MZ,1,100,178
1742899473.295160,416226.000,378,3,MZ,1,100,179
1742899473.335160,416266.000,378,3,MZ,1,100,178
1742899473.375161,416306.000,378,3,MZ,1,100,179
1742899473.415161,416346.000,397,2,MZ,1,100,179
1742899473.455161,416386.000,397,2,MZ,1,100,179
1742899473.495162,416426.000,411,3,MZ,1,100,179
1742899473.535162,416466.000,411,3,MZ,1,100,179
1742899473.575163,416506.000,411,3,MZ,1,100,179
1742899473.615163,416546.000,429,2,MZ,1,100,178
1742899473.655164,416586.000,429,2,MZ,1,100,177
1742899473.690497,416621.333,445,3,MZ,1,100,179
1742899473.725831,416656.667,445,3,MZ,1,100,178
1742899473.761165,416692.000,445,3,MZ,1,100,179
1742899473.801165,416732.000,462,3,MZ,1,100,178
1742899473.841166,416772.000,462,3,MZ,1,100,179
1742899473.881166,416812.000,462,3,MZ,1,100,179
1742899473.921166,416852.000,477,2,MZ,1,100,177
1742899473.961167,416892.000,477,2,MZ,1,100,179
1742899474.001167,416932.000,494,3,MZ,1,100,179
1742899474.041168,416972.000,494,3,MZ,1,100,178
1742899474.081168,417012.000,494,3,MZ,1,100,182
1742899474.121169,417052.000,512,2,MZ,1,100,182
1742899474.161169,417092.000,512,2,MZ,1,100,184
1742899474.201169,417132.000,530,3,MZ,1,100,183
1742899474.241170,417172.000,530,3,MZ,1,100,183
1742899474.281170,417212.000,530,3,MZ,1,100,182
1742899474.321171,417252.000,544,2,MZ,1,100,182
1742899474.361171,417292.000,544,2,MZ,1,100,182
1742899474.401171,417332.000,561,3,MZ,1,100,182
1742899474.441172,417372.000,561,3,MZ,1,100,181
1742899474.481172,417412.000,561,3,MZ,1,100,180
1742899474.521173,417452.000,577,2,MZ,1,100,178
1742899474.561173,417492.000,577,2,MZ,1,100,179
1742899474.601174,417532.000,595,3,MZ,1,100,177
1742899474.641174,417572.000,595,3,MZ,1,100,179
1742899474.681175,417612.000,595,3,MZ,1,100,177
1742899474.721175,417652.000,610,2,MZ,1,100,177
1742899474.761175,417692.000,610,2,MZ,1,100,177
1742899474.796509,417727.333,628,3,MZ,1,100,178
