LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1742899465.994082,408925.000,64691,1,T1,1,100,33.844
1742899466.127083,409058.000,64724,1,T1,1,100,33.826
1742899466.261085,409192.000,64742,1,T1,1,100,33.960
1742899466.394086,409325.000,64758,1,T1,1,100,33.947
1742899466.527087,409458.000,64775,1,T1,1,100,33.906
1742899466.661089,409592.000,64809,1,T1,1,100,33.853
1742899466.794090,409725.000,64825,1,T1,1,100,33.972
1742899466.927092,409858.000,64843,1,T1,1,100,33.846
1742899467.061093,409992.000,64874,1,T1,1,100,33.827
1742899467.194095,410125.000,64890,1,T1,1,100,33.925
1742899467.327096,410258.000,64908,1,T1,1,100,33.790
1742899467.460097,410391.000,64941,1,T1,1,100,33.909
1742899467.594099,410525.000,64958,1,T1,1,100,33.925
1742899467.727100,410658.000,64975,1,T1,1,100,33.826
1742899467.860102,410791.000,65007,1,T1,1,100,33.889
1742899467.994103,410925.000,65023,1,T1,1,100,33.952
1742899468.127105,411058.000,65044,1,T1,1,100,33.837
1742899468.261106,411192.000,65060,1,T1,1,100,33.788
1742899468.394107,411325.000,65094,1,T1,1,100,33.802
1742899468.527109,411458.000,65111,1,T1,1,100,33.843
1742899468.660110,411591.000,65128,1,T1,1,100,33.790
1742899468.794112,411725.000,65161,1,T1,1,100,33.909
1742899468.927113,411858.000,65179,1,T1,1,100,33.819
1742899469.060114,411991.000,65195,1,T1,1,100,33.886
1742899469.194116,412125.000,65227,1,T1,1,100,33.915
1742899469.327117,412258.000,65244,1,T1,1,100,33.892
1742899469.460119,412391.000,65262,1,T1,1,100,33.918
1742899469.594120,412525.000,65294,1,T1,1,100,34.000
1742899469.727122,412658.000,65311,1,T1,1,100,33.894
1742899469.860123,412791.000,65327,1,T1,1,100,33.919
1742899469.993124,412924.000,65361,1,T1,1,100,34.000
1742899470.127126,413058.000,65383,1,T1,1,100,33.858
1742899470.260127,413191.000,65400,1,T1,1,100,33.939
1742899470.393129,413324.000,65419,1,T1,1,100,33.938
1742899470.527130,413458.000,65435,1,T1,1,100,33.938
1742899470.660132,413591.000,65469,1,T1,1,100,33.973
1742899470.793133,413724.000,65486,1,T1,1,100,33.882
1742899470.927135,413858.000,65503,1,T1,1,100,33.807
1742899471.060136,413991.000,0,1,T1,1,100,33.775
1742899471.193137,414124.000,17,1,T1,1,100,33.867
1742899471.327139,414258.000,34,1,T1,1,100,33.942
1742899471.460140,414391.000,67,1,T1,1,100,33.904
1742899471.593142,414524.000,85,1,T1,1,100,33.888
1742899471.727143,414658.000,101,1,T1,1,100,33.845
1742899471.860144,414791.000,133,1,T1,1,100,33.933
1742899471.993146,414924.000,150,1,T1,1,100,33.794
1742899472.127147,415058.000,168,1,T1,1,100,33.875
1742899472.260149,415191.000,185,1,T1,1,100,33.911
1742899472.393150,415324.000,217,1,T1,1,100,33.926
1742899472.527152,415458.000,233,1,T1,1,100,33.968
1742899472.660153,415591.000,251,1,T1,1,100,33.844
1742899472.793154,415724.000,284,1,T1,1,100,33.897
1742899472.927156,415858.000,301,1,T1,1,100,33.814
1742899473.060157,415991.000,318,1,T1,1,100,33.919
1742899473.193159,416124.000,350,1,T1,1,100,34.036
1742899473.326160,416257.000,368,1,T1,1,100,33.945
1742899473.460161,416391.000,387,1,T1,1,100,33.941
1742899473.593163,416524.000,419,1,T1,1,100,33.939
1742899473.726164,416657.000,435,1,T1,1,100,33.903
1742899473.860166,416791.000,452,1,T1,1,100,33.993
1742899473.993167,416924.000,484,1,T1,1,100,33.962
1742899474.126169,417057.000,502,1,T1,1,100,34.019
1742899474.260170,417191.000,520,1,T1,1,100,34.008
1742899474.393172,417324.000,551,1,T1,1,100,34.004
1742899474.526173,417457.000,567,1,T1,1,100,33.895
1742899474.660174,417591.000,585,1,T1,1,100,33.919
1742899474.793176,417724.000,601,1,T1,1,100,33.894
1742899474.926177,417857.000,635,1,T1,1,100,33.919
1742899475.060179,417991.000,652,1,T1,1,100,33.965
1742899475.193180,418124.000,668,1,T1,1,100,33.985
1742899475.326181,418257.000,691,1,T1,1,100,33.887
1742899475.460183,418391.000,724,1,T1,1,100,33.880
1742899475.593184,418524.000,741,1,T1,1,100,33.877
1742899475.726186,418657.000,758,1,T1,1,100,33.770
1742899475.860187,418791.000,790,1,T1,1,100,33.900
1742899475.993189,418924.000,806,1,T1,1,100,33.921
1742899476.126190,419057.000,823,1,T1,1,100,34.001
1742899476.260191,419191.000,841,1,T1,1,100,33.930
1742899476.393193,419324.000,873,1,T1,1,100,34.041
1742899476.526194,419457.000,890,1,T1,1,100,34.018
1742899476.660196,419591.000,907,1,T1,1,100,33.866
1742899476.793197,419724.000,942,1,T1,1,100,34.084
1742899476.926198,419857.000,960,1,T1,1,100,33.894
1742899477.059200,419990.000,976,1,T1,1,100,33.990
1742899477.193201,420124.000,1008,1,T1,1,100,34.031
1742899477.326203,420257.000,1025,1,T1,1,100,34.120
1742899477.459204,420390.000,1041,1,T1,1,100,34.016
1742899477.593206,420524.000,1075,1,T1,1,100,34.043
1742899477.726207,420657.000,1092,1,T1,1,100,33.947
1742899477.859209,420790.000,1108,1,T1,1,100,34.013
1742899477.993210,420924.000,1140,1,T1,1,100,34.076
1742899478.126211,421057.000,1159,1,T1,1,100,33.998
1742899478.259213,421190.000,1176,1,T1,1,100,34.070
1742899478.393214,421324.000,1209,1,T1,1,100,34.066
1742899478.526216,421457.000,1226,1,T1,1,100,33.958
1742899478.659217,421590.000,1243,1,T1,1,100,33.946
1742899478.793218,421724.000,1260,1,T1,1,100,34.012
1742899478.926220,421857.000,1294,1,T1,1,100,33.863
1742899479.059221,421990.000,1310,1,T1,1,100,33.941
1742899479.193223,422124.000,1327,1,T1,1,100,34.010
1742899479.326224,422257.000,1359,1,T1,1,100,33.933
1742899479.459226,422390.000,1377,1,T1,1,100,34.042
1742899479.593227,422524.000,1395,1,T1,1,100,34.160
1742899479.726228,422657.000,1426,1,T1,1,100,33.927
1742899479.859230,422790.000,1442,1,T1,1,100,34.004
1742899479.992231,422923.000,1460,1,T1,1,100,34.073
1742899480.126233,423057.000,1493,1,T1,1,100,33.961
1742899480.259234,423190.000,1510,1,T1,1,100,33.983
1742899480.392236,423323.000,1532,1,T1,1,100,33.957
1742899480.526237,423457.000,1548,1,T1,1,100,33.946
1742899480.659238,423590.000,1566,1,T1,1,100,34.118
1742899480.793240,423724.000,1599,1,T1,1,100,34.122
1742899480.926241,423857.000,1616,1,T1,1,100,34.017
1742899481.059243,423990.000,1633,1,T1,1,100,33.937
1742899481.192244,424123.000,1665,1,T1,1,100,33.973
1742899481.326246,424257.000,1683,1,T1,1,100,33.988
1742899481.459247,424390.000,1700,1,T1,1,100,34.030
1742899481.592248,424523.000,1734,1,T1,1,100,34.049
1742899481.726250,424657.000,1750,1,T1,1,100,33.950
1742899481.859251,424790.000,1767,1,T1,1,100,34.049
1742899481.992253,424923.000,1801,1,T1,1,100,34.092
1742899482.126254,425057.000,1817,1,T1,1,100,33.969
1742899482.259255,425190.000,1837,1,T1,1,100,34.022
1742899482.392257,425323.000,1853,1,T1,1,100,34.010
1742899482.526258,425457.000,1885,1,T1,1,100,33.898
1742899482.659260,425590.000,1904,1,T1,1,100,34.027
1742899482.792261,425723.000,1920,1,T1,1,100,34.047
1742899482.926263,425857.000,1952,1,T1,1,100,33.914
1742899483.059264,425990.000,1969,1,T1,1,100,33.998
1742899483.192266,426123.000,1985,1,T1,1,100,33.964
1742899483.325267,426256.000,2021,1,T1,1,100,33.949
1742899483.459268,426390.000,2040,1,T1,1,100,33.942
1742899483.592270,426523.000,2057,1,T1,1,100,33.904
1742899483.725271,426656.000,2088,1,T1,1,100,33.959
1742899483.859273,426790.000,2107,1,T1,1,100,33.911
1742899483.992274,426923.000,2124,1,T1,1,100,34.068
1742899484.125275,427056.000,2155,1,T1,1,100,33.958
1742899484.259277,427190.000,2173,1,T1,1,100,34.053
1742899484.392278,427323.000,2189,1,T1,1,100,34.058
1742899484.525280,427456.000,2208,1,T1,1,100,33.990
1742899484.659281,427590.000,2240,1,T1,1,100,34.031
1742899484.792283,427723.000,2256,1,T1,1,100,34.084
1742899484.925284,427856.000,2273,1,T1,1,100,34.001
1742899485.059285,427990.000,2307,1,T1,1,100,34.000
1742899485.192287,428123.000,2323,1,T1,1,100,34.036
1742899485.325288,428256.000,2341,1,T1,1,100,34.051
1742899485.459290,428390.000,2377,1,T1,1,100,34.022
1742899485.592291,428523.000,2394,1,T1,1,100,34.010
1742899485.725292,428656.000,2413,1,T1,1,100,34.004
1742899485.859294,428790.000,2445,1,T1,1,100,33.966
1742899485.992296,428923.000,2461,1,T1,1,100,33.950
1742899486.125297,429056.000,2478,1,T1,1,100,34.014
1742899486.259298,429190.000,2512,1,T1,1,100,34.041
1742899486.392300,429323.000,2528,1,T1,1,100,34.089
1742899486.525301,429456.000,2545,1,T1,1,100,34.038
1742899486.659302,429590.000,2562,1,T1,1,100,34.052
1742899486.792304,429723.000,2579,1,T1,1,100,34.058
1742899486.925305,429856.000,2613,1,T1,1,100,34.061
1742899487.058307,429989.000,2629,1,T1,1,100,33.991
1742899487.192308,430123.000,2646,1,T1,1,100,34.102
1742899487.325310,430256.000,2678,1,T1,1,100,33.973
1742899487.458311,430389.000,2694,1,T1,1,100,34.130
1742899487.592313,430523.000,2712,1,T1,1,100,34.163
1742899487.725314,430656.000,2745,1,T1,1,100,34.035
1742899487.858315,430789.000,2761,1,T1,1,100,34.051
1742899487.992317,430923.000,2779,1,T1,1,100,33.986
1742899488.125318,431056.000,2810,1,T1,1,100,33.959
1742899488.258320,431189.000,2829,1,T1,1,100,34.053
1742899488.392321,431323.000,2848,1,T1,1,100,34.094
1742899488.525322,431456.000,2880,1,T1,1,100,34.112
1742899488.658324,431589.000,2896,1,T1,1,100,34.119
1742899488.792325,431723.000,2913,1,T1,1,100,34.122
1742899488.925327,431856.000,2929,1,T1,1,100,34.124
1742899489.058328,431989.000,2963,1,T1,1,100,33.983
1742899489.192330,432123.000,2980,1,T1,1,100,34.170
1742899489.325331,432256.000,2997,1,T1,1,100,34.073
1742899489.458333,432389.000,3028,1,T1,1,100,34.032
1742899489.592334,432523.000,3048,1,T1,1,100,34.085
1742899489.725335,432656.000,3064,1,T1,1,100,34.037
1742899489.858337,432789.000,3096,1,T1,1,100,33.980
1742899489.991338,432922.000,3113,1,T1,1,100,34.098
1742899490.125340,433056.000,3129,1,T1,1,100,34.149
1742899490.258341,433189.000,3163,1,T1,1,100,34.100
1742899490.391342,433322.000,3180,1,T1,1,100,34.185
1742899490.525344,433456.000,3196,1,T1,1,100,34.080
1742899490.658345,433589.000,3233,1,T1,1,100,34.070
1742899490.791347,433722.000,3250,1,T1,1,100,34.101
1742899490.925348,433856.000,3269,1,T1,1,100,34.044
1742899491.058350,433989.000,3286,1,T1,1,100,34.054
1742899491.191351,434122.000,3318,1,T1,1,100,34.094
1742899491.325352,434256.000,3334,1,T1,1,100,34.112
1742899491.458354,434389.000,3351,1,T1,1,100,34.119
1742899491.591355,434522.000,3385,1,T1,1,100,34.087
1742899491.725357,434656.000,3401,1,T1,1,100,34.038
1742899491.858358,434789.000,3418,1,T1,1,100,34.087
1742899491.991359,434922.000,3450,1,T1,1,100,34.038
1742899492.125361,435056.000,3466,1,T1,1,100,34.087
1742899492.258362,435189.000,3486,1,T1,1,100,34.144
1742899492.391364,435322.000,3517,1,T1,1,100,34.169
1742899492.525365,435456.000,3533,1,T1,1,100,34.108
1742899492.658367,435589.000,3551,1,T1,1,100,34.189
1742899492.791368,435722.000,3582,1,T1,1,100,34.153
1742899492.925370,435856.000,3601,1,T1,1,100,34.172
1742899493.058371,435989.000,3618,1,T1,1,100,34.216
1742899493.191372,436122.000,3634,1,T1,1,100,34.165
1742899493.325374,436256.000,3668,1,T1,1,100,34.107
1742899493.458375,436389.000,3685,1,T1,1,100,34.046
1742899493.591377,436522.000,3701,1,T1,1,100,34.091
1742899493.724378,436655.000,3735,1,T1,1,100,34.039
1742899493.858379,436789.000,3752,1,T1,1,100,34.159
1742899493.991381,436922.000,3769,1,T1,1,100,34.246
1742899494.124382,437055.000,3800,1,T1,1,100,34.106
1742899494.258384,437189.000,3820,1,T1,1,100,34.152
1742899494.391385,437322.000,3836,1,T1,1,100,34.101
1742899494.524387,437455.000,3868,1,T1,1,100,34.044
1742899494.658388,437589.000,3885,1,T1,1,100,34.019
1742899494.791389,437722.000,3901,1,T1,1,100,34.008
1742899494.924391,437855.000,3935,1,T1,1,100,34.145
1742899495.058392,437989.000,3952,1,T1,1,100,34.134
1742899495.191394,438122.000,3968,1,T1,1,100,34.164
1742899495.324395,438255.000,4000,1,T1,1,100,34.142
1742899495.458396,438389.000,4017,1,T1,1,100,34.026
1742899495.591398,438522.000,4034,1,T1,1,100,34.047
1742899495.724399,438655.000,4058,1,T1,1,100,34.091
1742899495.858401,438789.000,4089,1,T1,1,100,34.146
1742899495.991402,438922.000,4106,1,T1,1,100,34.134
1742899496.124404,439055.000,4123,1,T1,1,100,34.129
1742899496.258405,439189.000,4157,1,T1,1,100,34.127
1742899496.391407,439322.000,4173,1,T1,1,100,34.055
1742899496.524408,439455.000,4190,1,T1,1,100,34.059
1742899496.658409,439589.000,4222,1,T1,1,100,34.097
1742899496.791411,439722.000,4238,1,T1,1,100,34.148
1742899496.924412,439855.000,4256,1,T1,1,100,34.064
1742899497.057414,439988.000,4289,1,T1,1,100,33.992
1742899497.191415,440122.000,4305,1,T1,1,100,34.103
1742899497.324416,440255.000,4323,1,T1,1,100,34.115
1742899497.457418,440388.000,4354,1,T1,1,100,34.050
1742899497.591419,440522.000,4371,1,T1,1,100,34.093
1742899497.724421,440655.000,4390,1,T1,1,100,34.146
1742899497.857422,440788.000,4406,1,T1,1,100,34.134
1742899497.991424,440922.000,4438,1,T1,1,100,34.094
1742899498.124425,441055.000,4455,1,T1,1,100,34.040
1742899498.257427,441188.000,4472,1,T1,1,100,34.124
1742899498.391428,441322.000,4507,1,T1,1,100,33.983
1742899498.524429,441455.000,4524,1,T1,1,100,34.063
1742899498.657431,441588.000,4541,1,T1,1,100,34.027
1742899498.791432,441722.000,4558,1,T1,1,100,34.083
1742899498.924433,441855.000,4590,1,T1,1,100,34.107
1742899499.057435,441988.000,4608,1,T1,1,100,34.082
1742899499.191437,442122.000,4625,1,T1,1,100,34.142
1742899499.324438,442255.000,4657,1,T1,1,100,34.132
1742899499.457439,442388.000,4673,1,T1,1,100,34.128
1742899499.591441,442522.000,4691,1,T1,1,100,34.197
1742899499.724442,442655.000,4724,1,T1,1,100,34.192
1742899499.857444,442788.000,4740,1,T1,1,100,34.154
1742899499.990445,442921.000,4758,1,T1,1,100,34.173
1742899500.124446,443055.000,4789,1,T1,1,100,34.146
1742899500.257448,443188.000,4806,1,T1,1,100,34.028
1742899500.390449,443321.000,4825,1,T1,1,100,34.083
1742899500.524451,443455.000,4857,1,T1,1,100,34.107
1742899500.657452,443588.000,4873,1,T1,1,100,34.082
1742899500.790453,443721.000,4895,1,T1,1,100,34.248
1742899500.924455,443855.000,4912,1,T1,1,100,34.107
