LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1742899443.469841,386401.000,60987,2,EA,1,100,1.625211
1742899443.535842,386467.000,61004,1,EA,1,100,1.626729
1742899443.602843,386534.000,61019,2,EA,1,100,1.625589
1742899443.669843,386601.000,61019,2,EA,1,100,1.625211
1742899443.735844,386667.000,61036,1,EA,1,100,1.624829
1742899443.802845,386734.000,61052,2,EA,1,100,1.624451
1742899443.869845,386801.000,61052,2,EA,1,100,1.635526
1742899443.935846,386867.000,61070,1,EA,1,100,1.649098
1742899444.002847,386934.000,61084,2,EA,1,100,1.651450
1742899444.069848,387001.000,61084,2,EA,1,100,1.644032
1742899444.135848,387067.000,61103,1,EA,1,100,1.635913
1742899444.202849,387134.000,61120,2,EA,1,100,1.635913
1742899444.269850,387201.000,61120,2,EA,1,100,1.640155
1742899444.335850,387267.000,61137,1,EA,1,100,1.645197
1742899444.402851,387334.000,61152,2,EA,1,100,1.652626
1742899444.469852,387401.000,61152,2,EA,1,100,1.658143
1742899444.536352,387467.500,61174,2,EA,1,100,1.663693
1742899444.602853,387534.000,61174,2,EA,1,100,1.659724
1742899444.669354,387600.500,61190,2,EA,1,100,1.675718
1742899444.735855,387667.000,61190,2,EA,1,100,1.675316
1742899444.802855,387734.000,61211,1,EA,1,100,1.670487
1742899444.869356,387800.500,61228,2,EA,1,100,1.675316
1742899444.935857,387867.000,61228,2,EA,1,100,1.684241
1742899445.002857,387934.000,61245,1,EA,1,100,1.688329
1742899445.069358,388000.500,61261,2,EA,1,100,1.684648
1742899445.135859,388067.000,61261,2,EA,1,100,1.679361
1742899445.202860,388134.000,61278,1,EA,1,100,1.674508
1742899445.269360,388200.500,61295,2,EA,1,100,1.668085
1742899445.335861,388267.000,61295,2,EA,1,100,1.659329
1742899445.402862,388334.000,61312,1,EA,1,100,1.658537
1742899445.469362,388400.500,61326,2,EA,1,100,1.659724
1742899445.535863,388467.000,61326,2,EA,1,100,1.659724
1742899445.602864,388534.000,61346,1,EA,1,100,1.662897
1742899445.669365,388600.500,61362,2,EA,1,100,1.662501
1742899445.735865,388667.000,61362,2,EA,1,100,1.660517
1742899445.802866,388734.000,61379,1,EA,1,100,1.659329
1742899445.869367,388800.500,61394,2,EA,1,100,1.660122
1742899445.935868,388867.000,61394,2,EA,1,100,1.661311
1742899446.002868,388934.000,61411,1,EA,1,100,1.662897
1742899446.069369,389000.500,61429,2,EA,1,100,1.663297
1742899446.135870,389067.000,61429,2,EA,1,100,1.662501
1742899446.202870,389134.000,61446,1,EA,1,100,1.664094
1742899446.269371,389200.500,61461,2,EA,1,100,1.665685
1742899446.335872,389267.000,61461,2,EA,1,100,1.666882
1742899446.402872,389334.000,61478,1,EA,1,100,1.668483
1742899446.469373,389400.500,61494,2,EA,1,100,1.669684
1742899446.535874,389467.000,61494,2,EA,1,100,1.671290
1742899446.602875,389534.000,61512,1,EA,1,100,1.672495
1742899446.669375,389600.500,61529,2,EA,1,100,1.674107
1742899446.735876,389667.000,61529,2,EA,1,100,1.676526
1742899446.802877,389734.000,61545,2,EA,1,100,1.690381
1742899446.869877,389801.000,61545,2,EA,1,100,1.705716
1742899446.935878,389867.000,61562,1,EA,1,100,1.711174
1742899447.002379,389933.500,61579,2,EA,1,100,1.711174
1742899447.068880,390000.000,61579,2,EA,1,100,1.710332
1742899447.135880,390067.000,61597,1,EA,1,100,1.710751
1742899447.202381,390133.500,61613,2,EA,1,100,1.711174
1742899447.268882,390200.000,61613,2,EA,1,100,1.711594
1742899447.335882,390267.000,61629,1,EA,1,100,1.712437
1742899447.402383,390333.500,61648,2,EA,1,100,1.714969
1742899447.468884,390400.000,61648,2,EA,1,100,1.717086
1742899447.535885,390467.000,61664,1,EA,1,100,1.721335
1742899447.602385,390533.500,61680,2,EA,1,100,1.728181
1742899447.668886,390600.000,61680,2,EA,1,100,1.737243
1742899447.735887,390667.000,61696,1,EA,1,100,1.747280
1742899447.802387,390733.500,61713,2,EA,1,100,1.761440
1742899447.868888,390800.000,61713,2,EA,1,100,1.779466
1742899447.935889,390867.000,61730,1,EA,1,100,1.794155
1742899448.002389,390933.500,61747,2,EA,1,100,1.802989
1742899448.068890,391000.000,61747,2,EA,1,100,1.810027
1742899448.135891,391067.000,61763,1,EA,1,100,1.815698
1742899448.202392,391133.500,61783,2,EA,1,100,1.812385
1742899448.268892,391200.000,61783,2,EA,1,100,1.799727
1742899448.335893,391267.000,61801,1,EA,1,100,1.782660
1742899448.402394,391333.500,61817,2,EA,1,100,1.766811
1742899448.468894,391400.000,61817,2,EA,1,100,1.750798
1742899448.535395,391466.500,61833,2,EA,1,100,1.735944
1742899448.601896,391533.000,61833,2,EA,1,100,1.720911
1742899448.668897,391600.000,61850,1,EA,1,100,1.706975
1742899448.735397,391666.500,61868,2,EA,1,100,1.689968
1742899448.801898,391733.000,61868,2,EA,1,100,1.674508
1742899448.868899,391800.000,61885,1,EA,1,100,1.661706
1742899448.935400,391866.500,61900,2,EA,1,100,1.649491
1742899449.001900,391933.000,61900,2,EA,1,100,1.637839
1742899449.068901,392000.000,61917,1,EA,1,100,1.627491
1742899449.135402,392066.500,61933,2,EA,1,100,1.617273
1742899449.201902,392133.000,61933,2,EA,1,100,1.606813
1742899449.268903,392200.000,61951,1,EA,1,100,1.597952
1742899449.335404,392266.500,61967,2,EA,1,100,1.590281
1742899449.401905,392333.000,61967,2,EA,1,100,1.581243
1742899449.468905,392400.000,61984,1,EA,1,100,1.569469
1742899449.535406,392466.500,62001,2,EA,1,100,1.556473
1742899449.601907,392533.000,62001,2,EA,1,100,1.542324
1742899449.668907,392600.000,62023,2,EA,1,100,1.530782
1742899449.735908,392667.000,62023,2,EA,1,100,1.515770
1742899449.802409,392733.500,62039,2,EA,1,100,1.499754
1742899449.868909,392800.000,62039,2,EA,1,100,1.493957
1742899449.935910,392867.000,62059,1,EA,1,100,1.498785
1742899450.002411,392933.500,62073,2,EA,1,100,1.504621
1742899450.068912,393000.000,62073,2,EA,1,100,1.500080
1742899450.135912,393067.000,62090,1,EA,1,100,1.491076
1742899450.202413,393133.500,62107,2,EA,1,100,1.485977
1742899450.268914,393200.000,62107,2,EA,1,100,1.482810
1742899450.335914,393267.000,62124,1,EA,1,100,1.480917
1742899450.402415,393333.500,62138,2,EA,1,100,1.479972
1742899450.468916,393400.000,62138,2,EA,1,100,1.479972
1742899450.535917,393467.000,62155,1,EA,1,100,1.480285
1742899450.602417,393533.500,62174,2,EA,1,100,1.481231
1742899450.668918,393600.000,62174,2,EA,1,100,1.481548
1742899450.735919,393667.000,62191,1,EA,1,100,1.483127
1742899450.802419,393733.500,62205,2,EA,1,100,1.487249
1742899450.868920,393800.000,62205,2,EA,1,100,1.490755
1742899450.935921,393867.000,62223,1,EA,1,100,1.494279
1742899451.002422,393933.500,62239,2,EA,1,100,1.498464
1742899451.068922,394000.000,62239,2,EA,1,100,1.501373
1742899451.135923,394067.000,62256,1,EA,1,100,1.504621
1742899451.202424,394133.500,62271,2,EA,1,100,1.507883
1742899451.268924,394200.000,62271,2,EA,1,100,1.510832
1742899451.335925,394267.000,62290,1,EA,1,100,1.512802
1742899451.402426,394333.500,62306,2,EA,1,100,1.515109
1742899451.468927,394400.000,62306,2,EA,1,100,1.517754
1742899451.535427,394466.500,62324,2,EA,1,100,1.520076
1742899451.601928,394533.000,62324,2,EA,1,100,1.521739
1742899451.668929,394600.000,62340,1,EA,1,100,1.522406
1742899451.735429,394666.500,62355,2,EA,1,100,1.524406
1742899451.801930,394733.000,62355,2,EA,1,100,1.525412
1742899451.868931,394800.000,62373,1,EA,1,100,1.526079
1742899451.935431,394866.500,62391,2,EA,1,100,1.527421
1742899452.001932,394933.000,62391,2,EA,1,100,1.526749
1742899452.068933,395000.000,62407,1,EA,1,100,1.527086
1742899452.135434,395066.500,62422,2,EA,1,100,1.528765
1742899452.201934,395133.000,62422,2,EA,1,100,1.527086
1742899452.268935,395200.000,62439,1,EA,1,100,1.527421
1742899452.335436,395266.500,62456,2,EA,1,100,1.529099
1742899452.401937,395333.000,62456,2,EA,1,100,1.530447
1742899452.468937,395400.000,62472,1,EA,1,100,1.532468
1742899452.535438,395466.500,62491,2,EA,1,100,1.534496
1742899452.601939,395533.000,62491,2,EA,1,100,1.536190
1742899452.668939,395600.000,62506,1,EA,1,100,1.539590
1742899452.735440,395666.500,62523,2,EA,1,100,1.540273
1742899452.801941,395733.000,62523,2,EA,1,100,1.543350
1742899452.868442,395799.500,62540,2,EA,1,100,1.544378
1742899452.934942,395866.000,62540,2,EA,1,100,1.545752
1742899453.001943,395933.000,62557,1,EA,1,100,1.547471
1742899453.068444,395999.500,62571,2,EA,1,100,1.549195
1742899453.134944,396066.000,62571,2,EA,1,100,1.552653
1742899453.201945,396133.000,62588,1,EA,1,100,1.556821
1742899453.268446,396199.500,62609,2,EA,1,100,1.561366
1742899453.334946,396266.000,62609,2,EA,1,100,1.563471
1742899453.401947,396333.000,62626,1,EA,1,100,1.566641
1742899453.468448,396399.500,62640,2,EA,1,100,1.568408
1742899453.534949,396466.000,62640,2,EA,1,100,1.570531
1742899453.601949,396533.000,62658,1,EA,1,100,1.573731
1742899453.668450,396599.500,62674,2,EA,1,100,1.579447
1742899453.734951,396666.000,62674,2,EA,1,100,1.582321
1742899453.801951,396733.000,62691,1,EA,1,100,1.587378
1742899453.868452,396799.500,62708,2,EA,1,100,1.593925
1742899453.934953,396866.000,62708,2,EA,1,100,1.602370
1742899454.001954,396933.000,62725,1,EA,1,100,1.612772
1742899454.068454,396999.500,62741,2,EA,1,100,1.623692
1742899454.134955,397066.000,62741,2,EA,1,100,1.633605
1742899454.201956,397133.000,62758,1,EA,1,100,1.644032
1742899454.268456,397199.500,62773,2,EA,1,100,1.652235
1742899454.334957,397266.000,62773,2,EA,1,100,1.659329
1742899454.401958,397333.000,62790,1,EA,1,100,1.664490
1742899454.468459,397399.500,62810,2,EA,1,100,1.668483
1742899454.534959,397466.000,62810,2,EA,1,100,1.670487
1742899454.601960,397533.000,62828,1,EA,1,100,1.667682
1742899454.668711,397599.750,62849,4,EA,1,100,1.662105
1742899454.735461,397666.500,62849,4,EA,1,100,1.654592
1742899454.802212,397733.250,62849,4,EA,1,100,1.646369
1742899454.868963,397800.000,62849,4,EA,1,100,1.638223
1742899454.934963,397866.000,62866,1,EA,1,100,1.629397
1742899455.001464,397932.500,62885,2,EA,1,100,1.621042
1742899455.067965,397999.000,62885,2,EA,1,100,1.616146
1742899455.134966,398066.000,62901,1,EA,1,100,1.613521
1742899455.201466,398132.500,62917,2,EA,1,100,1.608671
1742899455.267967,398199.000,62917,2,EA,1,100,1.603477
1742899455.334968,398266.000,62933,1,EA,1,100,1.597952
1742899455.401469,398332.500,62950,2,EA,1,100,1.591372
1742899455.467969,398399.000,62950,2,EA,1,100,1.585569
1742899455.534970,398466.000,62966,1,EA,1,100,1.579447
1742899455.601471,398532.500,62982,2,EA,1,100,1.574799
1742899455.667971,398599.000,62982,2,EA,1,100,1.571952
1742899455.734972,398666.000,63000,1,EA,1,100,1.568760
1742899455.801973,398733.000,63017,2,EA,1,100,1.565581
1742899455.868973,398800.000,63017,2,EA,1,100,1.564175
1742899455.934974,398866.000,63034,1,EA,1,100,1.562768
1742899456.001475,398932.500,63049,2,EA,1,100,1.561715
1742899456.067976,398999.000,63049,2,EA,1,100,1.560313
1742899456.134976,399066.000,63065,1,EA,1,100,1.559616
1742899456.201477,399132.500,63083,2,EA,1,100,1.560665
1742899456.267978,399199.000,63083,2,EA,1,100,1.562418
1742899456.334979,399266.000,63099,1,EA,1,100,1.563821
1742899456.401479,399332.500,63117,2,EA,1,100,1.563471
1742899456.467980,399399.000,63117,2,EA,1,100,1.565230
1742899456.534981,399466.000,63132,1,EA,1,100,1.566287
1742899456.601481,399532.500,63150,2,EA,1,100,1.567700
1742899456.667982,399599.000,63150,2,EA,1,100,1.567700
1742899456.734983,399666.000,63166,2,EA,1,100,1.568760
1742899456.801984,399733.000,63166,2,EA,1,100,1.570885
1742899456.867984,399799.000,63183,1,EA,1,100,1.573373
1742899456.934985,399866.000,63198,2,EA,1,100,1.576940
1742899457.001986,399933.000,63198,2,EA,1,100,1.580884
1742899457.067986,399999.000,63217,1,EA,1,100,1.585569
1742899457.134987,400066.000,63233,2,EA,1,100,1.589919
1742899457.201988,400133.000,63233,2,EA,1,100,1.595389
1742899457.267988,400199.000,63251,1,EA,1,100,1.598687
1742899457.334989,400266.000,63265,2,EA,1,100,1.600526
1742899457.401990,400333.000,63265,2,EA,1,100,1.602370
1742899457.467991,400399.000,63282,1,EA,1,100,1.606070
1742899457.534991,400466.000,63299,2,EA,1,100,1.608671
1742899457.601992,400533.000,63299,2,EA,1,100,1.611280
1742899457.667993,400599.000,63318,1,EA,1,100,1.613898
1742899457.734993,400666.000,63332,2,EA,1,100,1.616899
1742899457.801994,400733.000,63332,2,EA,1,100,1.618780
1742899457.867995,400799.000,63349,1,EA,1,100,1.621042
1742899457.934996,400866.000,63368,2,EA,1,100,1.620666
1742899458.001996,400933.000,63368,2,EA,1,100,1.619535
1742899458.067997,400999.000,63385,1,EA,1,100,1.619910
1742899458.134998,401066.000,63399,2,EA,1,100,1.619910
1742899458.201998,401133.000,63399,2,EA,1,100,1.620286
1742899458.267999,401199.000,63419,1,EA,1,100,1.620286
1742899458.334500,401265.500,63437,2,EA,1,100,1.619910
1742899458.401000,401332.000,63437,2,EA,1,100,1.619535
1742899458.468001,401399.000,63454,1,EA,1,100,1.621799
1742899458.534502,401465.500,63470,2,EA,1,100,1.621042
1742899458.601003,401532.000,63470,2,EA,1,100,1.623314
1742899458.668004,401599.000,63486,2,EA,1,100,1.625211
1742899458.735004,401666.000,63486,2,EA,1,100,1.624070
1742899458.801005,401732.000,63502,1,EA,1,100,1.624451
1742899458.868006,401799.000,63520,2,EA,1,100,1.623314
1742899458.935006,401866.000,63520,2,EA,1,100,1.622176
1742899459.001007,401932.000,63538,1,EA,1,100,1.623692
1742899459.068008,401999.000,63553,2,EA,1,100,1.624070
1742899459.135009,402066.000,63553,2,EA,1,100,1.624829
1742899459.201009,402132.000,63569,1,EA,1,100,1.625211
1742899459.268010,402199.000,63587,2,EA,1,100,1.623692
1742899459.335011,402266.000,63587,2,EA,1,100,1.624829
1742899459.401011,402332.000,63603,1,EA,1,100,1.631308
1742899459.468012,402399.000,63620,2,EA,1,100,1.634760
1742899459.535013,402466.000,63620,2,EA,1,100,1.638996
1742899459.601013,402532.000,63637,1,EA,1,100,1.641705
1742899459.668014,402599.000,63654,2,EA,1,100,1.644422
1742899459.735015,402666.000,63654,2,EA,1,100,1.646757
1742899459.801016,402732.000,63670,1,EA,1,100,1.648319
1742899459.868016,402799.000,63693,2,EA,1,100,1.649491
1742899459.935017,402866.000,63693,2,EA,1,100,1.649881
1742899460.001518,402932.500,63709,2,EA,1,100,1.651450
1742899460.068018,402999.000,63709,2,EA,1,100,1.654984
1742899460.135019,403066.000,63727,1,EA,1,100,1.660912
1742899460.201520,403132.500,63744,2,EA,1,100,1.668085
1742899460.268021,403199.000,63744,2,EA,1,100,1.676929
1742899460.335021,403266.000,63761,1,EA,1,100,1.686283
1742899460.401522,403332.500,63776,2,EA,1,100,1.692848
1742899460.468023,403399.000,63776,2,EA,1,100,1.697807
1742899460.534523,403465.500,63795,2,EA,1,100,1.701128
1742899460.601024,403532.000,63795,2,EA,1,100,1.701128
1742899460.668025,403599.000,63811,1,EA,1,100,1.700714
1742899460.734525,403665.500,63828,2,EA,1,100,1.694499
1742899460.801026,403732.000,63828,2,EA,1,100,1.681795
1742899460.868027,403799.000,63846,1,EA,1,100,1.664094
1742899460.934528,403865.500,63862,2,EA,1,100,1.646369
1742899461.001028,403932.000,63862,2,EA,1,100,1.627870
1742899461.068029,403999.000,63878,1,EA,1,100,1.613898
1742899461.134530,404065.500,63895,2,EA,1,100,1.602741
1742899461.201030,404132.000,63895,2,EA,1,100,1.589191
1742899461.268031,404199.000,63912,1,EA,1,100,1.575513
1742899461.334532,404265.500,63927,2,EA,1,100,1.561715
1742899461.401033,404332.000,63927,2,EA,1,100,1.549882
1742899461.468033,404399.000,63945,1,EA,1,100,1.543691
1742899461.534534,404465.500,63963,2,EA,1,100,1.536870
1742899461.601035,404532.000,63963,2,EA,1,100,1.531118
1742899461.668036,404599.000,63979,1,EA,1,100,1.525745
1742899461.734536,404665.500,63994,2,EA,1,100,1.520741
1742899461.801037,404732.000,63994,2,EA,1,100,1.517754
1742899461.868038,404799.000,64010,1,EA,1,100,1.517094
1742899461.934538,404865.500,64028,2,EA,1,100,1.516761
1742899462.001039,404932.000,64028,2,EA,1,100,1.517424
1742899462.068040,404999.000,64044,1,EA,1,100,1.521407
1742899462.134541,405065.500,64061,2,EA,1,100,1.526415
1742899462.201041,405132.000,64061,2,EA,1,100,1.531457
1742899462.268042,405199.000,64078,1,EA,1,100,1.536531
1742899462.334543,405265.500,64095,2,EA,1,100,1.540956
1742899462.401043,405332.000,64095,2,EA,1,100,1.544036
1742899462.468044,405399.000,64111,1,EA,1,100,1.553693
1742899462.534545,405465.500,64128,2,EA,1,100,1.569822
1742899462.601045,405532.000,64128,2,EA,1,100,1.577299
1742899462.667546,405598.500,64143,2,EA,1,100,1.577656
1742899462.734047,405665.000,64143,2,EA,1,100,1.574799
1742899462.801048,405732.000,64162,1,EA,1,100,1.571242
1742899462.867548,405798.500,64179,2,EA,1,100,1.569113
1742899462.934049,405865.000,64179,2,EA,1,100,1.566287
1742899463.001050,405932.000,64196,1,EA,1,100,1.564525
1742899463.067550,405998.500,64210,2,EA,1,100,1.562418
1742899463.134051,406065.000,64210,2,EA,1,100,1.557171
1742899463.201052,406132.000,64227,1,EA,1,100,1.557869
1742899463.267553,406198.500,64247,2,EA,1,100,1.558916
1742899463.334053,406265.000,64247,2,EA,1,100,1.556473
1742899463.401054,406332.000,64264,1,EA,1,100,1.554039
1742899463.467555,406398.500,64282,2,EA,1,100,1.552998
1742899463.534055,406465.000,64282,2,EA,1,100,1.554388
1742899463.601056,406532.000,64300,1,EA,1,100,1.560665
1742899463.667557,406598.500,64316,2,EA,1,100,1.565230
1742899463.734058,406665.000,64316,2,EA,1,100,1.570178
1742899463.801058,406732.000,64333,1,EA,1,100,1.578373
1742899463.867559,406798.500,64349,2,EA,1,100,1.591372
1742899463.934060,406865.000,64349,2,EA,1,100,1.600897
1742899464.001060,406932.000,64365,1,EA,1,100,1.606070
1742899464.067561,406998.500,64383,2,EA,1,100,1.606813
1742899464.134062,407065.000,64383,2,EA,1,100,1.608300
1742899464.201063,407132.000,64400,1,EA,1,100,1.613148
1742899464.267563,407198.500,64416,2,EA,1,100,1.616521
1742899464.334064,407265.000,64416,2,EA,1,100,1.618401
1742899464.401065,407332.000,64434,2,EA,1,100,1.618780
1742899464.468066,407399.000,64434,2,EA,1,100,1.615021
1742899464.534066,407465.000,64450,1,EA,1,100,1.609041
1742899464.601067,407532.000,64468,2,EA,1,100,1.601264
1742899464.668067,407599.000,64468,2,EA,1,100,1.592464
1742899464.734068,407665.000,64486,1,EA,1,100,1.581243
1742899464.801069,407732.000,64501,2,EA,1,100,1.571952
1742899464.868070,407799.000,64501,2,EA,1,100,1.561014
1742899464.934070,407865.000,64518,1,EA,1,100,1.550922
1742899465.001071,407932.000,64540,2,EA,1,100,1.543350
1742899465.068072,407999.000,64540,2,EA,1,100,1.538231
1742899465.134573,408065.500,64556,2,EA,1,100,1.536531
1742899465.201073,408132.000,64556,2,EA,1,100,1.539251
1742899465.267074,408198.000,64574,1,EA,1,100,1.541980
1742899465.334075,408265.000,64590,2,EA,1,100,1.544719
1742899465.401075,408332.000,64590,2,EA,1,100,1.546782
1742899465.467076,408398.000,64607,1,EA,1,100,1.549538
1742899465.534077,408465.000,64624,2,EA,1,100,1.552653
1742899465.601078,408532.000,64624,2,EA,1,100,1.555776
1742899465.667078,408598.000,64641,1,EA,1,100,1.558565
1742899465.734079,408665.000,64655,2,EA,1,100,1.561715
1742899465.801080,408732.000,64655,2,EA,1,100,1.563821
1742899465.867080,408798.000,64672,1,EA,1,100,1.563821
1742899465.934081,408865.000,64689,2,EA,1,100,1.563471
1742899466.001082,408932.000,64689,2,EA,1,100,1.562418
1742899466.067082,408998.000,64708,1,EA,1,100,1.563121
1742899466.134083,409065.000,64722,2,EA,1,100,1.563121
1742899466.201084,409132.000,64722,2,EA,1,100,1.564175
1742899466.267085,409198.000,64740,1,EA,1,100,1.568760
1742899466.334085,409265.000,64756,2,EA,1,100,1.574085
1742899466.401086,409332.000,64756,2,EA,1,100,1.578012
1742899466.467087,409398.000,64773,1,EA,1,100,1.581243
1742899466.534087,409465.000,64789,2,EA,1,100,1.583764
1742899466.601088,409532.000,64789,2,EA,1,100,1.587014
1742899466.667589,409598.500,64807,2,EA,1,100,1.589553
1742899466.734090,409665.000,64807,2,EA,1,100,1.591009
1742899466.801090,409732.000,64823,1,EA,1,100,1.594657
1742899466.867591,409798.500,64841,2,EA,1,100,1.599423
1742899466.934092,409865.000,64841,2,EA,1,100,1.603477
1742899467.001092,409932.000,64857,1,EA,1,100,1.609787
1742899467.067593,409998.500,64872,2,EA,1,100,1.616521
1742899467.134094,410065.000,64872,2,EA,1,100,1.620666
1742899467.201095,410132.000,64888,1,EA,1,100,1.625589
1742899467.267595,410198.500,64906,2,EA,1,100,1.630543
1742899467.334096,410265.000,64906,2,EA,1,100,1.635913
1742899467.401097,410332.000,64924,1,EA,1,100,1.641315
1742899467.467597,410398.500,64939,2,EA,1,100,1.647145
1742899467.534098,410465.000,64939,2,EA,1,100,1.650665
1742899467.601099,410532.000,64956,1,EA,1,100,1.655380
1742899467.667600,410598.500,64973,2,EA,1,100,1.660517
1742899467.734100,410665.000,64973,2,EA,1,100,1.664887
1742899467.801101,410732.000,64989,1,EA,1,100,1.672495
1742899467.867602,410798.500,65005,2,EA,1,100,1.684241
1742899467.934103,410865.000,65005,2,EA,1,100,1.691200
1742899468.001103,410932.000,65021,1,EA,1,100,1.696150
1742899468.067604,410998.500,65042,2,EA,1,100,1.699051
1742899468.134104,411065.000,65042,2,EA,1,100,1.702377
1742899468.201105,411132.000,65058,1,EA,1,100,1.705716
1742899468.267606,411198.500,65077,2,EA,1,100,1.710332
1742899468.334107,411265.000,65077,2,EA,1,100,1.715816
1742899468.401108,411332.000,65092,1,EA,1,100,1.718785
1742899468.467608,411398.500,65109,2,EA,1,100,1.720059
1742899468.534109,411465.000,65109,2,EA,1,100,1.721335
1742899468.601110,411532.000,65126,1,EA,1,100,1.722188
1742899468.667610,411598.500,65144,2,EA,1,100,1.723898
1742899468.734111,411665.000,65144,2,EA,1,100,1.725606
1742899468.800612,411731.500,65159,2,EA,1,100,1.726890
1742899468.867112,411798.000,65159,2,EA,1,100,1.728608
1742899468.934113,411865.000,65177,1,EA,1,100,1.730759
1742899469.000614,411931.500,65193,2,EA,1,100,1.732051
1742899469.067115,411998.000,65193,2,EA,1,100,1.732485
1742899469.134115,412065.000,65210,1,EA,1,100,1.734646
1742899469.200616,412131.500,65225,2,EA,1,100,1.734646
1742899469.267117,412198.000,65225,2,EA,1,100,1.735944
1742899469.334117,412265.000,65242,1,EA,1,100,1.737243
1742899469.400618,412331.500,65260,2,EA,1,100,1.736375
1742899469.467119,412398.000,65260,2,EA,1,100,1.737243
1742899469.534120,412465.000,65277,1,EA,1,100,1.736811
1742899469.600620,412531.500,65292,2,EA,1,100,1.739416
1742899469.667121,412598.000,65292,2,EA,1,100,1.739416
1742899469.734122,412665.000,65309,1,EA,1,100,1.741159
1742899469.800622,412731.500,65325,2,EA,1,100,1.740287
1742899469.867123,412798.000,65325,2,EA,1,100,1.740721
1742899469.934124,412865.000,65343,1,EA,1,100,1.743776
1742899470.000625,412931.500,65359,2,EA,1,100,1.745088
1742899470.067125,412998.000,65359,2,EA,1,100,1.746402
1742899470.133626,413064.500,65381,2,EA,1,100,1.747722
1742899470.200127,413131.000,65381,2,EA,1,100,1.749478
1742899470.267127,413198.000,65398,1,EA,1,100,1.752564
1742899470.333628,413264.500,65417,2,EA,1,100,1.754334
1742899470.400129,413331.000,65417,2,EA,1,100,1.755216
1742899470.467129,413398.000,65433,2,EA,1,100,1.756991
1742899470.534130,413465.000,65433,2,EA,1,100,1.759656
1742899470.600131,413531.000,65451,1,EA,1,100,1.762334
1742899470.667132,413598.000,65467,2,EA,1,100,1.765015
1742899470.734132,413665.000,65467,2,EA,1,100,1.769058
1742899470.800133,413731.000,65484,1,EA,1,100,1.772213
1742899470.867134,413798.000,65501,2,EA,1,100,1.774019
1742899470.934134,413865.000,65501,2,EA,1,100,1.776284
1742899471.000135,413931.000,65518,1,EA,1,100,1.777645
1742899471.067136,413998.000,65534,2,EA,1,100,1.777193
1742899471.134137,414065.000,65534,2,EA,1,100,1.775376
1742899471.200137,414131.000,15,1,EA,1,100,1.775832
1742899471.267138,414198.000,32,2,EA,1,100,1.776284
1742899471.334139,414265.000,32,2,EA,1,100,1.777193
1742899471.400140,414331.000,51,1,EA,1,100,1.777645
1742899471.467140,414398.000,65,2,EA,1,100,1.777193
1742899471.534141,414465.000,65,2,EA,1,100,1.777193
1742899471.600142,414531.000,83,1,EA,1,100,1.776741
1742899471.666642,414597.500,99,2,EA,1,100,1.776741
1742899471.733143,414664.000,99,2,EA,1,100,1.775376
1742899471.800144,414731.000,116,1,EA,1,100,1.774019
1742899471.866644,414797.500,131,2,EA,1,100,1.772663
1742899471.933145,414864.000,131,2,EA,1,100,1.773113
1742899472.000146,414931.000,148,1,EA,1,100,1.772663
1742899472.066647,414997.500,166,2,EA,1,100,1.771760
1742899472.133147,415064.000,166,2,EA,1,100,1.771760
1742899472.200148,415131.000,183,1,EA,1,100,1.772663
1742899472.266649,415197.500,199,2,EA,1,100,1.773113
1742899472.333149,415264.000,199,2,EA,1,100,1.774019
1742899472.400150,415331.000,215,1,EA,1,100,1.774019
1742899472.466651,415397.500,231,2,EA,1,100,1.772213
1742899472.533152,415464.000,231,2,EA,1,100,1.772663
1742899472.600152,415531.000,249,2,EA,1,100,1.773113
1742899472.667153,415598.000,249,2,EA,1,100,1.773568
1742899472.733154,415664.000,265,1,EA,1,100,1.774474
1742899472.800154,415731.000,282,2,EA,1,100,1.774925
1742899472.867155,415798.000,282,2,EA,1,100,1.775832
1742899472.933156,415864.000,299,1,EA,1,100,1.777193
1742899473.000157,415931.000,316,2,EA,1,100,1.778102
1742899473.067157,415998.000,316,2,EA,1,100,1.777645
1742899473.133158,416064.000,332,1,EA,1,100,1.776741
1742899473.200159,416131.000,348,2,EA,1,100,1.776284
1742899473.267159,416198.000,348,2,EA,1,100,1.777193
1742899473.333160,416264.000,366,1,EA,1,100,1.778555
1742899473.400161,416331.000,385,2,EA,1,100,1.778555
1742899473.467162,416398.000,385,2,EA,1,100,1.779466
1742899473.533162,416464.000,401,1,EA,1,100,1.779466
1742899473.600163,416531.000,417,2,EA,1,100,1.779920
1742899473.667164,416598.000,417,2,EA,1,100,1.781291
1742899473.733164,416664.000,433,1,EA,1,100,1.781745
1742899473.800165,416731.000,450,2,EA,1,100,1.779920
1742899473.867166,416798.000,450,2,EA,1,100,1.779466
1742899473.933167,416864.000,467,1,EA,1,100,1.779466
1742899474.000167,416931.000,482,2,EA,1,100,1.779920
1742899474.067168,416998.000,482,2,EA,1,100,1.782200
1742899474.133169,417064.000,500,1,EA,1,100,1.785403
1742899474.200169,417131.000,518,2,EA,1,100,1.788160
1742899474.267170,417198.000,518,2,EA,1,100,1.792304
1742899474.333171,417264.000,534,1,EA,1,100,1.794616
1742899474.400172,417331.000,549,2,EA,1,100,1.797402
1742899474.467172,417398.000,549,2,EA,1,100,1.799259
